,date,value
0,2005-12-13,167.63
1,2005-12-14,167.6
2,2005-12-15,167.56
3,2005-12-16,167.55
4,2005-12-17,167.52
5,2005-12-18,167.52
6,2005-12-19,167.54
7,2005-12-20,167.57
8,2005-12-21,167.54
9,2005-12-22,167.52
10,2005-12-23,167.52
11,2005-12-24,167.51
12,2005-12-25,167.49
13,2005-12-26,167.48
14,2005-12-27,167.48
15,2005-12-28,167.58
16,2005-12-29,167.68
17,2005-12-30,167.7
18,2005-12-31,167.71
19,2006-01-01,167.73
20,2006-01-02,167.85
21,2006-01-03,168.08
22,2006-01-04,168.25
23,2006-01-05,168.29
24,2006-01-06,168.29
25,2006-01-07,168.19
26,2006-01-08,168.02
27,2006-01-09,167.92
28,2006-01-10,167.82
29,2006-01-11,167.69
30,2006-01-12,167.58
31,2006-01-13,167.48
32,2006-01-14,167.41
33,2006-01-15,167.39
34,2006-01-16,167.4
35,2006-01-17,167.44
36,2006-01-18,167.38
37,2006-01-19,167.3
38,2006-01-20,167.35
39,2006-01-21,167.56
40,2006-01-22,167.67
41,2006-01-23,167.68
42,2006-01-24,167.67
43,2006-01-25,167.66
44,2006-01-26,167.62
45,2006-01-27,167.59
46,2006-01-28,167.56
47,2006-01-29,167.52
48,2006-01-30,167.5
49,2006-01-31,167.46
50,2006-02-01,167.44
51,2006-02-02,167.41
52,2006-02-03,167.4
53,2006-02-04,167.38
54,2006-02-05,167.37
55,2006-02-06,167.38
56,2006-02-07,167.37
57,2006-02-08,167.36
58,2006-02-09,167.35
59,2006-02-10,167.35
60,2006-02-11,167.34
61,2006-02-12,167.34
62,2006-02-13,167.35
63,2006-02-14,167.34
64,2006-02-15,167.34
65,2006-02-16,167.36
66,2006-02-17,167.4
67,2006-02-18,167.58
68,2006-02-19,167.78
69,2006-02-20,168.0
70,2006-02-21,168.16
71,2006-02-22,168.28
72,2006-02-23,168.37
73,2006-02-24,168.35
74,2006-02-25,168.22
75,2006-02-26,168.1
76,2006-02-27,168.03
77,2006-02-28,167.96
78,2006-03-01,167.87
79,2006-03-02,167.86
80,2006-03-03,167.82
81,2006-03-04,167.81
82,2006-03-05,167.86
83,2006-03-06,168.05
84,2006-03-07,168.07
85,2006-03-08,168.36
86,2006-03-09,168.45
87,2006-03-10,168.51
88,2006-03-11,168.62
89,2006-03-12,168.69
90,2006-03-13,168.81
91,2006-03-14,168.97
92,2006-03-15,169.09
93,2006-03-16,169.16
94,2006-03-17,169.27
95,2006-03-18,169.33
96,2006-03-19,169.27
97,2006-03-20,169.1
98,2006-03-21,168.92
99,2006-03-22,168.74
100,2006-03-23,168.52
101,2006-03-24,168.47
102,2006-03-25,168.49
103,2006-03-26,168.28
104,2006-03-27,169.79
105,2006-03-28,169.88
106,2006-03-29,169.79
107,2006-03-30,169.0
108,2006-03-31,169.1
109,2006-04-01,169.22
110,2006-04-02,169.31
111,2006-04-03,169.36
112,2006-04-04,169.44
113,2006-04-05,169.5
114,2006-04-06,169.49
115,2006-04-07,169.49
116,2006-04-08,169.49
117,2006-04-09,169.87
118,2006-04-10,169.94
119,2006-04-11,169.3
120,2006-04-12,170.15
121,2006-04-13,170.25
122,2006-04-14,170.36
123,2006-04-15,170.36
124,2006-04-16,170.23
125,2006-04-17,170.2
126,2006-04-18,170.1
127,2006-04-19,169.96
128,2006-04-20,169.78
129,2006-04-21,169.71
130,2006-04-22,169.42
131,2006-04-23,169.34
132,2006-04-24,169.3
133,2006-04-25,169.16
134,2006-04-26,169.1
135,2006-04-27,168.99
136,2006-04-28,168.99
137,2006-04-29,168.96
138,2006-04-30,168.87
139,2006-05-01,168.84
140,2006-05-02,168.78
