,date,value
0,2002-04-01,120.44
1,2002-05-01,120.5
2,2002-06-01,120.57
3,2002-07-01,120.58
4,2002-08-01,120.52
5,2002-09-01,120.55
6,2002-10-01,120.53
7,2002-11-01,120.48
8,2002-12-01,120.49
9,2003-01-01,120.39
10,2003-02-01,120.73
11,2003-03-01,120.59
12,2003-04-01,120.54
13,2003-05-01,120.53
14,2003-06-01,120.54
15,2003-07-01,120.72
16,2003-08-01,120.64
17,2003-09-01,120.74
18,2003-10-01,120.72
19,2003-12-01,120.54
20,2004-01-01,120.63
21,2004-02-01,120.54
22,2004-03-01,120.63
23,2004-04-01,120.69
24,2004-05-01,120.74
25,2004-06-01,120.24
26,2004-07-01,120.75
27,2004-08-01,120.64
28,2004-09-01,120.54
29,2004-10-01,120.61
30,2004-11-01,120.22
31,2004-12-01,120.44
32,2005-01-01,120.24
33,2005-02-01,120.48
34,2005-03-01,120.34
35,2005-04-01,120.6
36,2005-05-01,120.39
37,2005-06-01,120.56
38,2005-07-01,120.46
39,2005-08-01,120.45
40,2005-09-01,120.34
41,2005-10-01,120.53
42,2005-11-01,120.44
43,2005-12-01,120.34
44,2006-01-01,120.47
45,2006-02-01,120.49
46,2006-03-01,120.44
47,2006-04-01,120.36
48,2006-05-01,120.34
49,2006-06-01,120.25
50,2006-07-01,120.26
51,2006-08-01,120.31
52,2006-09-01,120.19
53,2006-10-01,120.27
54,2006-11-01,120.36
55,2006-12-01,120.12
56,2007-01-01,120.24
57,2007-02-01,120.27
58,2007-03-01,120.31
59,2007-04-01,120.19
60,2007-05-01,120.21
61,2007-06-01,120.15
62,2007-07-01,120.16
63,2007-08-01,120.18
64,2007-09-01,120.04
65,2007-10-01,120.17
66,2007-11-01,120.12
67,2007-12-01,120.16
68,2008-01-01,120.17
69,2008-02-01,120.06
70,2008-03-01,120.2
71,2008-04-01,120.06
72,2008-05-01,120.04
73,2008-06-01,120.0
74,2008-07-01,120.15
75,2008-08-01,120.1
76,2008-09-01,120.14
77,2008-10-01,119.91
78,2008-11-01,119.92
79,2008-12-01,120.12
80,2009-01-01,120.13
81,2009-02-01,119.98
82,2009-03-01,120.36
