,date,value
0,1998-05-12,26.56
1,1999-03-26,25.96
2,2000-06-22,26.29
3,2001-04-24,27.11
4,2001-07-17,26.72
5,2001-10-11,26.26
6,2002-07-04,25.31
7,2002-08-29,25.11
8,2002-10-02,25.08
9,2002-10-29,25.06
10,2002-12-03,25.03
11,2002-12-18,25.04
12,2003-01-21,25.13
13,2003-02-19,25.28
14,2003-03-25,25.39
15,2003-04-17,25.36
16,2003-05-20,25.43
17,2003-06-16,25.39
18,2003-07-23,25.2
19,2003-08-28,25.06
20,2003-09-18,25.04
21,2003-10-20,25.0
22,2003-11-20,24.98
23,2003-12-15,25.0
24,2004-01-15,25.15
25,2004-02-19,25.46
26,2004-03-23,25.52
27,2004-04-28,25.59
28,2004-05-13,25.65
29,2004-06-15,25.59
30,2004-07-28,25.37
31,2004-08-27,25.32
32,2004-09-09,25.31
33,2004-10-20,25.24
34,2004-11-25,25.18
35,2004-12-15,25.16
36,2005-01-14,25.13
37,2005-02-22,25.13
38,2005-03-25,25.09
39,2005-04-27,25.13
40,2005-05-19,25.18
41,2005-06-27,25.02
42,2005-07-21,24.92
43,2005-08-22,24.8
44,2005-09-19,24.71
45,2005-10-25,24.72
46,2005-11-21,24.71
47,2005-12-12,24.67
48,2006-01-19,24.68
49,2006-02-15,24.69
50,2006-03-09,24.75
51,2006-04-13,24.85
52,2006-05-24,24.91
53,2006-06-16,24.85
54,2006-07-20,22.74
55,2006-08-29,24.64
56,2006-09-20,24.58
57,2006-10-23,24.6
58,2006-11-29,24.59
59,2006-12-11,24.59
60,2007-01-30,24.6
61,2007-02-21,24.66
62,2007-03-28,24.88
63,2007-04-25,24.96
64,2007-05-23,24.98
65,2007-06-19,25.29
66,2007-08-29,24.78
67,2007-09-20,24.77
68,2007-10-30,24.76
69,2007-11-19,24.74
70,2007-12-11,24.65
71,2008-01-29,24.81
72,2008-02-27,24.86
73,2008-03-25,24.92
74,2008-04-30,25.01
75,2008-05-26,25.01
76,2008-06-19,25.28
77,2008-07-28,25.27
78,2008-08-27,25.19
79,2008-09-25,25.18
80,2008-10-24,25.13
