date,value
1990-12-12,25.3
1991-02-27,25.17
1991-04-29,24.98
1991-06-27,24.78
1991-08-28,24.59
1991-10-28,24.27
1991-12-27,23.9
1992-02-28,23.58
1992-04-27,23.33
1992-06-29,23.0
1992-08-28,22.54
1992-10-28,22.4
1992-12-30,22.2
1993-02-27,21.81
1993-04-29,21.77
1993-07-01,21.39
1993-08-30,21.23
1993-11-04,21.01
1994-01-05,20.81
1994-02-28,20.59
1994-04-29,20.35
1994-06-27,20.2
1994-09-08,19.82
1994-10-30,19.62
1994-12-23,19.37
1995-02-25,19.18
1995-04-27,19.0
1995-06-28,18.72
1995-10-05,18.31
1995-11-30,18.12
1996-01-25,18.16
1996-03-21,17.9
1996-05-30,17.73
1996-07-29,17.57
1996-10-03,17.38
1996-12-05,17.42
1997-01-30,17.15
1997-03-27,16.95
1997-05-29,16.75
1997-07-29,16.53
1997-09-30,16.33
1997-12-15,16.28
1998-02-26,16.1
1998-04-30,16.19
1998-07-03,15.89
1998-10-15,15.75
1998-12-10,15.58
1999-02-10,15.58
1999-04-08,15.37
1999-07-08,15.15
1999-09-09,14.91
1999-12-03,14.81
2000-02-09,14.66
2000-04-11,14.7
2000-06-27,14.45
2000-12-18,14.04
2001-02-01,13.97
2001-02-28,14.03
2001-03-28,13.9
2001-05-02,13.85
2001-06-06,13.69
2001-07-18,13.63
2001-08-30,13.46
2001-10-04,13.37
2001-10-30,13.26
2001-11-30,13.21
2002-01-10,13.05
2002-01-31,13.02
2002-02-28,13.02
2002-03-25,12.88
2002-04-29,12.77
2002-05-22,12.82
2002-06-30,12.65
2002-07-29,12.54
2002-08-28,12.48
2002-09-30,12.34
2002-10-29,12.23
2002-11-27,12.31
2002-12-18,12.28
2003-01-29,12.23
2003-02-26,12.22
2003-03-26,12.1
2003-04-28,12.07
2003-05-21,11.9
2003-06-25,11.82
2003-07-28,11.65
2003-08-27,11.62
2003-09-29,11.5
2003-10-29,11.45
2003-11-26,11.43
2003-12-17,11.35
2004-01-26,11.51
2004-02-24,11.29
2004-03-29,11.28
2004-04-28,11.27
2004-05-26,11.15
2004-06-28,11.02
2004-07-27,10.99
2004-08-25,10.9
2004-09-30,10.83
2004-10-28,10.91
2004-11-26,10.7
2005-01-04,12.75
2005-01-26,13.07
2005-02-03,13.15
2005-02-04,13.48
2005-02-05,12.84
2005-02-06,12.89
2005-02-07,12.97
2005-02-08,12.98
2005-02-09,12.97
2005-02-10,12.94
2005-02-11,12.91
2005-02-12,12.94
2005-02-13,12.99
2005-02-14,13.06
2005-02-15,13.05
2005-02-16,13.07
2005-02-17,13.03
2005-02-18,13.02
2005-02-19,13.02
2005-02-20,13.06
2005-02-21,13.11
2005-02-22,13.14
2005-02-23,13.16
2005-02-24,13.14
2005-02-25,13.17
2005-02-26,13.2
2005-02-27,13.19
2005-02-28,13.15
2005-03-01,13.14
2005-03-02,13.17
2005-03-03,13.22
2005-03-04,13.19
2005-03-05,13.16
2005-03-06,13.17
2005-03-07,13.13
2005-03-08,13.1
2005-03-09,13.1
2005-03-10,13.13
2005-03-11,13.17
2005-03-12,13.21
2005-03-13,13.35
2005-03-14,13.36
2005-03-15,13.32
2005-03-16,13.25
2005-03-17,13.23
2005-03-18,13.22
2005-03-19,13.24
2005-03-20,13.28
2005-03-21,13.3
2005-03-22,13.3
2005-03-23,13.26
2005-03-24,13.26
2005-03-25,13.24
2005-03-26,13.26
2005-03-27,13.28
2005-03-28,13.26
2005-03-29,13.28
2005-03-30,13.27
2005-03-31,13.26
2005-04-01,13.25
2005-04-02,13.28
2005-04-03,13.28
2005-04-04,13.27
2005-04-05,13.25
2005-04-06,13.25
2005-04-07,13.3
2005-04-08,13.36
2005-04-09,13.36
2005-04-10,13.3
2005-04-11,13.29
2005-04-12,13.31
2005-10-12,13.7
2006-01-04,13.7
2006-03-07,13.75
2006-04-26,13.79
2006-04-27,13.87
2006-04-28,13.93
2006-04-29,13.91
2006-04-30,13.89
2006-05-01,13.89
2006-05-02,13.88
2006-05-03,13.86
2006-05-04,13.85
2006-05-05,13.81
2006-05-06,13.77
2006-05-07,13.75
2006-05-08,13.74
2006-05-09,13.72
2006-05-10,13.72
2006-05-11,13.75
2006-05-12,13.73
2006-05-13,13.7
2006-05-14,13.69
2006-05-15,13.68
2006-05-16,14.14
2006-05-17,14.63
2006-05-18,14.63
2006-05-19,14.56
2006-05-20,14.58
2006-05-21,14.55
2006-05-22,14.6
2006-05-23,14.65
2006-05-24,14.51
2006-05-25,14.53
2006-05-26,14.55
2006-05-27,14.52
2006-05-28,14.52
2006-05-29,14.55
2006-05-30,14.58
2006-05-31,14.55
2006-06-01,14.54
2006-06-02,14.51
2006-06-03,14.52
2006-06-04,14.54
2006-06-05,14.6
2006-06-06,14.61
2006-06-07,14.63
2006-06-08,14.68
2006-06-09,14.7
2006-06-10,14.79
2006-06-11,14.78
2006-06-12,14.78
2006-06-13,14.81
2006-06-14,14.89
2006-06-15,14.91
2006-06-16,14.88
2006-06-17,14.86
2006-06-18,14.87
2006-06-19,14.83
2006-06-20,14.84
2006-09-19,15.03
2006-11-20,17.76
2006-11-21,18.3
2006-11-22,18.71
2006-11-23,18.71
2006-11-24,18.4
2006-11-25,18.18
2006-11-26,18.12
2006-11-27,18.05
2006-11-28,18.02
2006-11-29,18.0
2006-11-30,17.94
2006-12-01,17.91
2006-12-02,17.89
2006-12-03,17.85
2006-12-04,17.85
2006-12-05,17.83
2006-12-06,17.87
2006-12-07,17.85
2006-12-08,17.86
2006-12-09,17.88
2006-12-10,17.8
2006-12-11,17.72
2006-12-12,17.7
2006-12-13,17.68
2006-12-14,17.64
2006-12-15,17.63
2006-12-16,17.66
2006-12-17,17.62
2006-12-18,17.57
2006-12-19,17.56
2006-12-20,17.54
2006-12-21,17.52
2006-12-22,17.5
2006-12-23,17.47
2006-12-24,17.45
2006-12-25,17.4
2006-12-26,17.41
2006-12-27,17.41
2006-12-28,17.43
2006-12-29,17.46
2006-12-30,17.46
2006-12-31,17.39
2007-01-01,17.35
2007-01-02,17.36
2007-01-03,17.32
2007-01-04,17.32
2007-01-05,17.29
2007-01-06,17.3
2007-01-07,17.32
2007-01-08,17.36
2007-01-09,17.37
2007-01-10,17.46
2007-01-11,17.59
2007-01-12,17.53
2007-01-13,17.49
2007-01-14,17.5
2007-01-15,17.43
2007-01-16,17.41
2007-01-17,17.39
2007-01-18,17.42
2007-01-19,17.43
2007-01-20,17.4
2007-01-21,17.41
2007-01-22,17.42
2007-01-23,17.47
2007-01-24,17.48
2007-01-25,17.71
2007-01-26,17.8
2007-01-27,17.73
2007-01-28,17.72
2007-01-29,17.67
2007-01-30,17.67
2007-01-31,17.66
2007-02-01,17.66
2007-02-02,17.63
2007-02-03,17.6
2007-02-04,17.61
2007-02-05,17.6
2007-02-06,17.62
2007-02-07,17.64
2007-02-08,17.7
2007-02-09,17.78
2007-02-10,17.78
2007-02-11,17.72
2007-02-12,17.7
2007-02-13,17.7
2007-02-14,17.69
2007-02-15,17.7
2007-02-16,17.71
2007-02-17,17.78
2007-02-18,17.81
2007-02-19,17.79
2007-02-20,17.83
2007-02-21,17.84
2007-02-22,17.81
2007-02-23,17.79
2007-02-24,17.78
2007-02-25,17.75
2007-02-26,17.72
2007-02-27,17.69
2007-02-28,17.71
2007-03-01,17.86
2007-03-02,17.89
2007-03-03,17.91
2007-03-04,17.87
2007-03-05,17.89
2007-03-06,17.94
2007-03-07,18.05
2007-03-08,18.09
2007-03-09,18.02
2007-03-10,17.98
2007-03-11,17.93
2007-03-12,18.01
2007-03-13,18.02
2007-03-14,18.0
2007-03-15,17.96
2007-03-16,17.96
2007-03-17,18.05
2007-03-18,18.05
2007-03-19,18.15
2007-03-20,18.23
2007-03-21,18.19
2007-03-22,18.14
2007-03-23,18.11
2007-03-24,18.13
2007-03-25,18.13
2007-03-26,18.12
2007-03-27,18.14
2007-03-28,18.19
2007-03-29,18.19
2007-03-30,18.13
2007-03-31,18.11
2007-04-01,18.1
2007-04-02,18.09
2007-04-03,18.06
2007-04-04,18.05
2007-04-05,18.06
2007-04-06,18.03
2007-04-07,18.01
2007-04-08,18.0
2007-04-09,18.07
2007-04-10,18.11
2007-04-11,18.33
2007-04-12,18.4
2007-04-13,18.39
2007-04-14,18.39
2007-04-15,18.36
2007-04-16,18.32
2007-04-17,18.28
2007-04-18,18.27
2007-04-19,18.29
2007-04-20,18.3
2007-04-21,18.29
2007-04-22,18.28
2007-04-23,18.37
2007-04-24,18.5
2007-04-25,18.67
2007-04-26,18.72
2007-04-27,18.83
2007-04-28,18.83
2007-04-29,18.87
2007-04-30,18.81
2007-05-01,18.82
2007-05-02,18.8
2007-05-03,18.82
2007-05-04,18.86
2007-05-05,18.83
2007-05-06,18.78
2007-05-07,18.86
2007-05-08,18.88
2007-05-09,18.89
2007-05-10,18.84
2007-05-11,18.83
2007-05-12,18.79
2007-05-13,18.75
2007-05-14,18.67
2007-05-15,18.57
2007-05-16,18.53
2007-05-17,18.51
2007-05-18,18.52
2007-05-19,18.53
2007-05-20,18.57
2007-05-21,18.61
2007-05-22,18.56
2007-05-23,18.52
2007-05-24,18.51
2007-05-25,18.52
2007-05-26,18.52
2007-05-27,18.56
2007-05-28,18.55
2007-05-29,18.53
2007-05-30,18.49
2007-05-31,18.49
2007-06-01,18.52
2007-06-02,18.5
2007-06-03,18.5
2007-06-04,18.52
2007-06-05,18.54
2007-06-06,18.57
2007-06-07,18.6
2007-06-08,18.67
2007-06-09,18.66
2007-06-10,18.65
2007-06-11,18.67
2007-06-12,18.68
2007-06-13,18.7
2007-06-14,18.73
2007-06-15,18.78
2007-06-16,18.98
2007-06-17,18.99
2007-06-18,19.04
2007-06-19,19.02
2007-06-20,19.01
2007-06-21,18.93
2007-06-22,18.88
2007-06-23,18.88
2007-06-24,18.89
2007-06-25,18.94
2007-06-26,18.94
2007-06-27,19.07
2007-06-28,19.23
2007-06-29,19.2
2007-06-30,19.14
2007-07-01,19.11
2007-07-02,19.06
