date,value
2006-04-26,11.38
2006-06-08,11.16
2006-07-19,10.91
2006-08-17,10.6
2006-09-15,10.6
2006-10-10,10.85
2006-11-02,10.77
2006-12-07,10.84
2007-01-22,10.86
2007-02-12,11.81
2007-03-05,12.04
2007-04-12,11.61
2007-05-14,11.62
2007-06-11,12.04
2007-07-09,11.64
2007-08-21,11.33
2007-09-04,11.27
2007-10-03,11.06
2007-11-16,11.1
2007-12-11,11.37
2008-01-24,11.67
2008-02-12,11.5
2008-03-13,11.29
2008-05-22,11.65
2008-06-10,11.61
2008-07-18,11.4
2008-08-19,11.18
2008-09-11,11.08
2008-10-03,11.0
2008-11-06,11.18
2008-11-25,11.31
2008-11-26,11.29
2008-11-27,11.29
2008-11-30,11.41
2008-12-01,11.37
2008-12-02,11.36
2008-12-03,11.67
2008-12-04,11.75
2008-12-05,11.93
2008-12-06,11.88
2008-12-07,11.79
2008-12-08,11.73
2008-12-09,11.67
2008-12-10,11.63
2008-12-11,11.6
2008-12-12,11.57
2008-12-13,11.6
2008-12-14,11.61
2008-12-15,11.56
2008-12-16,11.54
2008-12-17,11.52
2008-12-18,11.5
2008-12-19,11.49
2008-12-20,11.48
2008-12-21,11.48
2008-12-22,11.48
2008-12-23,11.47
2008-12-24,11.46
2008-12-25,11.46
2008-12-26,11.45
2008-12-27,11.44
2008-12-28,11.43
2008-12-29,11.41
2008-12-30,11.41
2008-12-31,11.4
2009-01-01,11.4
2009-01-02,11.39
2009-01-03,11.38
2009-01-04,11.37
2009-01-05,11.37
2009-01-06,11.36
2009-01-07,11.35
2009-01-08,11.34
2009-01-09,11.34
2009-01-10,11.3
2009-01-11,11.31
2009-01-12,11.32
2009-01-13,11.32
2009-01-14,11.32
2009-01-15,11.31
2009-01-16,11.29
2009-01-17,11.29
2009-01-18,11.31
2009-01-19,11.35
2009-01-20,11.38
2009-01-21,11.55
2009-01-22,11.84
2009-01-23,12.47
2009-01-24,12.49
2009-01-25,12.37
2009-01-26,12.37
2009-01-27,12.34
2009-01-28,12.3
2009-01-29,12.26
2009-01-30,12.21
2009-01-31,12.16
2009-02-01,12.11
2009-02-02,12.09
2009-02-03,12.06
2009-02-04,12.04
2009-02-06,11.96
2009-02-07,11.94
2009-02-08,11.9
2009-02-09,11.9
2009-02-10,11.87
2009-02-11,12.02
2009-02-12,12.02
2009-02-13,11.99
2009-02-14,11.95
2009-02-15,11.91
2009-02-16,11.89
2009-02-17,11.86
2009-02-18,11.85
2009-02-19,11.83
2009-02-20,11.86
2009-02-21,11.83
2009-02-22,11.82
2009-02-23,11.83
2009-02-24,11.81
2009-02-25,11.8
2009-02-26,11.79
2009-02-27,11.8
2009-02-28,11.8
2009-03-01,11.77
2009-03-02,11.75
2009-03-03,11.77
2009-03-04,11.8
2009-03-05,11.79
2009-03-06,11.75
2009-03-07,11.74
2009-03-08,11.75
2009-03-09,11.73
2009-03-10,11.72
2009-03-11,11.72
2009-03-12,11.73
2009-03-13,11.71
2009-03-14,11.69
2009-03-15,11.68
2009-03-16,11.68
2009-03-17,11.68
2009-03-18,11.68
2009-03-19,11.68
2009-03-20,11.66
2009-03-21,11.65
2009-03-22,11.64
2009-03-23,11.65
2009-03-24,11.64
2009-03-25,11.64
2009-03-26,11.63
2009-03-27,11.65
2009-03-28,11.65
2009-03-29,11.63
2009-03-30,11.6
2009-03-31,11.62
2009-04-01,11.62
2009-04-02,11.6
2009-04-03,11.59
2009-04-04,11.59
2009-04-05,11.6
2009-04-06,11.61
2009-04-08,12.21
2009-04-09,12.27
2009-04-10,12.25
2009-04-11,12.17
2009-04-12,12.11
2009-04-13,12.03
2009-04-14,12.0
2009-04-15,11.93
2009-04-16,11.93
2009-04-17,11.9
2009-04-18,11.89
2009-04-19,11.86
2009-04-20,11.84
2009-04-21,11.81
2009-04-22,11.8
2009-04-23,11.79
2009-04-24,11.79
2009-04-25,11.78
2009-04-26,11.77
2009-04-27,11.75
2009-04-28,11.73
2009-04-29,11.71
2009-04-30,11.71
2009-05-01,11.72
2009-05-02,11.72
2009-05-03,11.72
2009-05-04,11.74
2009-05-05,11.72
2009-05-11,12.27
2009-05-12,12.26
2009-05-13,12.24
2009-05-14,12.16
2009-05-15,12.09
2009-05-16,11.93
2009-05-17,11.8
2009-05-18,11.78
2009-05-19,11.78
2009-05-20,11.76
2009-05-21,11.72
2009-05-22,11.7
2009-05-23,11.7
2009-05-24,11.71
2009-05-25,11.71
2009-05-26,11.71
2009-05-27,11.73
2009-05-28,11.66
2009-06-09,11.65
2009-06-10,11.63
2009-06-11,11.62
2009-06-12,11.63
2009-06-13,11.61
2009-06-14,11.61
2009-06-15,11.6
2009-06-16,11.61
2009-06-17,11.58
2009-06-18,11.58
2009-06-19,11.56
2009-06-20,11.55
2009-06-21,11.53
2009-06-22,11.53
2009-06-23,11.53
2009-06-24,11.51
2009-06-25,11.5
2009-06-26,11.41
2009-06-27,11.46
2009-06-28,11.36
2009-06-29,11.33
2009-06-30,11.37
2009-07-01,11.5
2009-07-02,11.51
2009-07-03,11.54
2009-07-04,11.51
2009-07-17,11.37
2009-07-18,11.39
2009-07-19,11.38
2009-07-20,11.49
2009-07-21,11.47
2009-07-22,11.48
2009-07-23,11.48
2009-07-24,11.46
2009-07-25,11.46
2009-07-26,11.38
2009-07-27,11.31
2009-07-28,11.29
2009-07-29,11.26
2009-07-30,11.34
2009-07-31,11.36
2009-08-01,11.35
2009-08-02,11.35
2009-08-03,11.35
2009-08-04,11.33
2009-08-05,11.31
2009-08-06,11.31
2009-08-07,11.31
2009-08-08,11.3
2009-08-09,11.45
2009-08-10,11.39
2009-08-11,11.24
2009-09-03,11.04
2009-09-04,11.03
2009-09-05,11.05
2009-09-06,11.03
2009-09-07,11.03
2009-09-08,11.02
2009-09-09,11.02
2009-09-10,11.0
2009-09-11,10.99
2009-09-12,10.98
2009-09-13,10.98
2009-09-14,10.97
2009-09-15,10.97
2009-09-16,10.96
2009-09-17,10.97
2009-09-18,10.96
2009-09-19,10.97
2009-09-20,10.95
2009-09-21,10.97
2009-09-22,10.97
2009-09-23,10.97
2009-09-24,10.98
2009-09-25,10.97
2009-09-26,10.96
2009-09-27,10.96
2009-09-28,10.95
2009-09-29,10.94
2009-09-30,10.95
2009-10-01,10.94
2009-10-02,10.94
2009-10-03,10.93
2009-10-04,10.93
2009-10-05,10.93
2009-10-06,10.93
2009-10-07,10.93
2009-10-08,10.93
2009-10-09,10.93
2009-10-10,10.93
2009-10-11,10.93
2009-10-12,10.93
2009-10-13,10.93
2009-10-14,10.93
2009-10-15,10.93
2009-10-16,10.92
2009-10-17,10.92
2009-10-18,10.92
2009-10-19,10.92
2009-10-20,10.93
2009-10-21,10.93
2009-10-22,10.93
2009-10-23,10.93
2009-10-24,10.9
2009-10-25,10.91
2009-10-26,10.91
2009-10-27,10.91
2009-10-28,10.91
2009-10-29,10.91
2009-10-30,10.9
2009-10-31,10.9
2009-11-01,10.9
2009-11-02,10.93
2009-11-03,10.96
2009-11-04,11.04
2009-11-05,11.07
2009-11-06,11.24
2009-11-07,11.23
2009-11-08,11.23
2009-11-09,11.57
2009-11-10,11.55
2009-11-11,11.45
2009-11-12,11.62
2009-11-13,11.66
2009-11-14,11.62
2009-11-15,11.56
2009-11-16,11.48
2009-11-17,11.45
2009-11-18,11.41
2009-11-19,11.35
2009-11-20,11.34
2009-11-21,11.33
2009-11-22,11.31
2009-11-23,11.44
2009-11-24,11.62
2009-11-25,11.6
2009-11-26,11.57
2009-11-27,11.51
2009-11-28,11.48
2009-11-29,11.46
2009-11-30,11.47
2009-12-01,11.55
2009-12-02,11.59
2009-12-03,11.6
2009-12-04,11.79
2009-12-05,12.16
2009-12-06,12.1
2009-12-07,12.0
2009-12-08,11.91
2009-12-09,11.85
2009-12-10,11.83
2009-12-11,11.8
2009-12-12,11.77
2009-12-13,11.74
2009-12-14,11.71
2009-12-15,11.69
2009-12-16,11.66
2009-12-17,11.63
2009-12-18,11.62
2009-12-19,11.6
2009-12-20,11.58
2009-12-21,11.56
2009-12-22,11.59
2009-12-23,11.58
2009-12-24,11.77
2009-12-25,11.81
2009-12-26,11.74
2009-12-27,11.72
2009-12-28,11.72
2009-12-29,11.88
2009-12-30,11.88
2009-12-31,11.85
2010-01-01,11.92
2010-01-02,11.94
2010-01-03,11.87
2010-01-04,11.93
2010-01-05,11.97
2010-01-06,11.96
2010-01-07,11.9
2010-01-08,11.86
2010-01-09,11.83
2010-01-10,11.8
2010-01-11,11.77
2010-01-12,11.75
2010-01-13,11.9
2010-01-14,12.07
2010-01-15,12.28
2010-01-16,12.27
2010-01-17,12.16
2010-01-18,12.11
2010-01-19,12.05
2010-01-20,12.01
2010-01-21,12.17
2010-01-22,12.17
2010-01-23,12.1
2010-01-24,12.03
2010-01-25,11.97
2010-01-26,11.92
2010-01-27,11.89
2010-01-28,11.86
2010-01-29,11.85
2010-01-30,11.86
2010-01-31,11.83
2010-02-01,11.81
2010-02-02,11.78
2010-02-03,11.75
2010-02-04,11.75
2010-02-05,11.75
2010-02-06,11.91
2010-02-07,12.16
2010-02-08,12.13
2010-02-09,12.06
2010-02-10,12.0
2010-02-11,11.92
2010-02-12,11.88
2010-02-13,11.84
2010-02-14,11.81
2010-02-15,11.79
2010-02-16,11.78
2010-02-17,11.78
2010-02-18,11.77
2010-02-19,11.73
2010-02-20,11.73
2010-02-21,11.7
2010-02-22,11.72
2010-02-23,11.71
2010-02-24,11.69
2010-02-25,11.68
2010-02-26,11.71
2010-02-27,11.71
2010-02-28,11.77
2010-03-01,11.76
2010-03-02,11.7
2010-03-03,11.7
2010-03-04,11.71
2010-03-05,11.71
2010-03-06,11.68
2010-03-07,11.69
2010-03-08,11.69
2010-03-09,11.68
2010-03-10,11.68
2010-03-11,11.66
2010-03-12,11.65
2010-03-13,11.64
2010-03-14,11.63
2010-03-15,11.63
2010-03-16,11.63
2010-03-17,11.64
2010-03-18,11.64
2010-03-19,11.64
2010-03-20,11.64
2010-03-21,11.64
2010-03-22,11.63
2010-03-23,11.63
2010-03-24,11.64
2010-03-25,11.65
2010-03-26,11.65
2010-03-27,11.64
2010-03-28,11.64
2010-03-29,11.64
2010-03-30,11.66
2010-03-31,11.67
2010-04-01,11.71
2010-04-02,11.73
2010-04-03,11.74
2010-04-04,11.74
2010-04-05,11.71
2010-04-06,11.7
2010-04-07,11.71
2010-04-08,11.7
2010-04-09,11.68
2010-04-10,11.68
2010-04-11,11.68
2010-04-12,11.69
2010-04-13,11.68
2010-04-14,11.66
2010-04-15,11.65
2010-04-16,11.65
2010-04-17,11.63
2010-04-18,11.63
2010-04-19,11.62
2010-04-20,11.61
2010-04-21,11.6
2010-04-22,11.6
2010-04-23,11.61
2010-04-24,11.6
2010-04-25,11.58
2010-04-26,11.57
2010-04-27,11.56
2010-04-28,11.56
2010-04-29,11.56
2010-04-30,11.56
2010-05-01,11.55
2010-05-02,11.56
2010-05-03,11.55
2010-05-04,11.54
2010-05-05,11.65
2010-05-06,12.03
2010-05-07,12.03
2010-05-08,11.95
2010-05-09,11.88
2010-05-10,11.85
2010-05-11,11.82
2010-05-12,11.78
2010-05-13,11.76
2010-05-14,11.73
2010-05-15,11.71
2010-05-16,11.69
2010-05-17,11.66
2010-05-18,11.65
2010-05-19,11.63
2010-05-20,11.62
2010-05-21,11.61
2010-05-22,11.61
2010-05-23,11.59
2010-05-24,11.59
2010-05-25,11.57
2010-05-26,11.57
2010-05-27,11.56
2010-05-28,11.55
2010-05-29,11.54
2010-05-30,11.53
2010-05-31,11.53
2010-06-01,11.53
2010-06-02,11.52
2010-06-03,11.52
2010-06-04,11.5
2010-06-05,11.49
2010-06-06,11.47
2010-06-07,11.46
2010-06-08,11.48
2010-06-09,11.48
2010-06-10,11.49
2010-06-11,11.5
2010-06-12,11.46
2010-06-13,11.44
2010-06-14,11.62
2010-06-15,11.63
2010-06-16,11.63
2010-06-17,12.11
2010-06-18,12.08
2010-06-19,12.0
2010-06-20,11.93
2010-06-21,11.9
2010-06-22,11.83
2010-06-23,11.78
2010-06-24,11.74
2010-06-25,11.71
2010-06-26,11.68
2010-06-27,11.63
2010-06-28,11.62
2010-06-29,11.59
2010-06-30,11.57
2010-07-01,11.55
2010-07-02,11.53
2010-07-03,11.51
2010-07-04,11.5
2010-07-05,11.48
2010-07-06,11.47
2010-07-07,11.45
2010-07-08,11.43
2010-07-09,11.41
2010-07-10,11.4
2010-07-11,11.37
2010-07-12,11.36
2010-07-13,11.35
2010-07-14,11.35
2010-07-15,11.33
2010-07-16,11.23
2010-07-17,11.24
2010-07-18,11.18
2010-07-19,11.23
2010-07-20,11.24
2010-07-21,11.23
2010-07-22,11.24
2010-07-23,11.24
2010-07-24,11.23
2010-07-25,11.21
2010-07-26,11.21
2010-07-27,11.21
2010-07-28,11.19
2010-07-29,11.18
2010-07-30,11.15
2010-07-31,11.15
2010-08-06,11.12
2010-08-07,11.11
2010-08-08,11.1
2010-08-09,11.08
2010-08-10,11.07
2010-08-11,11.08
2010-08-12,11.06
2010-08-13,11.06
2010-08-14,11.06
2010-08-15,11.05
2010-08-16,11.03
2010-08-17,11.02
2010-08-18,11.01
2010-08-19,11.01
2010-08-20,11.01
2010-08-21,10.98
2010-08-22,10.97
2010-08-23,10.93
2010-08-24,10.91
2010-08-25,10.93
2010-08-26,10.93
2010-08-27,10.93
2010-08-28,10.91
2010-08-29,10.89
2010-08-30,10.88
2010-08-31,10.88
2010-09-01,10.87
2010-09-02,10.88
2010-09-03,10.85
2010-09-04,10.84
2010-09-05,10.84
2010-09-06,10.83
2010-09-07,10.83
2010-09-08,10.85
2010-09-09,10.84
2010-09-10,10.83
2010-09-11,10.83
2010-09-12,10.83
2010-09-13,10.81
2010-09-14,10.81
2010-09-15,10.81
2010-09-16,10.81
2010-09-17,10.81
2010-09-18,10.81
2010-09-19,10.8
2010-09-20,10.79
2010-09-21,10.79
2010-09-22,10.79
2010-09-23,10.79
2010-09-24,10.79
2010-09-25,10.8
2010-09-26,10.79
2010-09-27,10.78
2010-09-28,10.78
2010-09-29,10.77
2010-09-30,10.77
2010-10-01,10.77
2010-10-02,10.78
2010-10-03,10.77
2010-10-04,10.77
2010-10-05,10.77
2010-10-06,10.77
2010-10-07,10.77
2010-10-08,10.77
2010-10-09,10.77
2010-10-10,10.76
2010-10-11,10.78
2010-10-12,10.78
2010-10-13,10.77
2010-10-14,10.77
2010-10-15,10.76
