,date,value
0,1990-01-18,54.02
1,1990-03-13,54.11
2,1990-05-22,53.97
3,1990-07-11,53.84
4,1990-09-13,53.72
5,1990-11-08,53.75
6,1991-01-15,54.0
7,1991-03-19,53.9
8,1991-05-23,53.72
9,1991-07-09,53.75
10,1991-10-01,53.75
11,1991-12-03,53.86
12,1992-01-07,53.77
13,1992-03-16,53.68
14,1992-05-21,53.66
15,1992-07-22,53.7
16,1992-09-16,53.61
17,1992-12-15,55.61
18,1993-02-16,55.16
19,1993-04-20,55.29
20,1993-06-15,56.07
21,1993-08-31,56.38
22,1993-10-21,56.65
23,1993-12-08,56.63
24,1994-02-16,57.2
25,1994-04-17,57.43
26,1994-06-14,57.65
27,1994-08-23,57.82
28,1994-09-22,57.79
29,1994-09-23,57.79
30,1994-09-24,57.81
31,1994-09-25,57.82
32,1994-09-26,57.82
33,1994-09-27,57.84
34,1994-09-28,57.84
35,1994-09-29,57.82
36,1994-09-30,57.84
37,1994-10-01,57.84
38,1994-10-02,57.84
39,1994-10-03,57.86
40,1994-10-04,57.86
41,1994-10-05,57.84
42,1994-10-06,57.84
43,1994-10-07,57.84
44,1994-10-08,57.86
45,1994-10-09,57.86
46,1994-10-10,57.86
47,1994-10-11,57.86
48,1994-10-12,57.86
49,1994-10-13,57.86
50,1994-10-14,57.86
51,1994-10-15,57.86
52,1994-10-16,57.86
53,1994-10-17,57.84
54,1994-10-18,57.84
55,1994-10-19,57.88
56,1994-10-20,57.88
57,1994-10-21,57.88
58,1994-10-22,57.88
59,1994-10-23,57.88
60,1994-10-24,57.86
61,1994-10-25,57.86
62,1994-10-26,57.86
63,1994-10-27,57.84
64,1994-10-28,57.84
65,1994-10-29,57.84
66,1994-10-30,57.86
67,1994-10-31,57.91
68,1994-11-01,57.9
69,1994-11-02,57.9
70,1994-11-03,57.91
71,1994-11-04,57.91
72,1994-11-05,58.02
73,1994-11-06,58.04
74,1994-11-07,58.04
75,1994-11-08,58.04
76,1994-11-09,58.04
77,1994-11-10,58.04
78,1994-11-11,58.02
79,1994-11-12,58.0
80,1994-11-13,58.0
81,1994-11-14,58.0
82,1994-11-15,58.04
83,1994-11-16,58.02
84,1994-11-17,58.02
