,date,value
0,2001-03-27,387.33
1,2001-03-29,387.38
2,2001-03-30,387.35
3,2001-03-31,387.31
4,2001-04-06,387.22
5,2001-04-14,387.18
6,2001-04-15,387.06
7,2001-04-16,387.13
8,2001-04-21,387.02
9,2001-04-27,387.04
10,2001-04-30,386.98
11,2001-05-01,386.99
12,2001-05-02,387.24
13,2001-05-03,387.35
14,2001-05-05,387.42
15,2001-05-11,387.42
16,2001-05-20,387.27
17,2001-05-23,387.48
18,2001-05-24,387.55
19,2001-05-25,387.47
20,2001-05-28,387.3
21,2001-06-01,387.17
22,2001-06-04,387.08
23,2001-06-10,386.93
24,2001-06-12,386.9
25,2001-06-14,386.84
26,2001-06-20,386.81
27,2001-06-24,386.86
28,2001-06-26,386.93
29,2001-06-29,387.0
30,2001-07-01,387.02
31,2001-07-02,387.05
32,2001-07-04,387.02
33,2001-07-05,387.06
34,2001-07-06,387.13
35,2001-07-08,387.13
36,2001-07-09,387.14
37,2001-07-11,387.21
38,2001-07-12,387.09
39,2001-07-13,387.13
40,2001-07-16,387.21
41,2001-07-17,387.13
42,2001-07-18,387.12
43,2001-07-20,387.2
44,2001-07-23,387.18
45,2001-07-31,387.21
46,2001-08-01,387.19
47,2001-08-02,387.14
48,2001-08-03,387.16
49,2001-08-04,387.18
50,2001-08-05,387.14
51,2001-08-06,387.05
52,2001-08-07,387.04
53,2001-08-08,387.06
54,2001-08-09,387.09
55,2001-08-10,387.05
56,2001-08-11,387.06
57,2001-08-12,387.04
58,2001-08-13,387.03
59,2001-08-14,387.02
60,2001-08-15,387.0
61,2001-08-16,386.97
62,2001-08-17,387.02
63,2001-08-18,386.95
64,2001-08-19,386.99
65,2001-08-20,386.99
66,2001-08-21,386.95
67,2001-08-22,386.97
68,2001-08-23,386.96
69,2001-08-24,386.96
70,2001-08-25,386.96
71,2001-08-26,386.91
72,2001-08-27,386.94
73,2001-08-29,386.96
74,2001-08-30,386.99
75,2001-08-31,386.92
76,2001-09-01,386.93
77,2001-09-02,386.98
78,2001-09-03,386.98
79,2001-09-04,386.99
80,2001-09-05,386.99
81,2001-09-07,386.98
82,2001-09-08,386.96
83,2001-09-11,386.91
84,2001-09-12,386.91
85,2001-09-14,386.95
86,2001-09-21,386.91
87,2001-09-22,386.91
88,2001-09-23,386.96
89,2001-09-24,387.04
90,2001-09-25,386.98
91,2001-09-28,386.95
92,2001-09-29,386.95
93,2001-09-30,386.97
94,2001-10-01,386.94
95,2001-10-02,386.9
96,2001-10-03,386.86
97,2001-10-04,386.87
98,2001-10-06,386.79
99,2001-10-07,386.8
100,2001-10-08,386.77
101,2001-10-11,386.71
102,2001-10-12,386.69
103,2001-10-13,386.67
104,2001-10-14,386.67
105,2001-10-17,386.59
106,2001-10-24,386.51
107,2001-11-02,386.43
108,2001-11-05,386.41
109,2001-11-07,386.4
110,2001-11-11,386.38
111,2001-11-16,386.36
112,2001-11-20,386.34
113,2001-11-22,386.34
114,2001-11-23,386.33
115,2001-11-27,386.31
116,2001-11-28,386.3
117,2001-11-30,386.29
118,2001-12-02,386.28
119,2001-12-18,386.27
120,2001-12-21,386.26
121,2001-12-22,386.25
122,2001-12-24,386.24
123,2001-12-25,386.23
