,date,value
0,2005-08-23,123.41
1,2005-08-24,123.42
2,2005-08-25,123.43
3,2005-08-26,123.51
4,2005-08-27,123.5
5,2005-08-28,123.47
6,2005-08-29,123.44
7,2005-08-30,123.42
8,2005-08-31,123.42
9,2005-09-01,123.42
10,2005-09-02,123.41
11,2005-09-03,123.4
12,2005-09-04,123.4
13,2005-09-05,123.41
14,2005-09-06,123.42
15,2005-09-07,123.42
16,2005-09-08,123.4
17,2005-09-09,123.39
18,2005-09-10,123.37
19,2005-09-11,123.38
20,2005-09-12,123.4
21,2005-09-13,123.51
22,2005-09-14,123.42
23,2005-09-15,123.39
24,2005-09-16,123.39
25,2005-09-17,123.39
26,2005-09-18,123.39
27,2005-09-19,123.4
28,2005-09-20,123.41
29,2005-09-21,123.41
30,2005-09-22,123.31
31,2005-09-23,123.27
32,2005-09-24,123.25
33,2005-09-25,123.26
34,2005-09-26,123.33
35,2005-09-27,123.38
36,2005-09-28,123.38
37,2005-09-29,123.39
38,2005-09-30,123.39
39,2005-10-01,123.4
40,2005-10-02,123.47
41,2005-10-03,123.46
42,2005-10-04,123.45
43,2005-10-05,123.44
44,2005-10-06,123.34
45,2005-10-07,123.32
46,2005-10-08,123.36
47,2005-10-09,123.38
48,2005-10-10,123.39
49,2005-10-11,123.4
50,2005-10-12,123.36
51,2005-10-13,123.3
52,2005-10-14,123.28
53,2005-10-15,123.27
54,2005-10-16,123.29
55,2005-10-17,123.31
56,2005-10-18,123.31
57,2005-10-19,123.33
58,2005-10-20,123.35
59,2005-10-21,123.36
60,2005-10-22,123.38
61,2005-10-23,123.38
62,2005-10-24,123.37
63,2005-10-25,123.37
64,2005-10-26,123.37
65,2005-10-27,123.34
66,2005-10-28,123.05
67,2005-10-29,123.1
68,2005-10-30,123.16
69,2005-10-31,123.21
70,2005-11-01,123.25
71,2005-11-02,123.28
72,2005-11-03,123.3
73,2005-11-04,123.31
74,2005-11-05,123.35
75,2005-11-06,123.35
76,2005-11-07,123.35
77,2005-11-08,123.34
78,2005-11-09,123.34
79,2005-11-10,123.31
80,2005-11-11,123.31
81,2005-11-12,123.32
82,2005-11-13,123.34
83,2005-11-14,123.33
84,2005-11-15,123.34
85,2005-11-16,123.34
86,2005-11-17,123.33
87,2005-11-18,123.32
88,2005-11-19,123.31
89,2005-11-20,123.31
90,2005-11-21,123.31
91,2005-11-22,123.31
92,2005-11-23,123.31
93,2005-11-24,123.31
94,2005-11-25,123.33
95,2005-11-26,123.36
96,2005-11-27,123.36
97,2005-11-28,123.3
98,2005-11-29,123.3
99,2005-11-30,123.31
100,2005-12-01,123.31
101,2005-12-02,123.33
102,2005-12-03,123.34
103,2005-12-04,123.32
104,2005-12-05,123.38
105,2005-12-06,123.39
106,2005-12-07,123.35
107,2005-12-08,123.35
108,2005-12-09,123.34
109,2005-12-10,123.34
110,2005-12-11,123.34
111,2005-12-12,123.34
112,2005-12-13,123.34
113,2005-12-14,123.34
114,2005-12-15,123.35
115,2005-12-16,123.35
116,2005-12-17,123.35
117,2005-12-18,123.35
118,2005-12-19,123.36
119,2005-12-20,123.36
120,2005-12-21,123.36
121,2005-12-22,123.36
122,2005-12-23,123.36
123,2005-12-24,123.37
124,2005-12-25,123.37
125,2005-12-26,123.38
126,2005-12-27,123.39
127,2005-12-28,123.39
128,2005-12-29,123.38
129,2005-12-30,123.38
130,2005-12-31,123.4
131,2006-01-01,123.46
132,2006-01-02,123.43
133,2006-01-03,123.41
134,2006-01-04,123.4
135,2006-01-05,123.4
136,2006-01-06,123.4
137,2006-01-07,123.39
138,2006-01-08,123.39
139,2006-01-09,123.39
140,2006-01-10,123.38
141,2006-01-11,123.39
