,date,value
0,2003-06-02,17.22
1,2003-06-03,17.21
2,2003-06-04,17.18
3,2003-06-05,17.13
4,2003-06-06,17.09
5,2003-06-07,17.06
6,2003-06-08,17.04
7,2003-06-09,17.01
8,2003-06-10,16.97
9,2003-06-11,16.92
10,2003-06-12,16.89
11,2003-06-13,16.88
12,2003-06-14,16.88
13,2003-06-15,16.92
14,2003-06-16,16.98
15,2003-06-17,17.01
16,2003-06-18,17.05
17,2003-06-19,17.08
18,2003-06-20,17.13
19,2003-06-21,17.16
20,2003-06-22,17.16
21,2003-06-23,17.15
22,2003-06-24,17.1
23,2003-06-25,17.03
24,2003-06-26,16.94
25,2003-06-27,16.87
26,2003-06-28,16.81
27,2003-06-29,16.81
28,2003-06-30,16.79
29,2003-10-01,17.96
30,2003-10-02,18.05
31,2003-10-03,18.07
32,2003-10-04,18.07
33,2003-10-05,18.04
34,2003-10-06,17.96
35,2003-10-07,17.88
36,2003-10-08,17.78
37,2003-10-09,17.68
38,2003-10-10,17.58
39,2003-10-14,17.17
40,2003-10-15,17.09
41,2003-10-17,16.92
42,2003-10-18,16.85
43,2003-10-20,16.7
44,2003-10-21,16.68
45,2003-10-25,16.49
46,2003-10-26,16.48
47,2003-10-28,16.4
48,2003-10-30,16.37
49,2003-10-31,16.39
50,2003-11-04,16.49
51,2003-11-05,16.48
52,2003-11-08,16.43
53,2003-11-09,16.43
54,2003-11-10,16.47
55,2003-11-11,16.5
56,2003-11-13,16.56
57,2003-11-14,16.56
58,2003-11-15,16.58
59,2003-11-16,16.59
60,2003-11-17,16.59
61,2003-11-18,16.6
62,2003-11-19,16.66
63,2003-11-20,16.69
64,2003-11-21,16.75
65,2003-11-22,16.86
66,2003-11-23,16.89
67,2003-11-24,16.96
68,2003-11-27,17.08
69,2003-11-28,17.09
70,2003-11-30,17.09
71,2003-12-01,17.08
72,2003-12-02,17.36
73,2003-12-03,20.67
74,2003-12-04,22.82
75,2003-12-05,22.61
76,2003-12-06,22.44
77,2003-12-07,22.27
78,2003-12-08,22.06
79,2003-12-09,21.9
80,2003-12-10,21.73
81,2003-12-11,21.54
82,2003-12-12,21.37
83,2003-12-13,21.2
84,2003-12-14,21.05
85,2003-12-15,20.9
