date,value
1996-10-08,92.46
2002-07-10,92.0
2002-08-28,91.83
2002-09-25,91.66
2002-10-29,91.63
2002-11-26,91.53
2002-12-13,91.36
2003-01-22,92.04
2003-02-18,93.04
2003-03-21,93.22
2003-04-16,92.87
2003-05-20,93.18
2003-06-18,92.89
2003-07-21,92.57
2003-08-27,91.87
2003-09-17,92.1
2003-10-09,91.67
2003-11-20,91.66
2003-12-16,91.77
2004-01-15,92.66
2004-02-18,94.04
2004-03-19,93.82
2004-04-30,94.14
2004-05-18,94.15
2004-06-17,93.91
2004-07-29,90.46
2004-08-26,92.81
2004-09-09,92.57
2004-10-20,90.74
2004-11-24,93.13
2004-12-16,92.07
2005-01-13,91.92
2005-02-22,91.88
2005-03-24,91.64
2005-04-28,93.09
2005-05-19,93.31
2005-06-15,93.12
2005-07-27,92.8
2005-08-24,92.86
2005-09-21,92.24
2005-10-26,91.79
2005-11-23,91.59
2005-12-15,91.46
2006-01-18,91.32
2006-02-15,91.27
2006-03-15,93.14
2006-04-18,93.27
2006-05-18,93.04
2006-06-20,92.76
2006-07-21,92.44
2006-08-24,92.06
2006-09-19,91.83
2006-10-23,91.6
2006-11-29,91.26
2006-12-11,91.37
2007-01-31,91.29
2007-02-21,92.44
2007-03-26,93.49
2007-04-24,93.38
2007-05-23,93.16
2007-06-27,93.24
2007-07-23,93.01
2007-08-29,92.62
2007-09-18,92.35
2007-10-29,91.14
2007-11-19,91.83
2007-12-11,91.62
2008-01-29,92.65
2008-02-27,92.44
2008-03-25,92.87
2008-04-28,93.82
2008-05-26,93.87
2008-06-16,94.23
2008-07-28,94.0
2008-08-27,93.75
2008-09-23,93.46
2008-10-22,92.94
2008-11-20,92.53
2008-12-16,92.55
2009-01-28,92.92
2009-02-19,93.01
2009-03-25,93.1
2009-04-22,93.01
2009-05-25,93.95
2009-06-16,93.81
2009-07-23,93.55
2009-08-17,93.26
2009-09-21,93.8
2009-10-26,92.4
2009-11-23,92.35
2009-12-15,92.7
2010-01-25,93.43
2010-02-24,93.86
2010-03-24,93.92
2010-04-26,94.12
2010-05-18,94.06
2010-06-28,93.77
2010-07-22,93.51
2010-08-16,93.15
2010-09-22,92.68
2010-10-27,92.48
2010-11-25,92.14
2010-12-20,91.96
2011-01-25,92.25
2011-02-21,92.13
2011-03-21,92.21
2011-04-27,92.06
2011-05-25,91.84
2011-06-27,91.7
2011-06-29,91.7
2011-06-30,91.71
2011-07-01,91.72
2011-07-02,91.71
2011-07-03,91.7
2011-07-04,91.68
2011-07-05,91.69
2011-07-06,91.68
2011-07-07,91.67
2011-07-08,91.67
2011-07-09,91.66
2011-07-10,91.65
2011-07-11,91.67
2011-07-12,91.65
2011-07-13,91.62
2011-07-14,91.63
2011-07-15,91.64
2011-07-16,91.65
2011-07-17,91.61
2011-07-18,91.64
2011-07-19,91.58
2011-07-20,91.62
2011-07-21,91.59
2011-07-22,91.59
2011-07-23,91.59
2011-07-24,91.6
2011-07-25,91.58
2011-07-26,91.55
2011-07-27,91.56
2011-07-28,91.56
2011-07-29,91.57
2011-07-30,91.56
2011-07-31,91.57
2011-08-01,91.56
2011-08-02,91.53
2011-08-03,91.53
2011-08-04,91.54
2011-08-05,91.54
2011-08-06,91.53
2011-08-07,91.53
2011-08-08,91.49
2011-08-09,91.5
2011-08-10,91.52
2011-08-11,91.5
2011-08-12,91.5
2011-08-13,91.51
2011-08-14,91.49
2011-08-15,91.47
2011-08-16,91.49
2011-08-17,91.47
2011-08-18,91.46
2011-08-19,91.46
2011-08-20,91.47
2011-08-21,91.46
2011-08-22,91.44
2011-08-23,91.44
2011-08-24,91.44
2011-08-25,91.46
2011-08-26,91.41
2011-08-27,91.41
2011-08-28,91.42
2011-08-29,91.41
2011-08-30,91.42
2011-08-31,91.41
2011-09-01,91.39
2011-09-02,91.4
2011-09-03,91.38
2011-09-04,91.36
2011-09-05,91.35
2011-09-06,91.37
2011-09-07,91.36
2011-09-08,91.36
2011-09-09,91.37
2011-09-10,91.34
2011-09-11,91.32
2011-09-12,91.34
2011-09-13,91.32
2011-09-14,91.33
2011-09-15,91.33
2011-09-16,91.31
2011-09-17,91.32
2011-09-18,91.3
2011-09-19,91.28
2011-09-20,91.3
2011-09-21,91.28
2011-09-22,91.28
2011-09-23,91.29
2011-09-24,91.26
2011-09-25,91.25
2011-09-26,91.25
2011-09-27,91.25
2011-09-28,91.25
2011-09-29,91.24
2011-09-30,91.23
2011-10-01,91.22
2011-10-02,91.22
2011-10-03,91.21
2011-10-04,91.2
2011-10-05,91.21
2011-10-06,91.2
2011-10-07,91.19
2011-10-08,91.17
2011-10-09,91.17
2011-10-10,91.18
2011-10-11,91.17
2011-10-12,91.17
2011-10-13,91.16
2011-10-14,91.16
2011-10-15,91.15
2011-10-16,91.15
2011-10-17,91.15
2011-10-18,91.14
2011-10-19,91.11
2011-10-20,91.12
2011-10-21,91.13
2011-10-22,91.12
2011-10-23,91.14
2011-10-24,91.11
2011-10-25,91.09
2011-10-26,91.12
2011-10-27,91.08
2011-10-28,91.08
2011-10-29,91.08
2011-10-30,91.08
2011-10-31,91.08
2011-11-01,91.07
2011-11-02,91.09
2011-11-03,91.08
2011-11-04,91.08
2011-11-05,91.04
2011-11-06,91.04
2011-11-07,91.05
2011-11-08,91.03
2011-11-09,91.03
2011-11-10,91.01
2011-11-11,91.01
2011-11-12,91.01
2011-11-13,91.01
2011-11-14,91.02
2011-11-15,91.0
2011-11-16,90.98
2011-11-17,90.99
2011-11-18,91.0
2011-11-19,90.98
2011-11-20,90.97
2011-11-21,90.97
2011-11-22,90.95
2011-11-23,90.94
2011-11-24,90.95
2011-11-25,90.94
2011-11-26,90.95
2011-11-27,90.94
2011-11-28,90.95
2011-11-29,90.92
2011-11-30,90.94
2011-12-01,90.95
2011-12-02,90.9
2011-12-03,90.93
2011-12-04,90.93
2011-12-05,90.91
2011-12-06,90.89
2011-12-07,90.89
2011-12-08,90.91
2011-12-09,90.91
2011-12-10,90.9
2011-12-11,90.9
2011-12-12,90.89
2011-12-13,90.89
2011-12-14,90.88
2011-12-15,90.9
2011-12-16,90.86
2011-12-17,90.88
2011-12-18,90.87
2011-12-19,90.9
2011-12-20,90.86
2011-12-21,90.87
2011-12-22,90.87
2011-12-23,90.89
2011-12-24,90.87
2011-12-25,90.87
2011-12-26,90.88
2011-12-27,90.87
2011-12-28,90.88
2011-12-29,90.87
2011-12-30,90.88
2011-12-31,90.86
2012-01-01,90.89
2012-01-02,90.83
2012-01-03,90.9
2012-01-04,90.91
2012-01-05,90.98
2012-01-06,90.95
2012-01-07,91.0
2012-01-08,91.02
2012-01-09,91.03
2012-01-10,91.05
2012-01-11,91.05
2012-01-12,91.05
2012-01-13,91.07
2012-01-14,91.06
2012-01-15,91.07
2012-01-16,91.01
2012-01-17,91.01
2012-01-18,91.01
2012-01-19,91.02
2012-01-20,91.01
2012-01-21,91.02
2012-01-22,91.02
2012-01-23,91.0
2012-01-24,91.0
2012-01-25,91.03
2012-01-26,90.99
2012-01-27,90.98
2012-01-28,90.99
2012-01-29,90.98
2012-01-30,91.0
2012-01-31,90.97
2012-02-01,90.98
2012-02-02,90.95
2012-02-03,90.94
2012-02-04,90.96
2012-02-05,90.95
2012-02-06,90.96
2012-02-07,90.96
2012-02-08,90.95
2012-02-09,90.97
2012-02-10,90.97
2012-02-11,90.95
2012-02-12,90.94
2012-02-13,90.97
2012-02-14,90.9
2012-02-15,90.85
2012-02-16,90.9
2012-02-17,90.92
2012-02-18,90.94
2012-02-19,90.88
2012-02-20,90.92
2012-02-21,90.92
2012-02-22,90.92
2012-02-23,90.91
2012-02-24,90.93
2012-02-25,90.93
2012-02-26,90.9
2012-02-27,90.92
2012-02-28,90.92
2012-02-29,90.91
2012-03-01,90.9
2012-03-02,90.91
2012-03-03,90.88
2012-03-04,90.9
2012-03-05,90.9
2012-03-06,90.88
2012-03-07,90.89
2012-03-08,90.86
2012-03-09,90.87
2012-03-10,90.88
2012-03-11,90.88
2012-03-12,90.88
2012-03-13,90.87
2012-03-14,90.87
2012-03-15,90.87
2012-03-16,90.88
2012-03-17,90.88
2012-03-18,90.84
2012-03-19,90.82
2012-03-20,90.85
2012-03-21,90.87
2012-03-22,90.83
2012-03-23,90.85
2012-03-24,90.84
2012-03-25,90.83
2012-03-26,90.83
2012-03-27,90.83
2012-03-28,90.84
2012-03-29,90.83
2012-03-30,90.83
2012-03-31,90.84
2012-04-01,90.82
2012-04-02,90.83
2012-04-03,90.81
2012-04-04,90.81
2012-04-05,90.82
2012-04-06,90.81
2012-04-07,90.79
2012-04-08,90.79
2012-04-09,90.84
2012-04-10,90.77
2012-04-11,90.78
2012-04-12,90.77
2012-04-13,90.78
2012-04-14,90.77
2012-04-15,90.72
2012-04-16,90.75
2012-04-17,90.81
2012-04-18,90.82
2012-04-19,90.75
2012-04-20,90.74
2012-04-21,90.73
2012-04-22,90.78
2012-04-23,90.84
2012-04-24,90.78
2012-04-25,90.86
2012-04-26,90.8
2012-04-27,90.91
2012-04-28,91.0
2012-04-29,90.96
2012-04-30,91.1
2012-05-01,91.2
2012-05-02,91.37
2012-05-03,91.54
2012-05-04,91.64
2012-05-05,91.7
2012-05-06,91.72
2012-05-07,91.82
2012-05-08,91.84
2012-05-09,91.86
2012-05-10,91.86
2012-05-11,91.87
2012-05-12,91.86
2012-05-13,91.9
2012-05-14,91.9
2012-05-15,91.85
2012-05-16,91.87
2012-05-17,91.91
2012-05-18,91.85
2012-05-19,91.85
2012-05-20,91.83
2012-05-21,91.81
2012-05-22,91.77
2012-05-23,91.82
2012-05-24,91.9
2012-05-25,91.94
2012-05-26,91.88
2012-05-27,91.92
2012-05-28,91.93
2012-05-29,91.93
2012-05-30,91.91
2012-05-31,91.93
2012-06-01,91.95
2012-06-02,91.93
2012-06-03,91.9
2012-06-04,91.89
2012-06-05,91.93
2012-06-06,91.92
2012-06-07,91.87
2012-06-08,91.85
2012-06-09,91.89
2012-06-10,91.88
2012-06-11,91.89
2012-06-12,91.84
2012-06-13,91.86
2012-06-14,91.91
2012-06-15,91.89
2012-06-16,91.86
2012-06-17,91.95
2012-06-18,91.89
2012-06-19,91.9
2012-06-20,91.92
2012-06-21,91.83
2012-06-22,91.87
2012-06-23,91.88
2012-06-24,91.87
2012-06-25,91.87
2012-06-26,91.87
2012-06-27,91.91
2012-06-28,91.86
2012-06-29,91.86
2012-06-30,91.84
2012-07-01,91.84
2012-07-02,91.85
2012-07-03,91.86
2012-07-04,91.85
2012-07-05,91.84
2012-07-06,91.83
2012-07-07,91.85
2012-07-08,91.81
2012-07-09,91.82
2012-07-10,91.8
2012-07-11,91.8
2012-07-12,91.82
2012-07-13,91.81
2012-07-14,91.78
2012-07-15,91.75
2012-07-16,91.77
2012-07-17,91.79
2012-07-18,91.8
2012-07-19,91.78
2012-07-20,91.75
2012-07-21,91.75
2012-07-22,91.75
2012-07-23,91.77
2012-07-24,91.76
2012-07-25,91.75
2012-07-26,91.75
2012-07-27,91.74
2012-07-28,91.72
2012-07-29,91.71
2012-07-30,91.71
2012-07-31,91.74
2012-08-01,91.7
2012-08-02,91.69
2012-08-03,91.7
2012-08-04,91.7
2012-08-05,91.68
2012-08-06,91.66
2012-08-07,91.67
2012-08-08,91.67
2012-08-09,91.66
2012-08-10,91.66
2012-08-11,91.64
2012-08-12,91.65
2012-08-13,91.66
2012-08-14,91.65
2012-08-15,91.6
2012-08-16,91.64
2012-08-17,91.64
2012-08-18,91.61
2012-08-19,91.6
2012-08-20,91.6
2012-08-21,91.6
2012-08-22,91.6
2012-08-23,91.61
2012-08-24,91.59
2012-08-25,91.56
2012-08-26,91.57
2012-08-27,91.59
2012-08-28,91.56
2012-08-29,91.55
2012-08-30,91.53
2012-08-31,91.53
2012-09-01,91.53
2012-09-02,91.53
2012-09-03,91.53
2012-09-04,91.53
2012-09-05,91.51
2012-09-06,91.51
2012-09-07,91.51
2012-09-08,91.51
2012-09-09,91.5
2012-09-10,91.5
2012-09-11,91.48
2012-09-12,90.43
2012-09-13,91.46
2012-09-14,91.47
2012-09-15,91.47
2012-09-16,91.46
2012-09-17,91.45
2012-09-18,91.43
2012-09-19,91.43
2012-09-20,91.44
2012-09-21,91.44
2012-09-22,91.42
2012-09-23,91.44
2012-09-24,91.37
2012-09-25,91.43
2012-09-26,91.4
2012-09-27,91.38
2012-09-28,91.39
2012-09-29,91.38
2012-09-30,91.37
2012-10-01,91.35
2012-10-02,91.35
2012-10-03,91.35
2012-10-04,91.34
2012-10-05,91.34
2012-10-06,91.33
2012-10-07,91.31
2012-10-08,91.32
2012-10-09,91.31
2012-10-10,91.31
2012-10-11,91.3
2012-10-12,91.28
