date,value
1990-01-01,57.28
1990-01-08,57.26
1990-01-12,57.24
1990-01-15,57.23
1990-01-19,57.22
1990-01-27,57.2
1990-01-28,57.21
1990-01-29,57.24
1990-01-30,57.28
1990-01-31,57.31
1990-02-01,57.34
1990-02-02,57.36
1990-02-03,57.39
1990-02-04,57.41
1990-02-05,57.43
1990-02-07,57.46
1990-02-12,57.52
1990-02-13,57.57
1990-02-14,57.69
1990-02-15,57.77
1990-02-16,57.83
1990-02-17,57.88
1990-02-18,57.92
1990-02-19,57.95
1990-02-20,57.97
1990-02-22,57.98
1990-02-24,57.99
1990-02-28,58.0
1990-03-01,57.97
1990-03-03,57.95
1990-03-05,57.95
1990-03-07,57.94
1990-03-10,57.9
1990-03-13,57.88
1990-03-15,57.87
1990-03-16,57.86
1990-03-19,57.84
1990-03-22,57.82
1990-03-25,57.8
1990-03-30,57.78
1990-04-01,57.77
1990-04-03,57.76
1990-04-06,57.74
1990-04-09,57.72
1990-04-15,57.68
1990-04-20,57.68
1990-04-21,57.7
1990-04-22,57.74
1990-04-23,57.76
1990-04-24,57.78
1990-04-26,57.8
1990-04-29,57.82
1990-05-01,57.82
1990-05-03,57.83
1990-05-05,57.82
1990-05-10,57.78
1990-05-15,57.74
1990-05-25,57.7
1990-06-01,57.7
1990-06-05,57.7
1990-06-12,57.68
1990-06-15,57.67
1990-06-18,57.66
1990-06-25,57.64
1990-07-01,57.61
1990-07-15,57.55
1990-07-24,57.51
1990-08-01,57.48
1990-08-15,57.42
1990-08-20,57.4
1990-09-01,57.35
1990-09-15,57.28
1990-09-28,57.22
1990-10-01,57.21
1990-10-14,57.18
1990-10-15,57.18
1990-10-28,57.14
1990-10-29,57.28
1990-10-30,57.43
1990-10-31,57.56
1990-11-01,57.76
1990-11-02,57.97
1990-11-03,58.09
1990-11-04,58.17
1990-11-05,58.21
1990-11-06,58.24
1990-11-08,58.25
1990-11-10,58.26
1990-11-13,58.26
1990-11-15,58.24
1990-11-17,58.22
1990-11-19,58.21
1990-11-20,58.21
1990-11-21,58.25
