date,value
2010-01-01,77.89
2010-01-02,77.8
2010-01-03,77.91
2010-01-04,77.93
2010-01-05,77.84
2010-01-06,77.82
2010-01-07,77.7
2010-01-08,77.68
2010-01-09,77.71
2010-01-10,77.59
2010-01-11,77.57
2010-01-12,77.63
2010-01-13,77.78
2010-01-14,77.78
2010-01-15,77.68
2010-01-16,77.71
2010-01-17,77.65
2010-01-18,77.65
2010-01-19,77.67
2010-01-20,77.71
2010-01-21,77.73
2010-01-22,77.7
2010-01-23,77.71
2010-01-24,77.61
2010-01-25,77.61
2010-01-26,77.63
2010-01-27,77.57
2010-01-28,77.63
2010-01-29,77.57
2010-01-30,77.57
2010-01-31,77.57
2010-02-01,77.49
2010-02-02,77.57
2010-02-03,77.49
2010-02-04,77.48
2010-02-05,77.57
2010-02-06,77.71
2010-02-07,77.77
2010-02-08,77.71
2010-02-09,77.7
2010-02-10,77.68
2010-02-11,77.58
2010-02-12,77.61
2010-02-13,77.57
2010-02-14,77.57
2010-02-15,77.57
2010-02-16,77.51
2010-02-17,77.46
2010-02-18,77.46
2010-02-19,77.43
2010-02-20,77.39
2010-02-22,77.41
2010-02-23,77.37
2010-02-24,77.38
2010-02-25,77.51
2010-02-26,77.58
2010-02-27,77.73
2010-03-01,77.57
2010-03-02,77.59
2010-03-03,77.57
2010-03-04,77.59
2010-03-05,77.59
2010-03-06,77.57
2010-03-07,77.47
2010-03-08,77.49
2010-03-09,77.47
2010-03-10,77.46
2010-03-11,77.48
2010-03-12,77.47
2010-03-13,77.33
2010-03-14,77.39
2010-03-15,77.38
2010-03-16,77.4
2010-03-17,77.28
2010-03-18,77.31
2010-03-19,77.27
2010-03-20,77.2
2010-03-21,77.2
2010-03-22,77.12
2010-03-23,77.16
2010-03-24,77.18
2010-03-25,77.15
2010-03-26,77.16
2010-03-27,77.18
2010-03-28,77.28
2010-03-29,77.31
2010-03-30,77.31
2010-03-31,77.36
2010-04-01,77.41
2010-04-02,77.47
2010-04-03,77.7
2010-04-04,77.73
2010-04-05,77.77
2010-04-06,77.68
2010-04-07,77.57
2010-04-08,77.59
2010-04-09,77.59
2010-04-10,77.53
2010-04-11,77.47
2010-04-12,77.51
2010-04-13,77.46
2010-04-14,77.46
2010-04-15,77.46
2010-04-16,77.35
2010-04-17,77.35
2010-04-18,77.37
2010-04-19,77.3
2010-04-20,77.23
2010-04-21,77.3
2010-04-22,77.3
2010-04-23,77.16
2010-04-24,77.12
2010-04-25,77.15
2010-04-26,77.15
2010-04-27,77.11
2010-04-28,77.06
2010-04-29,76.98
2010-04-30,76.95
2010-05-01,76.99
2010-05-02,76.93
2010-05-03,76.87
2010-05-04,76.93
2010-05-05,76.88
2010-05-06,76.87
2010-05-07,76.86
2010-05-08,76.81
2010-05-09,76.91
2010-05-10,76.85
2010-05-11,76.78
2010-05-12,76.74
2010-05-13,76.73
2010-05-14,76.76
2010-05-15,76.73
2010-05-16,76.66
2010-05-17,76.61
2010-05-18,76.62
2010-05-19,76.53
2010-05-20,76.53
2010-05-21,76.46
2010-05-22,76.46
2010-05-23,76.37
2010-05-24,76.32
2010-05-25,76.32
2010-05-26,76.36
2010-05-27,76.39
2010-05-28,76.39
2010-05-29,76.36
2010-05-30,76.3
2010-05-31,76.37
2010-06-01,76.41
2010-06-02,76.48
2010-06-03,76.37
2010-06-04,76.41
2010-06-05,76.23
2010-06-06,76.26
2010-06-07,76.36
2010-06-08,76.29
2010-06-09,76.32
2010-06-10,76.31
2010-06-11,76.33
2010-06-12,76.29
2010-06-13,76.25
2010-06-14,76.3
2010-06-15,76.29
2010-06-16,76.29
2010-06-17,76.27
2010-06-18,76.35
2010-06-21,76.37
2010-06-22,76.37
2010-06-23,76.37
2010-06-24,76.39
2010-06-25,76.35
2010-06-26,76.32
2010-06-27,76.34
2010-06-28,76.34
2010-06-29,76.44
2010-06-30,76.39
2010-07-01,76.43
2010-07-02,76.37
2010-07-03,76.43
2010-07-04,76.39
2010-07-05,76.42
2010-07-06,76.4
2010-07-07,76.33
