date,value
2002-04-11,113.94
2002-10-10,98.45
2009-06-16,104.81
2009-06-17,104.77
2009-06-18,104.69
2009-06-19,104.61
2009-06-20,104.53
2009-06-21,104.45
2009-06-22,104.37
2009-06-23,104.28
2009-06-24,104.2
2009-06-25,104.12
2009-06-26,104.04
2009-06-27,103.95
2009-06-28,103.86
2009-06-29,103.77
2009-06-30,103.68
2009-07-01,103.59
2009-07-02,103.5
2009-07-03,103.41
2009-07-04,103.32
2009-07-05,103.23
2009-07-06,103.14
2009-07-07,103.04
2009-07-08,102.95
2009-07-09,102.86
2009-07-10,102.77
2009-07-11,102.68
2009-07-12,102.6
2009-07-13,102.52
2009-07-14,102.43
2009-07-15,102.34
2009-07-16,102.25
2009-07-17,102.16
2009-07-18,102.07
2009-07-19,101.99
2009-07-20,101.87
2009-07-21,101.78
2009-07-22,101.7
2009-07-23,101.63
2009-07-24,101.54
2009-07-25,101.46
2009-07-26,101.38
2009-07-27,101.31
2009-07-28,101.24
2009-07-29,101.17
2009-07-30,101.11
2009-07-31,101.04
2009-08-01,100.99
2009-08-02,100.94
2009-08-03,100.88
2009-08-04,100.82
2009-08-05,100.77
2009-08-06,100.72
2009-08-07,100.68
2009-08-08,100.63
2009-08-09,100.59
2009-08-10,100.55
2009-08-11,100.51
2009-08-12,100.47
2009-08-13,100.43
2009-08-14,100.39
2009-08-15,100.35
2009-08-16,100.32
2009-08-17,100.28
2009-08-18,100.24
2009-08-19,100.2
2009-08-20,100.16
2009-08-21,100.13
2009-08-22,100.09
2009-08-23,100.04
2009-08-24,100.01
2009-08-25,99.97
2009-08-26,99.93
2009-08-27,99.89
2009-08-28,99.85
2009-08-29,99.8
2009-08-30,99.75
2009-08-31,99.71
2009-09-01,99.67
2009-09-02,99.62
2009-09-03,99.57
2009-09-04,99.52
2009-09-05,99.44
2009-09-06,99.36
2009-09-07,99.31
2009-09-08,99.26
2009-09-09,99.21
2009-09-10,99.17
2009-09-11,99.12
2009-09-12,99.08
2009-09-13,99.04
2009-09-14,99.0
2009-09-15,98.97
2009-09-16,98.93
2009-09-17,98.89
2009-09-18,98.84
2009-09-19,98.8
2009-09-20,98.75
2009-09-21,98.69
2009-09-22,98.64
2009-09-23,98.58
2009-09-24,98.53
2009-09-25,98.48
2009-09-26,98.43
2009-09-27,98.38
2009-09-28,98.32
2009-09-29,98.27
2009-09-30,98.21
2009-10-01,98.16
2009-10-02,98.1
2009-10-03,98.04
2009-10-04,97.96
2009-10-05,97.89
2009-10-06,97.83
2009-10-07,97.77
2009-10-08,97.71
2009-10-09,97.65
2009-10-10,97.6
2009-10-11,97.55
2009-10-12,97.5
2009-10-13,97.45
2009-10-14,97.39
2009-10-15,97.34
2009-10-16,97.3
2009-10-17,97.24
2009-10-18,97.19
2009-10-19,97.13
2009-10-20,97.08
2009-10-21,97.03
2009-10-22,96.98
2009-10-23,96.92
