date,value
2010-01-01,-16.46
2010-01-02,-12.56
2010-01-03,-11.16
2010-01-04,-9.36
2010-01-05,-16.16
2010-01-06,-20.86
2010-01-07,-22.36
2010-01-08,-27.96
2010-01-09,-18.56
2010-01-10,-16.56
2010-01-11,-17.76
2010-01-12,-21.56
2010-01-13,-27.06
2010-01-14,-23.46
2010-01-15,-28.06
2010-01-16,-22.06
2010-01-17,-21.56
2010-01-18,-17.26
2010-01-19,-14.36
2010-01-20,-16.66
2010-01-21,-23.16
2010-01-22,-16.86
2010-01-23,-17.16
2010-01-24,-15.26
2010-01-25,-21.86
2010-01-26,-20.96
2010-01-27,-19.66
2010-01-28,-28.36
2010-01-29,-32.56
2010-01-30,-21.56
2010-01-31,-13.76
2010-02-01,-8.56
2010-02-02,-5.56
2010-02-03,-4.16
2010-02-04,-4.36
2010-02-05,-3.96
2010-02-06,-10.96
2010-02-07,-8.16
2010-02-08,-6.56
2010-02-09,-6.16
2010-02-10,-10.36
2010-02-11,-10.76
2010-02-12,-11.16
2010-02-13,-12.36
2010-02-14,-9.36
2010-02-15,-7.16
2010-02-16,-8.76
2010-02-17,-8.16
2010-02-18,-16.66
2010-02-19,-17.26
2010-02-20,-14.96
2010-02-21,-14.46
2010-02-22,-13.76
2010-02-23,-22.36
2010-02-24,-17.86
2010-02-25,-12.36
2010-02-26,-10.96
2010-02-27,-9.46
2010-02-28,-11.06
2010-03-01,-15.96
2010-03-02,-19.26
2010-03-03,-17.46
2010-03-04,-21.26
2010-03-06,-18.76
2010-03-07,-14.46
2010-03-08,-13.36
2010-03-09,-9.36
2010-03-10,-19.66
2010-03-11,-18.96
2010-03-12,-11.66
2010-03-13,-14.56
2010-03-14,-14.86
2010-03-15,-17.76
2010-03-16,-22.16
2010-03-17,-21.66
2010-03-18,-13.66
2010-03-19,-18.26
2010-03-20,-10.86
2010-03-21,-6.56
2010-03-22,-4.46
2010-03-23,-3.16
2010-03-26,-28.56
2010-03-27,-15.56
2010-03-28,-14.16
2010-03-29,-12.96
2010-03-30,-17.56
2010-03-31,-18.36
2010-04-01,-13.76
2010-04-02,-13.76
2010-04-03,-10.56
2010-04-04,-6.96
2010-04-05,-3.96
2010-04-06,-2.36
2010-04-07,-2.76
2010-04-08,-7.96
2010-04-09,-3.76
2010-04-10,-0.76
2010-04-11,1.04
2010-04-12,2.24
2010-04-13,2.84
2010-04-14,-3.16
2010-04-15,-8.16
2010-04-16,-4.96
2010-04-17,-2.56
2010-04-18,0.64
2010-04-19,1.24
2010-04-20,-2.56
2010-04-21,-3.16
2010-04-22,0.04
2010-04-23,2.04
2010-04-24,3.24
2010-04-25,4.24
2010-04-26,5.04
2010-04-27,5.64
2010-04-28,6.24
2010-04-29,6.74
2010-04-30,7.19
2010-05-01,7.54
2010-05-02,7.79
2010-05-03,8.04
2010-05-04,8.29
2010-05-05,8.59
2010-05-06,8.8
2010-05-07,9.04
2010-05-08,9.19
2010-05-09,9.39
2010-05-10,9.49
2010-05-11,9.6
2010-05-12,9.73
2010-05-13,9.82
2010-05-14,9.97
2010-05-15,9.97
2010-05-16,10.04
2010-05-17,10.1
2010-05-18,10.23
2010-05-19,10.32
2010-05-20,10.41
2010-05-21,10.52
2010-05-22,10.63
2010-05-23,10.71
2010-05-24,10.84
2010-05-25,10.89
2010-05-26,10.89
2010-05-27,10.91
2010-05-28,10.91
2010-05-29,10.93
2010-05-30,10.97
2010-05-31,11.02
2010-06-01,11.06
2010-06-11,10.2
2010-06-12,10.16
2010-06-13,10.18
2010-06-14,10.23
2010-06-15,10.29
2010-06-16,10.35
2010-06-17,10.37
2010-06-18,10.36
2010-06-19,10.38
2010-06-20,10.38
2010-06-21,10.38
2010-06-22,10.38
2010-06-23,10.38
2010-06-24,10.38
2010-06-25,10.38
2010-06-26,10.38
2010-06-27,10.38
2010-06-28,10.38
2010-06-29,10.38
2010-06-30,10.38
2010-07-01,-10.18
2010-07-02,-43.32
2010-07-03,-48.04
2010-07-04,-48.04
2010-07-05,-27.9
2010-07-06,-14.93
2010-07-07,-28.87
2010-07-08,-37.78
2010-07-09,-25.95
2010-07-10,-27.66
2010-07-11,-42.05
2010-07-12,-29.14
2010-07-13,-27.23
2010-07-14,-36.38
2010-07-15,-63.68
2010-07-16,-27.95
2010-07-17,-28.51
2010-07-18,-30.52
2010-07-19,-66.87
2010-07-20,-41.54
2010-07-21,-46.31
2010-07-22,-28.8
2010-07-23,-42.46
2010-07-24,-35.59
2010-07-25,-69.06
2010-07-26,-31.6
2010-07-27,-36.12
2010-07-28,-47.47
2010-07-29,-41.63
2010-07-30,-36.29
2010-07-31,-44.9
2010-08-01,-58.64
2010-08-02,-28.39
2010-08-03,-68.92
2010-08-04,-28.57
2010-08-05,-18.18
2010-08-06,-15.17
2010-08-07,-24.2
2010-08-08,-26.3
2010-08-09,-23.97
2010-08-10,-37.74
2010-08-11,-65.88
2010-08-12,-38.08
2010-08-13,-44.88
2010-08-14,-46.36
2010-08-15,-67.26
2010-08-16,-68.4
2010-08-17,-48.13
2010-08-18,-39.3
2010-08-19,-41.34
2010-08-20,-71.46
2010-08-21,-31.41
2010-08-22,-25.03
2010-08-23,-19.61
2010-08-24,-62.25
2010-08-25,-66.5
2010-08-26,-67.67
2010-08-27,-41.86
2010-08-28,-27.23
2010-08-29,-26.73
2010-08-30,-18.66
2010-08-31,-15.33
2010-09-01,-13.97
2010-09-02,-31.64
2010-09-03,-17.48
2010-09-04,-15.78
2010-09-05,-13.3
2010-09-06,-10.75
2010-09-07,-9.59
2010-09-08,-10.64
2010-09-09,-9.42
2010-09-10,-7.96
