date,value
2003-01-24,136.86
2003-01-25,136.96
2003-01-26,137.06
2003-01-27,137.18
2003-01-28,137.31
2003-01-29,137.34
2003-01-30,137.31
2003-01-31,137.26
2003-02-01,137.27
2003-02-02,137.3
2003-02-03,137.34
2003-02-04,137.32
2003-02-05,137.24
2003-02-06,137.23
2003-02-07,137.24
2003-02-08,137.26
2003-02-09,137.29
2003-02-10,137.28
2003-02-11,137.26
2003-02-12,137.28
2003-02-13,137.3
2003-02-14,137.29
2003-02-15,137.27
2003-02-16,137.28
2003-02-17,137.29
2003-02-18,137.36
2003-02-19,137.38
2003-02-20,137.36
2003-02-21,137.28
2003-02-22,137.33
2003-02-23,137.29
2003-02-24,137.34
2003-02-25,137.35
2003-02-26,137.35
2003-02-27,137.33
2003-02-28,137.32
2003-03-01,137.34
2003-03-02,137.36
2003-03-03,137.31
2003-03-04,137.32
2003-03-05,137.36
2003-03-06,137.36
2003-03-07,137.33
2003-03-08,137.32
2003-03-09,137.33
2003-03-10,137.33
2003-03-11,137.34
2003-03-12,137.33
2003-03-13,137.32
2003-03-14,137.33
2003-03-15,137.29
2003-03-16,137.32
2003-03-17,137.34
2003-03-18,137.34
2003-03-19,137.33
2003-03-20,137.33
2003-03-21,137.34
2003-03-22,137.33
2003-03-23,137.33
2003-03-24,137.33
2003-03-25,137.34
2003-03-26,137.34
2003-03-27,137.34
2003-03-28,137.34
2003-03-29,137.33
2003-03-30,137.33
2003-03-31,137.29
2003-04-01,137.36
2003-04-02,137.37
2003-04-03,137.28
2003-04-04,137.32
2003-04-05,137.33
2003-04-06,137.33
2003-04-07,137.33
2003-04-08,137.34
2003-04-09,137.37
2003-04-10,137.36
2003-04-11,137.33
2003-04-12,137.33
2003-04-13,137.34
2003-04-14,137.34
2003-04-15,137.31
2003-04-16,137.31
2003-04-17,137.29
2003-04-18,137.34
2003-04-19,137.36
2003-04-20,137.36
2003-04-21,137.29
2003-04-22,137.31
2003-04-23,137.31
2003-04-24,137.31
2003-04-25,137.33
2003-04-26,137.33
2003-04-27,137.3
2003-04-28,137.36
2003-04-29,137.29
2003-04-30,137.31
2003-05-01,137.29
2003-05-02,137.33
2003-05-03,137.26
2003-05-04,137.32
2003-05-05,137.31
2003-05-06,137.27
2003-05-07,137.29
2003-05-08,137.28
2003-05-09,137.27
2003-05-10,137.16
2003-05-11,137.14
2003-05-12,137.09
2003-05-13,137.06
2003-05-14,136.94
2003-05-15,136.94
2003-05-16,136.96
2003-05-17,136.94
2003-05-18,136.92
2003-05-19,136.93
2003-05-20,136.91
2003-05-21,136.91
2003-05-22,136.93
2003-05-23,136.97
2003-05-24,136.98
2003-05-25,136.91
2003-05-26,136.91
2003-05-27,136.92
2003-05-28,136.93
2003-05-29,136.93
2003-05-30,136.93
2003-05-31,136.93
2003-06-01,136.94
2003-06-02,136.93
2003-06-03,136.93
2003-06-04,136.93
2003-06-05,136.91
2003-06-06,136.92
2003-06-07,136.93
2003-06-08,136.93
2003-06-09,136.93
2003-06-10,136.93
2003-06-11,136.91
2003-06-12,136.92
2003-06-13,136.92
2003-06-14,136.93
2003-06-15,136.26
2003-06-16,136.44
2003-06-17,136.31
2003-06-18,135.96
2003-06-19,135.96
2003-06-20,136.07
2003-06-21,136.08
2003-06-22,136.23
2003-06-23,136.27
2003-06-24,135.73
2003-06-25,135.75
2003-06-26,135.81
2003-06-27,135.6
2003-06-28,135.69
2003-06-29,135.91
2003-06-30,135.93
2003-07-01,135.64
2003-07-02,135.41
2003-07-03,135.3
2003-07-04,135.11
2003-07-05,135.2
2003-07-06,135.37
2003-07-07,135.36
2003-07-08,135.33
2003-07-09,135.4
2003-07-10,135.35
2003-07-11,135.24
2003-07-12,135.14
2003-07-13,135.14
2003-07-14,135.11
2003-07-15,135.08
2003-07-16,135.03
2003-07-17,134.59
2003-07-18,134.68
2003-07-19,134.83
2003-07-20,134.9
2003-07-21,134.72
2003-07-22,134.59
2003-07-23,134.66
2003-07-24,134.63
2003-07-25,134.78
2003-07-26,134.89
2003-07-27,134.91
2003-07-28,134.3
2003-07-29,135.11
2003-07-30,135.34
2003-07-31,134.75
2003-08-01,134.76
2003-08-02,134.74
2003-08-03,134.64
2003-08-04,134.44
2003-08-05,134.34
2003-08-06,134.36
2003-08-07,134.32
2003-08-08,134.29
2003-08-09,134.21
2003-08-10,134.23
2003-08-11,134.19
2003-08-12,134.05
2003-08-13,134.04
2003-08-14,134.11
2003-08-15,134.02
2003-08-16,133.89
2003-08-17,133.93
2003-08-18,133.83
2003-08-19,133.63
2003-08-20,133.76
2003-08-21,133.74
2003-08-22,133.71
2003-08-23,133.72
2003-08-24,133.79
2003-08-25,133.84
2003-08-26,133.79
2003-08-27,133.93
2003-08-28,134.16
2003-08-29,134.13
2003-08-30,133.58
2003-08-31,133.48
2003-09-01,133.51
2003-09-02,133.39
2003-09-03,133.33
2003-09-04,133.43
2003-09-05,133.48
2003-09-06,133.44
2003-09-07,133.48
2003-09-08,133.61
2003-09-09,133.56
2003-09-10,133.77
2003-09-11,133.76
2003-09-12,133.56
2003-09-13,133.7
2003-09-14,133.75
2003-09-15,133.76
2003-09-16,133.24
2003-09-17,133.21
2003-09-18,133.15
2003-09-19,133.26
2003-09-20,133.15
2003-09-21,133.61
2003-09-22,133.6
2003-09-23,133.45
2003-09-24,133.12
2003-09-25,133.3
2003-09-26,133.11
2003-09-27,133.23
2003-09-28,133.31
2003-09-29,133.11
2003-09-30,133.15
2003-10-01,133.11
2003-10-02,132.8
2003-10-03,132.76
2003-10-04,132.68
2003-10-05,132.64
2003-10-06,132.6
2003-10-07,132.62
2003-10-08,133.02
2003-10-09,133.09
2003-10-10,132.95
2003-10-11,132.73
2003-10-12,132.9
2003-10-13,133.07
2003-10-14,132.58
2003-10-15,132.43
2003-10-16,132.45
2003-10-17,132.56
2003-10-18,132.59
2003-10-19,133.21
2003-10-20,133.35
2003-10-21,132.96
2003-10-22,133.1
2003-10-23,133.11
2003-10-24,132.41
2003-10-25,132.75
2003-10-26,133.27
2003-10-27,132.59
2003-10-28,132.82
2003-10-29,133.29
2003-10-30,133.47
2003-10-31,133.56
2003-11-01,132.85
2003-11-02,132.42
2003-11-03,132.43
2003-11-04,132.01
2003-11-05,132.41
2003-11-06,132.42
2003-11-07,132.62
2003-11-08,132.78
2003-11-09,132.62
2003-11-10,132.48
2003-11-11,132.48
2003-11-12,132.54
2003-11-13,132.35
2003-11-14,132.76
2003-11-15,132.75
2003-11-16,132.75
2003-11-17,132.18
2003-11-18,132.26
2003-11-19,132.56
2003-11-20,132.74
2003-11-21,132.63
2003-11-22,132.66
2003-11-23,132.64
2003-11-24,132.6
2003-11-25,132.36
2003-11-26,132.63
2003-11-27,132.68
2003-11-28,132.23
2003-11-29,132.29
2003-11-30,132.53
2003-12-01,132.6
2003-12-02,132.15
2003-12-03,131.9
2003-12-04,132.01
2003-12-05,131.88
2003-12-06,132.05
2003-12-07,132.03
2003-12-08,132.06
2003-12-09,132.22
2003-12-10,132.22
2003-12-11,132.1
2003-12-12,132.06
2003-12-13,132.22
2003-12-14,132.25
2003-12-15,131.83
2003-12-16,131.65
2003-12-17,131.98
2003-12-18,132.07
2003-12-19,132.05
2003-12-20,132.23
2003-12-21,132.29
2003-12-22,131.83
2003-12-23,131.72
2003-12-24,131.72
2003-12-25,131.8
2003-12-26,132.26
2003-12-27,132.32
2003-12-28,132.48
2003-12-29,131.74
2003-12-30,131.73
2003-12-31,131.46
2004-01-01,132.16
2004-01-02,132.16
2004-01-03,131.51
2004-01-04,131.71
2004-01-05,131.68
2004-01-06,131.71
2004-01-07,131.78
2004-01-08,132.08
2004-01-09,132.06
2004-01-10,131.53
2004-01-11,131.85
2004-01-12,132.1
2004-01-13,132.2
2004-01-14,132.0
2004-01-15,131.91
2004-01-16,132.1
2004-01-17,132.08
2004-01-18,131.78
2004-01-19,131.95
2004-01-20,132.11
2004-01-21,131.85
2004-01-22,132.0
2004-01-23,132.06
2004-01-24,132.04
2004-01-25,132.12
2004-01-26,132.84
2004-01-27,132.71
2004-01-28,132.26
2004-01-29,132.31
2004-01-30,132.13
2004-01-31,132.46
2004-02-01,132.19
2004-02-02,131.93
2004-02-03,132.05
2004-02-04,132.36
2004-02-05,132.6
2004-02-06,133.21
2004-02-07,133.21
2004-02-08,133.05
2004-02-09,132.55
2004-02-10,132.98
2004-02-11,133.13
2004-02-12,132.97
2004-02-13,133.23
2004-02-14,133.58
2004-02-15,133.61
2004-02-16,133.54
2004-02-17,133.61
2004-02-18,134.06
2004-02-19,134.38
2004-02-20,133.89
2004-02-21,134.55
2004-02-22,134.36
2004-02-23,133.53
2004-02-24,134.0
2004-02-25,134.55
2004-02-26,134.63
2004-02-27,134.69
2004-02-28,134.3
2004-02-29,133.5
2004-03-01,133.31
2004-03-02,133.56
2004-03-03,134.04
2004-03-04,134.62
2004-03-05,134.73
2004-03-06,134.29
2004-03-07,134.02
2004-03-08,133.85
2004-03-09,134.18
2004-03-10,134.35
2004-03-11,134.68
