,date,value
0,2011-07-06,138.54
1,2011-07-07,138.54
2,2011-07-08,138.56
3,2011-07-09,138.56
4,2011-07-10,138.56
5,2011-07-11,138.54
6,2011-07-12,138.56
7,2011-07-13,138.62
8,2011-07-14,138.6
9,2011-07-15,138.68
10,2011-07-16,138.68
11,2011-07-17,138.68
12,2011-07-18,138.66
13,2011-07-19,138.64
14,2011-07-20,138.66
15,2011-07-21,138.66
16,2011-07-22,138.7
17,2011-07-23,138.7
18,2011-07-24,138.7
19,2011-07-25,138.81
20,2011-07-26,138.81
21,2011-07-27,138.74
22,2011-07-28,138.74
23,2011-07-29,138.74
24,2011-07-30,138.74
25,2011-07-31,138.72
26,2011-08-01,138.7
27,2011-08-02,138.77
28,2011-08-03,138.81
29,2011-08-04,138.7
30,2011-08-05,138.7
31,2011-08-06,138.74
32,2011-08-07,138.87
33,2011-08-08,138.81
34,2011-08-09,138.79
35,2011-08-10,138.77
36,2011-08-11,138.77
37,2011-08-12,138.74
38,2011-08-13,138.72
39,2011-08-14,138.72
40,2011-08-15,138.72
41,2011-08-16,138.7
42,2011-08-17,138.74
43,2011-08-18,138.72
44,2011-08-19,138.72
45,2011-08-20,138.7
46,2011-08-21,138.7
47,2011-08-22,138.7
48,2011-08-23,138.7
49,2011-08-24,138.7
50,2011-08-25,138.7
51,2011-08-26,138.74
52,2011-08-27,138.77
53,2011-08-28,138.77
54,2011-08-29,138.83
55,2011-08-30,138.79
56,2011-08-31,138.77
57,2011-09-01,138.85
58,2011-09-02,138.85
59,2011-09-03,138.74
60,2011-09-04,138.72
61,2011-09-05,138.72
62,2011-09-06,138.7
63,2011-09-07,138.7
64,2011-09-08,138.68
65,2011-09-09,138.68
66,2011-09-10,138.68
67,2011-09-11,138.68
68,2011-09-12,138.66
69,2011-09-13,138.7
70,2011-09-14,138.72
71,2011-09-15,138.68
72,2011-09-16,138.66
73,2011-09-17,138.66
74,2011-09-18,138.72
75,2011-09-19,138.68
76,2011-09-20,138.66
77,2011-09-21,138.7
78,2011-09-22,138.68
79,2011-09-23,138.7
80,2011-09-24,138.66
81,2011-09-25,138.66
82,2011-09-26,138.66
83,2011-09-27,138.64
84,2011-09-28,138.64
85,2011-09-29,138.64
