,date,value
0,1990-01-10,-7.25
1,1990-01-21,-7.05
2,1990-01-29,-6.91
3,1990-02-08,-7.05
4,1990-02-16,-6.73
5,1990-02-24,-6.88
6,1990-03-12,-6.96
7,1990-03-22,-7.21
8,1990-03-30,-7.18
9,1990-04-05,-7.29
10,1990-04-16,-7.45
11,1990-04-28,-7.75
12,1990-05-07,-7.86
13,1990-05-17,-8.16
14,1990-05-27,-8.1
15,1990-06-01,-8.22
16,1990-06-06,-8.18
17,1990-06-15,-8.35
18,1990-06-27,-8.65
19,1990-07-09,-8.85
20,1990-07-19,-9.28
21,1990-07-30,-9.65
22,1990-08-09,-9.93
23,1990-08-19,-10.05
24,1990-08-29,-10.21
25,1990-09-04,-10.13
26,1990-09-16,-10.41
27,1990-09-26,-10.21
28,1990-10-10,-10.38
29,1990-10-21,-10.21
30,1990-10-30,-10.16
31,1990-11-14,-10.17
32,1990-11-24,-10.05
33,1990-12-05,-9.91
34,1990-12-15,-9.89
35,1990-12-25,-9.81
36,1991-01-09,-9.33
37,1991-01-20,-9.25
38,1991-01-30,-9.06
39,1991-02-15,-8.83
40,1991-02-25,-8.81
41,1991-03-05,-8.67
42,1991-03-11,-8.73
43,1991-04-08,-8.23
44,1991-04-12,-8.17
45,1991-04-23,-8.65
46,1991-04-30,-8.65
47,1991-05-12,-8.77
48,1991-05-18,-8.72
49,1991-06-01,-9.13
50,1991-06-06,-9.28
51,1991-07-05,-10.01
52,1991-07-10,-10.07
53,1991-07-23,-10.73
54,1991-08-01,-11.01
55,1991-08-11,-11.09
56,1991-09-03,-11.28
57,1991-09-20,-11.41
58,1991-09-23,-11.45
59,1991-09-29,-11.35
60,1991-10-05,-11.43
61,1991-10-14,-11.13
62,1991-10-23,-11.29
63,1991-11-07,-11.03
64,1991-11-21,-10.53
65,1991-12-02,-10.21
66,1991-12-16,-9.93
67,1992-01-09,-9.33
68,1992-01-22,-9.15
69,1992-01-28,-9.17
70,1992-03-04,-8.88
71,1992-03-22,-8.73
72,1992-03-31,-8.25
73,1992-04-24,-7.93
74,1992-05-03,-7.56
75,1992-05-12,-7.43
76,1992-05-23,-8.16
77,1992-06-01,-9.65
78,1992-06-04,-8.88
79,1992-06-29,-9.41
80,1992-07-29,-10.17
81,1992-09-09,-10.38
82,1992-10-06,-9.89
83,1992-10-25,-10.21
84,1992-11-13,-10.17
85,1992-12-02,-9.73
86,1993-01-02,-9.19
87,1993-01-21,-9.04
88,1993-02-12,-8.78
89,1993-03-01,-8.47
90,1993-03-10,-8.57
91,1993-03-16,-8.63
92,1993-03-25,-8.51
93,1993-04-01,-8.26
94,1993-04-18,-8.83
95,1993-04-27,-9.04
96,1993-05-12,-9.39
97,1993-06-02,-9.55
98,1993-07-02,-9.83
99,1993-07-18,-9.87
100,1993-07-28,-9.93
101,1993-08-12,-10.23
102,1993-08-31,-10.45
103,1993-09-01,-10.45
104,1993-09-10,-10.49
105,1993-09-15,-10.35
106,1993-09-19,-10.51
107,1993-09-24,-10.39
108,1993-09-30,-10.66
109,1993-10-05,-10.55
110,1993-10-16,-10.53
111,1993-10-21,-10.59
112,1993-10-28,-10.51
113,1993-11-05,-10.49
114,1993-11-12,-10.57
115,1993-11-23,-10.37
116,1993-12-01,-10.33
117,1993-12-21,-9.95
118,1993-12-28,-9.75
119,1993-12-31,-9.57
120,1994-01-04,-9.57
121,1994-01-20,-9.69
122,1994-01-30,-9.55
123,1994-02-09,-9.35
124,1994-02-15,-9.03
125,1994-02-24,-8.73
126,1994-02-28,-8.61
127,1994-03-03,-8.69
128,1994-03-10,-8.61
129,1994-03-16,-8.57
130,1994-03-23,-8.73
131,1994-04-01,-8.57
132,1994-04-10,-8.49
133,1994-04-21,-8.57
134,1994-04-28,-8.73
135,1994-05-02,-8.83
136,1994-05-06,-9.06
137,1994-05-17,-9.01
138,1994-05-26,-9.23
139,1994-06-08,-9.43
140,1994-06-14,-9.52
141,1994-06-24,-9.91
142,1994-06-29,-9.87
143,1994-07-11,-9.92
144,1994-07-20,-10.33
145,1994-07-25,-10.59
146,1994-08-01,-10.63
147,1994-08-03,-10.53
148,1994-12-02,-10.1
149,1994-12-10,-10.21
150,1994-12-28,-9.71
151,1994-12-31,-9.53
152,1995-01-15,-9.49
153,1995-01-29,-9.21
154,1995-02-15,-9.09
155,1995-02-24,-8.93
156,1995-03-05,-8.76
157,1995-03-21,-8.94
158,1995-04-03,-8.63
159,1995-04-20,-9.17
160,1995-05-02,-9.23
161,1995-05-15,-9.53
