date,value
2011-11-16,106.53
2011-11-17,106.64
2011-11-18,106.64
2011-11-19,106.69
2011-11-20,106.64
2011-11-21,106.62
2011-11-22,106.64
2011-11-23,106.64
2011-11-24,106.64
2011-11-25,106.66
2011-11-26,106.66
2011-11-27,106.67
2011-11-28,106.66
2011-11-29,106.71
2011-11-30,106.69
2011-12-01,106.71
2011-12-02,106.75
2011-12-03,106.78
2011-12-04,106.85
2011-12-05,106.85
2011-12-06,106.84
2011-12-07,106.87
2011-12-08,106.66
2011-12-09,106.84
2011-12-10,106.84
2011-12-11,106.75
2011-12-12,106.85
2011-12-13,106.91
2011-12-14,106.91
2011-12-15,106.8
2011-12-16,107.0
2011-12-17,106.85
2011-12-18,106.94
2011-12-19,106.92
2011-12-20,106.82
2011-12-21,106.94
2011-12-22,106.8
2011-12-23,106.92
2011-12-24,106.87
2011-12-25,106.78
2011-12-26,106.85
2011-12-27,106.75
2011-12-28,106.89
2011-12-29,106.75
2011-12-30,106.91
2011-12-31,106.91
2012-01-01,106.8
2012-01-02,106.91
2012-01-03,106.82
2012-01-04,106.89
2012-01-05,106.92
2012-01-06,106.75
2012-01-07,106.78
2012-01-08,106.8
2012-01-09,106.82
2012-01-10,106.82
2012-01-11,106.8
2012-01-12,106.85
2012-01-13,106.78
2012-01-14,106.87
2012-01-15,106.91
2012-01-16,106.96
2012-01-17,106.91
2012-01-18,106.92
2012-01-19,106.73
2012-01-20,106.87
2012-01-21,106.8
2012-01-22,106.87
2012-01-23,106.89
2012-01-24,106.85
2012-01-25,106.8
2012-01-26,106.94
2012-01-27,107.0
2012-01-28,106.75
2012-01-29,106.8
2012-01-30,106.94
2012-01-31,106.98
2012-02-01,106.98
2012-02-02,106.98
2012-02-03,106.85
2012-02-04,106.66
2012-02-05,106.75
2012-02-06,106.91
2012-02-07,106.91
2012-02-08,106.89
2012-02-09,106.89
2012-02-10,106.87
2012-02-11,106.55
2012-02-12,106.41
2012-02-13,106.51
2012-02-14,106.46
2012-02-15,106.39
2012-02-16,106.28
2012-02-17,106.37
2012-02-18,106.39
2012-02-19,106.42
2012-02-20,106.5
2012-02-21,106.48
2012-02-22,106.37
2012-02-23,106.42
2012-02-24,106.26
2012-02-25,106.32
2012-02-26,106.28
2012-02-27,106.32
2012-02-28,106.41
2012-02-29,106.25
2012-03-01,106.39
2012-03-02,106.32
2012-03-03,106.32
2012-03-04,106.1
2012-03-05,106.16
2012-03-06,106.32
2012-03-07,106.28
2012-03-08,106.28
2012-03-09,106.25
2012-03-10,106.3
2012-03-11,106.17
2012-03-12,106.23
2012-03-13,106.28
2012-03-14,106.19
2012-03-15,106.14
2012-03-16,106.26
2012-03-17,106.17
