,date,value
0,1997-01-09,18.9
1,1998-03-19,18.92
2,1998-05-14,18.92
3,1998-06-25,18.97
4,1998-07-31,18.93
5,1998-08-31,18.89
6,1998-09-24,18.95
7,1998-10-27,19.09
8,1998-11-25,19.05
9,1998-12-22,19.07
10,1999-01-28,19.28
11,1999-02-25,19.23
12,1999-03-24,19.25
13,1999-04-26,19.21
14,1999-05-27,19.12
15,1999-06-28,19.05
16,1999-07-20,19.03
17,1999-08-24,19.0
18,1999-09-30,19.08
19,1999-10-20,18.97
20,1999-11-25,18.97
21,1999-12-21,19.2
22,2000-01-26,19.23
23,2000-02-23,19.21
24,2000-03-27,19.2
25,2000-04-28,19.29
26,2000-05-25,19.23
27,2000-06-26,19.17
28,2000-07-25,19.1
29,2000-08-30,19.04
30,2000-09-25,19.02
31,2000-10-26,19.15
32,2000-11-29,19.55
33,2000-12-11,19.49
34,2001-01-23,19.55
35,2001-02-27,19.41
36,2001-03-26,19.7
37,2001-04-24,19.78
38,2001-05-29,19.53
39,2001-06-28,19.32
40,2001-07-26,19.29
41,2001-08-29,19.18
42,2001-09-25,19.27
43,2001-10-12,19.2
44,2001-11-19,19.23
45,2001-12-18,19.23
46,2002-01-29,19.42
47,2002-02-26,19.61
48,2002-03-25,19.67
49,2002-04-25,19.46
50,2002-05-30,19.34
51,2002-06-11,19.35
52,2002-07-11,19.23
53,2002-08-27,19.15
54,2002-09-30,19.07
55,2002-10-14,19.05
56,2002-11-27,19.12
57,2002-12-19,19.17
58,2003-01-24,19.28
59,2003-02-28,19.25
60,2003-03-21,19.23
61,2003-04-23,19.16
62,2003-05-27,19.16
63,2003-06-24,19.16
64,2003-07-16,19.11
65,2003-08-26,19.03
66,2003-09-30,18.99
67,2003-10-29,18.99
68,2003-11-19,18.99
69,2003-12-12,18.94
70,2004-01-27,19.09
71,2004-02-25,19.03
72,2004-03-31,19.0
73,2004-04-23,18.98
74,2004-05-14,19.06
75,2004-06-23,18.99
76,2004-07-22,19.01
77,2004-08-26,19.01
78,2004-09-24,18.92
79,2004-10-20,18.95
80,2004-11-25,18.92
81,2004-12-23,18.99
82,2005-01-18,18.94
83,2005-02-08,18.95
84,2005-03-22,18.98
85,2005-04-26,19.0
86,2005-05-24,18.98
87,2005-06-29,18.95
88,2005-07-19,18.96
89,2005-08-30,18.92
90,2005-09-27,18.89
91,2005-10-25,18.93
92,2005-11-16,18.94
93,2005-11-25,18.92
94,2005-12-07,19.0
95,2005-12-08,19.02
96,2005-12-09,19.08
97,2005-12-10,19.07
98,2005-12-11,19.05
99,2005-12-12,19.04
100,2005-12-13,19.02
