date,value
2007-09-06,265.11
2007-09-07,265.11
2007-09-08,265.12
2007-09-09,265.13
2007-09-10,265.13
2007-09-11,265.13
2007-09-12,265.12
2007-09-13,265.12
2007-09-14,265.12
2007-09-15,265.08
2007-09-16,265.09
2007-09-17,265.12
2007-09-18,265.13
2007-09-19,265.08
2007-09-20,265.07
2007-09-21,265.07
2007-09-22,265.06
2007-09-23,265.06
2007-09-24,265.08
2007-09-25,265.08
2007-09-26,265.1
2007-09-27,265.12
2007-09-28,265.14
2007-09-29,265.09
2007-09-30,265.05
2007-10-01,265.06
2007-10-02,265.05
2007-10-03,265.05
2007-10-04,265.04
2007-10-05,265.04
2007-10-06,265.06
2007-10-07,265.04
2007-10-08,265.03
2007-10-09,265.02
2007-10-10,265.02
2007-10-11,265.01
2007-10-12,265.0
2007-10-13,265.0
2007-10-14,264.99
2007-10-15,264.87
2007-10-16,264.87
2007-10-17,264.86
2007-10-18,264.83
2007-10-19,264.75
2007-10-20,264.78
2007-10-21,264.79
2007-10-22,264.82
2007-10-23,264.85
2007-10-24,264.85
2007-10-25,264.83
2007-10-26,264.83
2007-10-27,264.78
2007-10-28,264.76
2007-10-29,264.8
2007-10-30,264.82
2007-10-31,264.68
2007-11-01,264.69
2007-11-02,264.68
2007-11-03,264.69
2007-11-04,264.71
2007-11-05,264.69
2007-11-06,264.65
2007-11-07,264.64
2007-11-08,264.66
2007-11-09,264.64
2007-11-10,264.61
2007-11-11,264.63
2007-11-12,264.62
2007-11-13,264.6
2007-11-14,264.69
2007-11-15,264.63
2007-11-16,264.61
2007-11-17,264.6
2007-11-18,264.65
2007-11-19,264.69
2007-11-20,264.69
2007-11-21,264.68
2007-11-22,264.68
2007-11-23,264.67
2007-11-24,264.64
2007-11-25,264.61
2007-11-26,264.6
2007-11-27,264.58
2007-11-28,264.62
2007-11-29,264.67
2007-11-30,264.72
2007-12-01,264.71
2007-12-02,264.71
2007-12-03,264.76
2007-12-04,264.69
2007-12-05,264.7
2007-12-06,264.7
2007-12-07,264.73
2007-12-08,264.78
2007-12-09,264.84
2007-12-10,264.86
2007-12-11,264.81
2007-12-12,264.76
2007-12-13,264.74
2007-12-14,264.76
2007-12-15,264.78
2007-12-16,264.8
2007-12-17,264.82
2007-12-18,264.79
2007-12-19,264.75
2007-12-20,264.77
2007-12-21,264.78
2007-12-22,264.78
2007-12-23,264.78
2007-12-24,264.78
2007-12-25,264.79
2007-12-26,264.82
2007-12-27,264.77
2007-12-28,264.78
2007-12-29,264.83
2007-12-30,264.83
2007-12-31,264.83
2008-01-01,264.84
2008-01-02,264.87
2008-01-03,264.93
2008-01-04,264.93
2008-01-05,264.88
2008-01-06,264.9
2008-01-07,264.89
2008-01-08,264.87
2008-01-09,264.91
2008-01-10,264.9
2008-01-11,264.94
2008-01-12,264.97
2008-01-13,264.93
2008-01-14,264.98
2008-01-15,265.01
2008-01-16,265.02
2008-01-17,264.98
2008-01-18,264.9
2008-01-19,264.87
2008-01-20,264.87
2008-01-21,264.88
2008-01-22,264.92
2008-01-23,264.88
2008-01-24,264.89
2008-01-25,264.86
2008-01-26,264.86
2008-01-27,264.88
2008-01-28,264.9
2008-01-29,264.93
2008-01-30,264.92
2008-01-31,264.93
2008-02-01,264.99
2008-02-02,264.95
2008-02-03,264.96
2008-02-04,264.99
2008-02-05,264.96
2008-02-06,264.91
2008-02-07,264.88
2008-02-08,264.88
2008-02-09,264.9
2008-02-10,264.91
2008-02-11,264.91
2008-02-12,264.91
2008-02-13,264.89
2008-02-14,264.9
2008-02-15,264.88
2008-02-16,264.86
2008-02-17,264.86
2008-02-18,264.85
2008-02-19,264.9
2008-02-20,264.93
2008-02-21,264.93
2008-02-22,264.9
2008-02-23,264.9
2008-02-24,264.94
2008-02-25,264.93
2008-02-26,264.97
2008-02-27,264.94
2008-02-28,264.93
2008-02-29,264.95
2008-03-01,264.95
2008-03-02,264.95
2008-03-03,264.96
2008-03-04,264.96
2008-03-05,264.95
2008-03-06,264.99
2008-03-07,264.99
2008-03-08,265.02
2008-03-09,265.05
2008-03-10,265.08
2008-03-11,265.06
2008-03-12,265.01
2008-03-13,264.94
2008-03-14,264.96
2008-03-15,264.98
2008-03-16,265.01
2008-03-17,265.0
2008-03-18,264.99
2008-03-19,264.98
2008-03-20,264.97
2008-03-21,265.01
2008-03-22,265.21
2008-03-23,265.18
2008-03-24,265.17
2008-03-25,265.1
2008-03-26,265.14
2008-03-27,265.14
2008-03-28,265.1
2008-03-29,265.05
2008-03-30,265.09
2008-03-31,265.04
2008-04-01,265.01
2008-04-02,265.01
2008-04-03,265.02
2008-04-04,265.01
2008-04-05,265.0
2008-04-06,265.05
2008-04-07,265.02
2008-04-08,265.05
2008-04-09,265.1
2008-04-10,265.11
2008-04-11,265.17
2008-04-12,265.15
2008-04-13,265.15
2008-04-14,265.11
2008-04-15,265.11
2008-04-16,265.11
2008-04-17,265.16
2008-04-18,265.22
2008-04-19,265.23
2008-04-20,265.23
2008-04-21,265.23
2008-04-22,265.23
2008-04-23,265.14
2008-04-24,265.13
2008-04-25,265.11
2008-04-26,265.12
2008-04-27,265.16
2008-04-28,265.19
2008-04-29,265.21
2008-04-30,265.19
2008-05-01,265.15
2008-05-02,265.11
2008-05-03,265.09
2008-05-04,265.09
2008-05-05,265.08
2008-05-06,265.07
2008-05-07,265.08
2008-05-08,265.09
2008-05-09,265.14
