,date,value
0,2006-08-29,210.33
1,2006-08-30,210.33
2,2006-08-31,210.34
3,2006-09-01,210.35
4,2006-09-02,210.36
5,2006-09-03,210.37
6,2006-09-04,210.37
7,2006-09-05,210.38
8,2006-09-06,210.39
9,2006-09-07,210.39
10,2006-09-08,210.4
11,2006-09-09,210.4
12,2006-09-10,210.41
13,2006-09-11,210.41
14,2006-09-12,210.42
15,2006-09-13,210.42
16,2006-09-14,210.43
17,2006-09-15,210.43
18,2006-09-16,210.43
19,2006-09-17,210.44
20,2006-09-18,210.45
21,2006-09-19,210.46
22,2006-09-20,210.46
23,2006-09-21,210.47
24,2006-09-22,210.47
25,2006-09-23,210.47
26,2006-09-24,210.47
27,2006-09-25,210.47
28,2006-09-26,210.47
29,2006-09-27,210.48
30,2006-09-28,210.5
31,2006-09-29,210.52
32,2006-09-30,210.54
33,2006-10-01,210.56
34,2006-10-02,210.57
35,2006-10-03,210.59
36,2006-10-04,210.6
37,2006-10-05,210.61
38,2006-10-06,210.63
39,2006-10-07,210.65
40,2006-10-08,210.67
41,2006-10-09,210.69
42,2006-10-10,210.71
43,2006-10-11,210.73
44,2006-10-12,210.75
45,2006-10-13,210.77
46,2006-10-14,210.78
47,2006-10-15,210.8
48,2006-10-16,210.81
49,2006-10-17,210.82
50,2006-10-18,210.83
51,2006-10-19,210.83
52,2006-10-20,210.83
53,2006-10-21,210.83
54,2006-10-22,210.84
55,2006-10-23,210.86
56,2006-10-24,210.88
57,2006-10-25,210.9
58,2006-10-26,210.92
59,2006-10-27,210.93
60,2006-10-28,210.94
61,2006-10-29,210.95
62,2006-10-30,210.95
63,2006-10-31,210.95
64,2006-11-01,210.94
65,2006-11-02,210.93
66,2006-11-03,210.92
67,2006-11-04,210.91
68,2006-11-05,210.9
69,2006-11-06,210.89
70,2006-11-07,210.89
71,2006-11-08,210.87
72,2006-11-09,210.87
73,2006-11-10,210.86
74,2006-11-11,210.85
75,2006-11-12,210.85
76,2006-11-13,210.84
77,2006-11-14,210.84
78,2006-11-15,210.83
79,2006-11-16,210.83
80,2006-11-17,210.82
81,2006-11-18,210.82
82,2006-11-19,210.82
83,2006-11-20,210.83
84,2006-11-21,210.84
85,2006-11-22,210.85
86,2006-11-23,210.86
87,2006-11-24,210.87
88,2006-11-25,210.87
89,2006-11-26,210.88
90,2006-11-27,210.91
91,2006-11-28,210.96
92,2006-11-29,211.01
93,2006-11-30,211.05
94,2006-12-01,211.09
95,2006-12-02,211.11
96,2006-12-03,211.13
97,2006-12-04,211.13
98,2006-12-05,211.14
99,2006-12-06,211.14
100,2006-12-07,211.14
101,2006-12-08,211.15
102,2006-12-09,211.15
103,2006-12-10,211.15
104,2006-12-11,211.15
105,2006-12-12,211.16
106,2006-12-13,211.16
107,2006-12-14,211.16
108,2006-12-15,211.16
109,2006-12-16,211.16
110,2006-12-17,211.15
111,2006-12-18,211.15
112,2006-12-19,211.14
113,2006-12-20,211.13
114,2006-12-21,211.13
115,2006-12-22,211.12
116,2006-12-23,211.12
117,2006-12-24,211.11
118,2006-12-25,211.11
119,2006-12-26,211.1
120,2006-12-27,211.09
121,2006-12-28,211.08
122,2006-12-29,211.07
123,2006-12-30,211.06
124,2006-12-31,211.05
125,2007-01-01,211.04
126,2007-01-02,211.03
127,2007-01-03,211.03
128,2007-01-04,211.02
129,2007-01-05,211.02
130,2007-01-06,211.03
131,2007-01-07,211.03
132,2007-01-08,211.03
133,2007-01-09,211.03
134,2007-01-10,211.03
135,2007-01-11,211.03
136,2007-01-12,211.04
137,2007-01-13,211.05
138,2007-01-14,211.05
139,2007-01-15,211.06
140,2007-01-16,211.06
141,2007-01-17,211.06
142,2007-01-18,211.06
143,2007-01-19,211.05
144,2007-01-20,211.05
145,2007-01-21,211.05
