date,value
1990-01-07,65.1
1990-01-14,65.15
1990-01-21,65.25
1990-01-28,65.3
1990-02-04,65.25
1990-02-11,65.3
1990-02-18,65.5
1990-02-25,65.6
1990-03-04,65.7
1990-03-11,65.7
1990-03-18,65.65
1990-03-25,65.7
1990-04-01,65.7
1990-04-08,65.65
1990-04-15,65.6
1990-04-22,65.5
1990-04-29,65.4
1990-05-06,65.4
1990-05-13,65.35
1990-05-17,65.14
1990-05-20,65.3
1990-05-27,65.3
1990-06-03,65.2
1990-06-10,65.2
1990-06-15,64.94
1990-06-25,64.9
1990-07-01,64.9
1990-07-08,64.9
1990-07-15,64.85
1990-07-22,64.75
1990-07-29,64.75
1990-08-05,64.65
1990-08-12,64.5
1990-08-19,64.4
1990-08-26,64.4
1990-09-02,64.5
1990-09-09,64.5
1990-09-16,64.5
1990-09-23,64.5
1990-09-30,64.5
1990-10-07,64.6
1990-10-14,64.65
1990-10-21,64.65
1990-10-28,64.7
1990-11-04,64.8
1990-11-11,64.8
1990-11-18,64.9
1990-11-25,64.9
1990-12-02,65.0
1990-12-09,65.1
1990-12-16,65.1
1990-12-23,65.2
1990-12-30,65.2
1991-01-06,65.4
1991-01-13,65.6
1991-01-20,65.7
1991-01-27,65.7
1991-02-03,65.7
1991-02-10,65.7
1991-02-17,65.7
1991-02-24,65.7
1991-03-03,65.6
1991-03-10,65.65
1991-03-17,65.6
1991-03-24,65.6
1991-04-07,65.6
1991-04-14,65.6
1991-04-21,65.55
1991-04-28,65.5
1991-05-05,65.45
1991-05-12,65.4
1991-05-19,65.4
1991-05-26,65.35
1991-06-02,65.25
1991-06-09,65.2
1991-06-16,65.1
1991-06-23,65.1
1991-06-30,65.1
1991-07-07,65.0
1991-07-14,65.0
1991-07-21,64.95
1991-07-29,64.7
1991-08-03,64.8
1991-08-11,64.8
1991-08-18,64.8
1991-08-25,64.75
1991-09-01,64.7
1991-09-08,64.65
1991-09-15,64.6
1991-09-22,64.6
1991-09-29,64.6
1991-10-06,64.6
1991-10-13,64.6
1991-10-20,64.7
1991-10-27,64.7
1991-11-03,64.7
1991-11-10,64.7
1991-11-17,64.75
1991-11-24,64.9
1991-12-01,64.9
1991-12-08,64.9
1991-12-15,64.9
1991-12-22,65.1
1991-12-29,65.1
1992-01-05,65.2
1992-01-12,65.2
1992-01-19,65.2
1992-01-26,65.2
1992-01-31,65.08
1992-02-02,65.2
1992-02-09,65.2
1992-02-16,65.3
1992-02-23,65.3
1992-03-01,65.25
1992-03-08,65.3
1992-03-15,65.3
1992-03-22,65.3
1992-03-29,65.4
1992-04-05,65.4
1992-04-12,65.4
1992-04-19,65.4
1992-04-26,65.4
1992-05-02,65.4
1992-05-09,65.4
1992-05-16,65.3
1992-05-23,65.25
1992-05-30,65.15
1992-06-07,65.2
1992-06-14,65.15
1992-06-21,65.2
1992-06-28,65.3
1995-05-19,65.77
1995-06-06,65.6
1995-07-03,65.23
1995-08-03,64.8
1995-09-04,64.7
1995-10-02,64.8
1995-11-03,64.88
1995-12-01,64.85
1996-01-02,64.95
1996-03-01,65.1
1996-04-01,65.24
1996-04-26,65.15
1996-05-28,64.9
1996-06-25,64.63
1996-07-25,64.42
1996-08-26,64.34
1996-09-26,64.44
1996-10-24,64.55
1996-11-26,64.8
1996-12-23,65.07
2007-12-11,64.97
2007-12-12,64.97
2007-12-13,64.98
2007-12-14,64.98
2007-12-15,64.97
2007-12-16,64.99
2007-12-17,64.99
2007-12-18,65.01
2007-12-19,65.03
2007-12-20,65.03
2007-12-21,65.01
2007-12-22,65.01
2007-12-23,65.03
2007-12-24,65.03
2007-12-25,65.01
2007-12-26,65.01
2007-12-27,65.06
2007-12-28,65.05
2007-12-29,64.99
2007-12-30,65.02
2007-12-31,65.07
2008-01-01,65.05
2008-01-02,65.02
2008-01-03,64.94
2008-01-04,64.97
2008-01-05,64.94
2008-01-06,64.99
2008-01-07,65.01
2008-01-08,65.09
2008-01-09,65.04
2008-01-10,65.07
2008-01-11,65.0
2008-01-12,64.99
2008-01-13,65.09
2008-01-14,65.04
2008-01-15,65.03
2008-01-16,64.96
2008-01-17,65.08
2008-01-18,65.13
2008-01-19,65.18
2008-01-20,65.19
2008-01-21,65.17
2008-01-22,65.13
2008-01-23,65.24
2008-01-24,65.21
2008-01-25,65.29
2008-01-26,65.28
2008-01-27,65.26
2008-01-28,65.26
2008-01-29,65.23
2008-01-30,65.2
2008-01-31,65.23
2008-02-01,65.11
2008-02-02,65.23
2008-02-03,65.25
2008-02-04,65.16
2008-02-05,65.26
2008-02-06,65.29
2008-02-07,65.41
2008-02-08,65.41
2008-02-09,65.39
2008-02-10,65.39
2008-02-11,65.39
2008-04-25,65.43
2008-04-26,65.44
2008-04-27,65.38
2008-04-28,65.3
2008-04-29,65.35
2008-04-30,65.31
2008-05-01,65.4
2008-05-02,65.46
2008-05-03,65.46
2008-05-04,65.42
2008-05-05,65.41
2008-05-06,65.4
2008-05-07,65.38
2008-05-08,65.35
2008-05-09,65.33
2008-05-10,65.33
2008-05-11,65.33
2008-05-12,65.32
2008-05-13,65.3
2008-05-14,65.28
2008-05-15,65.26
2008-05-16,65.29
2008-05-17,65.28
2008-05-18,65.32
2008-05-19,65.35
2008-05-20,65.35
2008-05-21,65.33
2008-05-22,65.3
2008-05-23,65.28
2008-05-24,65.23
2008-05-25,65.26
2008-05-26,65.23
2008-05-27,65.26
2008-05-28,65.26
2008-05-29,65.28
2008-05-30,65.26
2008-05-31,65.26
2008-06-01,65.31
2008-06-02,65.26
2008-06-03,65.25
2008-06-04,65.28
2008-06-05,65.27
2008-06-06,65.28
2008-06-07,65.33
2008-06-08,65.35
2008-06-09,65.32
2008-06-10,65.32
2008-06-11,65.28
2008-06-12,65.25
2008-06-13,65.29
2008-06-14,65.28
2008-06-15,65.23
2008-06-16,65.22
2008-06-17,65.23
2008-06-18,65.24
2008-06-19,65.2
2008-06-20,65.26
2008-06-21,65.25
2008-06-22,65.2
2008-06-23,65.24
2008-06-24,65.21
2008-06-25,65.17
2008-06-26,65.23
2008-06-27,65.2
2008-06-28,65.21
2008-06-29,65.19
2008-06-30,65.18
2008-07-01,65.15
2008-07-02,65.07
2008-07-03,65.11
2008-07-04,65.2
2008-07-05,65.15
2008-07-06,65.13
2008-07-07,65.09
2008-07-08,65.12
2008-07-09,65.14
2008-07-10,65.1
2008-07-11,65.05
2008-11-02,64.92
2008-11-03,64.93
2008-11-04,64.93
2008-11-05,64.93
2008-11-06,64.93
2008-11-07,64.94
2008-11-08,64.94
2008-11-09,64.94
2008-11-10,64.95
2008-11-11,64.95
2008-11-12,64.96
2008-11-13,64.95
2008-11-14,64.96
2008-11-15,64.97
2008-11-16,64.97
2008-11-17,64.97
2008-11-18,64.98
2008-11-19,64.98
2008-11-20,64.99
2008-11-21,64.99
2008-11-22,64.99
2008-11-23,65.0
2008-11-24,65.01
2008-11-25,65.02
2008-11-26,65.02
2008-11-27,65.03
2008-11-28,65.03
2008-11-29,65.04
2008-11-30,65.05
2008-12-01,65.05
2008-12-02,65.05
2008-12-03,65.05
2008-12-04,65.07
2008-12-05,65.08
2008-12-06,65.09
2008-12-07,65.08
2008-12-08,65.09
2008-12-09,65.1
2008-12-10,65.1
2008-12-11,65.11
2008-12-12,65.11
2008-12-13,65.11
2008-12-14,65.12
2008-12-15,65.12
2008-12-16,65.12
2008-12-17,65.12
2008-12-18,65.13
2008-12-19,65.13
2008-12-20,65.14
2008-12-21,65.14
2008-12-22,65.14
2008-12-23,65.15
2008-12-24,65.15
2008-12-25,65.15
2008-12-26,65.16
2008-12-27,65.16
2008-12-28,65.16
2008-12-29,65.17
2008-12-30,65.17
2008-12-31,65.16
2009-01-01,65.16
2009-01-02,65.17
2009-01-03,65.17
2009-01-04,65.17
2009-01-05,65.17
2009-01-06,65.17
2009-01-07,65.17
2009-01-08,65.17
2009-01-09,65.16
2009-01-10,65.16
2009-01-11,65.16
2009-01-12,65.16
2009-01-13,65.16
2009-01-14,65.16
2009-01-15,65.15
2009-01-16,65.15
2009-01-17,65.14
2009-01-18,65.14
2009-01-19,65.17
2009-01-20,65.2
2009-01-21,65.19
2009-01-22,65.19
2009-01-23,65.19
2009-01-24,65.22
2009-01-25,65.22
2009-01-26,65.23
2009-01-27,65.22
2009-01-28,65.22
2009-01-29,65.22
2009-01-30,65.21
2009-01-31,65.22
2009-02-01,65.22
2009-02-02,65.23
2009-02-03,65.24
2009-02-04,65.25
2009-02-05,65.25
2009-02-06,65.24
2009-02-07,65.21
2009-02-08,65.28
2009-02-09,65.3
2009-02-10,65.18
2009-02-11,65.38
2009-02-12,65.38
2009-02-13,65.38
2009-02-14,65.38
2009-02-15,65.4
2009-02-16,65.38
2009-02-17,65.38
2009-02-18,65.4
2009-02-19,65.41
2009-02-20,65.41
2009-02-21,65.42
2009-02-22,65.43
2009-02-23,65.43
2009-02-24,65.44
2009-02-25,65.46
2009-02-26,65.46
2009-02-27,65.45
2009-02-28,65.43
2009-03-01,65.38
2009-03-02,65.4
2009-03-03,65.48
2009-03-04,65.31
2009-03-05,65.3
2009-03-06,65.38
2009-03-07,65.46
2009-03-08,65.43
2009-03-09,65.44
2009-03-10,65.46
2009-03-11,65.5
2009-03-12,65.5
2009-03-13,65.48
2009-03-14,65.45
2009-03-15,65.48
2009-03-16,65.51
2009-03-17,65.5
2009-03-18,65.49
2009-03-19,65.46
2009-03-20,65.47
2009-03-21,65.48
2009-03-22,65.46
2009-03-23,65.44
2009-03-24,65.36
2009-03-25,65.36
2009-03-26,65.37
2009-03-27,65.33
2009-03-28,65.27
2009-03-29,65.35
2009-03-30,65.4
2009-03-31,65.42
2009-04-01,65.38
2009-04-02,65.35
2009-04-03,65.33
2009-04-04,65.34
2009-04-05,65.37
2009-04-06,65.32
2009-04-07,65.26
2009-04-08,65.3
2009-04-09,65.32
2009-04-10,65.26
2009-04-11,65.23
2009-04-12,65.25
2009-04-13,65.25
2009-04-14,65.24
2009-04-15,65.22
2009-04-16,65.23
2009-04-17,65.25
2009-04-18,65.28
2009-04-19,65.32
2009-04-20,65.35
2009-04-21,65.32
2009-04-22,65.33
2009-04-23,65.32
2009-04-24,65.29
2009-04-25,65.21
2009-04-26,65.24
2009-04-27,65.22
2009-04-28,65.2
2009-04-29,65.23
2009-04-30,65.29
2009-05-01,65.29
2009-05-02,65.32
2009-05-03,65.32
2009-05-04,65.33
2009-05-05,65.32
2009-05-06,65.31
2009-05-07,65.3
2009-05-08,65.24
2009-05-09,65.27
2009-05-10,65.27
2009-05-11,65.24
2009-05-12,65.26
2009-05-13,65.28
2009-05-14,65.24
2009-05-15,65.23
2009-05-16,65.27
2009-05-17,65.27
2009-05-18,65.3
2009-05-19,65.3
2009-05-20,65.29
2009-05-21,65.23
2009-05-22,65.23
2009-05-23,65.24
2009-05-24,65.22
2009-05-25,65.2
2009-05-26,65.17
2009-05-27,65.29
2009-05-28,65.29
2009-05-29,65.3
2009-05-30,65.27
2009-05-31,65.24
2009-06-01,65.23
2009-06-02,65.22
2009-06-03,65.21
2009-06-04,65.2
2009-06-05,65.19
