date,value
1998-12-07,82.45
1998-12-08,82.46
1998-12-09,82.44
1998-12-10,82.43
1998-12-11,82.43
1998-12-12,82.45
1998-12-13,82.46
1998-12-14,82.48
1998-12-15,82.47
1998-12-16,82.46
1998-12-17,82.45
1998-12-18,82.44
1998-12-19,82.43
1998-12-20,82.47
1998-12-21,82.37
1998-12-22,82.43
1998-12-23,82.44
1998-12-24,82.43
1998-12-25,82.43
1998-12-26,82.43
1998-12-27,82.44
1998-12-28,82.41
1998-12-29,82.42
1998-12-30,82.4
1998-12-31,82.42
1999-01-01,82.53
1999-01-02,83.17
1999-01-03,84.1
1999-01-04,84.64
1999-01-05,84.94
1999-01-06,85.14
1999-01-07,85.29
1999-01-08,85.42
1999-01-09,85.54
1999-01-10,85.66
1999-01-11,85.87
1999-01-12,86.17
1999-01-13,86.39
1999-01-14,86.57
1999-01-15,86.74
1999-01-16,86.91
1999-01-17,87.03
1999-01-18,87.12
1999-01-19,87.25
1999-01-20,87.35
1999-01-21,87.46
1999-01-22,87.55
1999-01-23,87.65
1999-01-24,87.74
1999-01-25,87.83
1999-01-26,87.93
1999-01-27,87.99
1999-01-28,88.06
1999-01-29,88.1
1999-01-30,88.19
1999-01-31,88.29
1999-02-01,88.38
1999-02-02,88.45
1999-02-03,88.52
1999-02-04,88.6
1999-02-05,88.68
1999-02-06,88.74
1999-02-07,88.83
1999-02-08,88.87
1999-02-09,88.96
1999-02-10,88.97
1999-02-11,89.01
1999-02-12,89.05
1999-02-13,89.08
1999-02-14,89.11
1999-02-15,89.15
1999-02-16,89.19
1999-02-17,89.2
1999-02-18,89.23
1999-02-19,89.25
1999-02-20,89.28
1999-02-21,89.31
1999-02-22,89.34
1999-02-23,89.37
1999-02-24,89.43
1999-02-25,89.45
1999-02-26,89.5
1999-02-27,89.55
1999-02-28,89.57
1999-03-01,89.6
1999-03-02,89.64
1999-03-03,89.69
1999-03-04,89.78
1999-03-05,89.82
1999-03-06,89.85
1999-06-01,83.74
1999-06-02,85.72
1999-06-03,83.38
1999-06-04,85.48
1999-06-05,85.38
1999-06-06,88.04
1999-06-07,87.17
1999-06-08,88.24
1999-06-09,85.51
1999-06-10,86.53
1999-06-11,86.17
1999-06-12,82.78
1999-06-13,83.11
1999-06-14,83.22
1999-06-15,82.97
1999-06-16,82.34
1999-06-17,80.14
1999-06-18,81.26
1999-06-19,80.81
1999-06-20,80.8
1999-06-21,80.57
1999-06-22,80.59
1999-06-23,78.95
1999-06-24,77.25
1999-06-25,76.34
1999-06-26,80.51
1999-06-27,83.57
1999-06-28,82.81
1999-06-29,83.6
1999-06-30,80.85
1999-07-01,80.41
1999-07-02,77.64
1999-07-03,77.13
1999-07-04,76.28
1999-07-05,76.43
1999-07-06,76.16
1999-07-07,76.22
1999-07-08,75.0
1999-07-09,74.17
1999-07-10,72.95
1999-07-11,72.75
1999-07-12,71.93
1999-07-13,68.55
1999-07-14,71.79
1999-07-15,72.67
1999-07-16,71.59
1999-07-17,70.32
1999-07-18,70.09
1999-07-19,70.36
1999-07-20,70.52
1999-07-21,68.64
1999-07-22,70.21
1999-07-23,71.48
1999-07-24,66.76
1999-07-25,64.42
1999-07-26,66.62
1999-07-27,63.68
1999-07-28,66.63
1999-07-29,65.75
1999-07-30,65.46
1999-07-31,71.68
1999-08-01,73.36
1999-08-02,77.01
1999-08-03,80.82
1999-08-04,83.69
1999-08-05,81.54
1999-08-06,77.48
1999-08-07,79.45
1999-08-08,80.59
1999-08-09,81.08
1999-08-10,81.33
1999-08-11,81.28
1999-08-12,80.64
1999-08-13,78.8
1999-08-14,77.64
1999-08-15,77.1
1999-08-16,76.83
1999-08-17,77.37
1999-08-18,75.8
1999-08-19,73.99
1999-08-20,69.12
1999-08-21,68.89
1999-08-22,68.61
1999-08-23,69.38
1999-08-24,67.12
1999-08-25,67.98
1999-08-26,68.59
1999-08-27,67.01
1999-08-28,65.18
1999-08-29,68.83
1999-08-30,69.46
1999-08-31,69.71
1999-09-01,68.3
1999-09-02,68.28
1999-09-03,67.8
1999-09-04,69.98
1999-09-05,71.71
1999-09-06,72.42
1999-09-07,72.39
1999-09-08,72.0
1999-09-09,69.96
1999-09-10,68.06
1999-09-11,64.58
1999-09-12,63.86
1999-09-13,62.28
1999-09-14,64.57
1999-09-15,64.2
1999-09-16,63.93
1999-09-17,61.76
1999-09-18,65.3
1999-09-19,64.52
1999-09-20,65.68
1999-09-21,68.28
1999-09-22,63.44
1999-09-23,61.39
1999-09-24,62.56
1999-09-25,60.7
1999-09-26,64.32
1999-09-27,63.38
1999-09-28,60.6
1999-09-29,63.11
1999-09-30,60.15
1999-10-01,62.32
1999-10-02,62.24
1999-10-03,63.55
1999-10-04,65.08
1999-10-05,64.56
1999-10-06,64.14
1999-10-07,64.41
1999-10-08,60.93
1999-10-09,62.0
1999-10-10,63.11
1999-10-11,63.91
1999-10-12,63.61
1999-10-13,64.91
1999-10-14,66.24
1999-10-15,66.18
1999-10-16,67.81
1999-10-17,69.04
1999-10-18,69.54
1999-10-19,69.24
1999-10-20,69.36
1999-10-21,69.19
1999-10-22,69.48
1999-10-23,69.85
1999-10-24,69.95
1999-10-25,70.18
1999-10-26,69.49
1999-10-27,69.49
1999-10-28,69.1
1999-10-29,71.67
1999-10-30,68.19
1999-10-31,69.78
1999-11-01,70.11
1999-11-02,69.88
1999-11-03,69.43
1999-11-04,68.47
1999-11-05,67.55
1999-11-06,67.64
1999-11-07,68.73
1999-11-08,68.75
1999-11-09,67.76
1999-11-10,67.75
1999-11-11,68.07
1999-11-12,68.4
1999-11-13,72.32
1999-11-14,75.07
1999-11-15,79.32
1999-11-16,84.9
1999-11-17,86.87
1999-11-18,89.72
1999-11-19,98.59
1999-11-20,100.03
1999-11-21,98.87
1999-11-22,101.54
1999-11-23,101.12
1999-11-24,102.85
1999-11-25,103.2
1999-11-26,102.7
1999-11-27,103.53
1999-11-28,102.02
1999-11-29,103.17
1999-11-30,103.31
1999-12-01,102.27
1999-12-02,100.73
1999-12-03,101.42
1999-12-04,101.28
1999-12-05,102.0
1999-12-06,99.45
1999-12-07,99.37
1999-12-08,98.95
1999-12-09,98.29
1999-12-10,98.16
1999-12-11,97.78
1999-12-12,98.85
1999-12-13,97.29
1999-12-14,96.35
1999-12-15,102.03
1999-12-16,103.08
1999-12-17,93.4
1999-12-18,89.63
1999-12-19,92.53
1999-12-20,92.44
1999-12-21,91.7
1999-12-22,90.15
1999-12-23,90.55
1999-12-24,91.09
1999-12-25,90.76
1999-12-26,91.27
1999-12-27,91.56
1999-12-28,91.41
1999-12-29,91.6
1999-12-30,91.5
1999-12-31,91.49
2000-01-01,91.71
2000-01-02,92.21
2000-01-03,91.62
2000-01-04,90.26
2000-01-05,90.82
2000-01-06,90.22
2000-01-07,90.32
2000-01-08,90.27
2000-01-09,90.35
2000-01-10,90.86
2000-01-11,89.6
2000-01-12,89.59
