date,value
2001-08-09,54.16
2002-02-09,53.17
2002-02-14,53.13
2002-02-25,53.13
2002-03-12,53.12
2002-04-10,53.19
2002-04-16,53.31
2002-04-17,53.35
2002-04-18,53.39
2002-04-19,53.41
2002-04-20,53.43
2002-04-21,53.46
2002-04-22,53.49
2002-04-23,53.52
2002-04-24,53.56
2002-04-25,53.58
2002-04-26,53.6
2002-04-27,53.61
2002-04-28,53.64
2002-04-29,53.63
2002-04-30,53.62
2002-05-01,53.68
2002-05-02,53.7
2002-05-03,53.72
2002-05-04,53.7
2002-05-05,53.71
2002-05-06,53.75
2002-05-07,53.78
2002-05-08,53.83
2002-05-09,53.85
2002-05-10,53.83
2002-05-11,53.86
2002-05-12,53.89
2002-05-13,53.92
2002-05-14,53.91
2002-05-15,53.92
2002-05-16,53.96
2002-05-17,54.03
2002-05-18,54.02
2002-05-19,53.99
2002-05-20,54.05
2002-05-21,54.1
2002-05-22,54.12
2002-05-23,54.08
2002-05-24,54.05
2002-05-25,54.07
2002-05-26,54.11
2002-05-27,54.14
2002-05-28,54.14
2002-05-29,54.16
2002-05-30,54.14
2002-05-31,54.17
2002-06-01,54.19
2002-06-02,54.21
2002-06-03,54.24
2002-06-04,54.26
2002-06-05,54.31
2002-06-06,54.27
2002-06-07,54.26
2002-06-08,54.29
2002-06-09,54.32
2002-06-10,54.31
2002-06-11,54.31
2002-06-12,54.31
2002-06-13,54.31
2002-06-14,54.34
2002-06-15,54.32
2002-06-16,54.32
2002-06-17,54.33
2002-06-18,54.34
2002-06-19,54.32
2002-06-20,54.32
2002-06-21,54.32
2002-06-22,54.3
2002-06-23,54.32
2002-06-24,54.33
2002-06-25,54.32
2002-06-26,54.33
2002-06-27,54.36
2002-06-28,54.37
2002-06-29,54.32
2002-06-30,54.35
2002-07-01,54.35
2002-07-02,54.37
2002-07-03,54.35
2002-07-04,54.31
2002-07-05,54.3
2002-07-06,54.32
2002-07-07,54.3
2002-07-08,54.32
2002-07-09,54.32
2002-07-10,54.31
2002-07-11,54.27
2002-07-12,54.26
2002-07-13,54.27
2002-07-14,54.27
2002-07-15,54.27
2002-07-16,54.27
2002-07-17,54.24
2002-07-18,54.21
2002-07-19,54.22
2002-07-20,54.22
2002-07-21,54.22
2002-07-22,54.22
2002-07-23,54.21
2002-07-24,54.2
2002-07-25,54.2
2002-07-26,54.2
2002-07-27,54.2
2002-07-28,54.19
2002-07-29,54.17
2002-07-30,54.18
2002-07-31,54.17
2002-08-01,54.15
2002-08-02,54.15
2002-08-03,54.16
2002-08-04,54.16
2002-08-05,54.15
2002-08-06,54.15
2002-08-07,54.13
2002-08-08,54.16
2002-08-09,54.17
2002-08-10,54.18
2002-08-11,54.14
2002-08-12,54.12
2002-08-13,54.09
2002-08-14,54.1
2002-08-15,54.11
2002-08-16,54.1
2002-08-17,54.09
2002-08-18,54.09
2002-08-19,54.06
2002-08-20,54.05
2002-08-21,54.05
2002-08-22,54.05
2002-08-23,54.06
2002-08-24,54.08
2002-08-25,54.11
2002-08-26,54.11
2002-08-27,54.13
2002-08-28,54.15
2002-08-29,54.17
2002-08-30,54.16
2002-08-31,54.17
2002-09-01,54.17
2002-09-02,54.16
2002-09-03,54.14
2002-09-04,54.17
2002-09-05,54.17
2002-09-06,54.16
2002-09-07,54.17
2002-09-08,54.22
2002-09-09,54.23
2002-09-10,54.15
2002-09-11,54.15
2002-09-12,54.18
2002-09-13,54.17
2002-09-14,54.14
2002-09-15,54.15
2002-09-16,54.16
2002-09-17,54.15
2002-09-18,54.13
2002-09-19,54.12
2002-09-20,54.1
2002-09-21,54.12
2002-09-22,54.16
2002-09-23,54.15
2002-09-24,54.12
2002-09-25,54.1
2002-09-26,54.08
2002-09-27,54.06
2002-09-28,54.07
2002-09-29,54.09
2002-09-30,54.1
2002-10-01,54.09
2002-10-02,54.1
2002-10-03,54.1
2002-10-04,54.11
2002-10-05,54.11
2002-10-06,54.13
2002-10-07,54.13
2002-10-08,54.12
2002-10-09,54.17
2002-10-10,54.18
2002-10-11,54.14
2002-10-12,54.13
2002-10-13,54.12
2002-10-14,54.16
2002-10-15,54.16
2002-10-16,54.18
2002-10-17,54.14
2002-10-18,54.09
2002-10-19,54.14
2002-10-20,54.19
2002-10-21,54.22
2002-10-22,54.22
2002-10-23,54.17
2002-10-24,54.13
2002-10-25,54.17
2002-10-26,54.14
2002-10-27,54.15
2002-10-28,54.15
2002-10-29,54.19
2002-10-30,54.22
2002-10-31,54.18
2002-11-01,54.16
2002-11-02,54.18
2002-11-03,54.2
2002-11-04,54.16
2002-11-05,54.16
2002-11-06,54.18
2002-11-07,54.19
2002-11-08,54.18
2002-11-09,54.23
2002-11-10,54.2
2002-11-11,54.18
2002-11-12,54.18
2002-11-13,54.24
2002-11-14,54.26
2002-11-15,54.23
2002-11-16,54.17
2002-11-17,54.11
2002-11-18,54.13
2002-11-19,54.17
2002-11-20,54.18
2002-11-21,54.23
2002-11-22,54.16
2002-11-23,54.18
2002-11-24,54.2
2002-11-25,54.18
2002-11-26,54.14
2002-11-27,54.15
2002-11-28,54.16
2002-11-29,54.15
2002-11-30,54.15
2002-12-01,54.19
2002-12-02,54.21
2002-12-03,54.2
2002-12-04,54.17
2002-12-05,54.19
2002-12-06,54.17
2002-12-07,54.17
2002-12-08,54.17
2002-12-09,54.18
2002-12-10,54.19
2002-12-11,54.18
2002-12-12,54.16
2002-12-13,54.13
2002-12-14,54.18
2002-12-15,54.16
2002-12-16,54.16
