date,value
1990-01-05,198.6
1990-01-15,198.56
1990-01-25,198.53
1990-02-05,199.1
1990-02-15,198.86
1990-02-25,199.38
1990-03-05,199.53
1990-03-15,199.28
1990-03-25,199.06
1990-04-05,198.98
1990-04-15,199.18
1990-04-25,199.28
1990-05-05,199.13
1990-05-15,199.06
1990-05-25,199.02
1990-06-05,198.88
1990-06-15,198.93
1990-06-25,199.3
1990-07-05,199.55
1990-07-15,198.98
1990-07-25,198.78
1990-08-05,198.74
1990-08-15,198.78
1990-08-25,198.74
1990-09-05,198.63
1990-09-15,198.58
1990-09-25,198.58
1990-10-05,198.52
1990-10-15,198.5
1990-10-25,198.53
1990-11-05,199.03
1990-11-15,198.84
1990-11-25,199.5
1990-12-05,199.26
1990-12-15,199.28
1990-12-25,199.5
1991-01-05,200.08
1991-01-15,199.98
1991-01-25,199.53
1991-02-05,199.18
1991-02-15,199.08
1991-02-25,199.78
1991-03-05,199.68
1991-03-15,199.6
1991-03-25,199.88
1991-04-05,199.48
1991-04-15,199.13
1991-04-25,199.0
1991-05-05,199.04
1991-05-15,198.96
1991-05-25,198.8
1991-06-05,198.66
1991-06-15,198.64
1991-06-25,198.62
1991-07-05,198.6
1991-07-15,198.6
1991-07-25,198.58
1991-08-05,198.53
1991-08-15,198.48
1991-08-25,198.46
1991-09-05,198.38
1991-09-15,198.38
1991-09-25,198.48
1991-10-05,198.46
1991-10-15,198.68
1991-10-25,198.58
1991-11-05,198.61
1991-11-15,199.14
1991-12-15,198.7
1991-12-25,199.46
1992-01-05,198.96
1992-01-15,198.98
1992-01-25,198.8
1992-02-05,198.7
1992-02-15,199.08
1992-02-25,199.13
1992-03-05,198.96
1992-03-15,198.86
1992-03-25,198.86
1992-04-05,200.03
1992-04-15,199.48
1992-04-25,199.18
1992-05-05,199.18
1992-05-15,198.88
1992-05-25,198.68
1992-06-05,199.28
1992-06-15,199.93
1992-06-25,200.03
1992-07-05,199.38
1992-07-15,199.48
1992-07-25,199.03
1992-08-05,198.83
1992-08-15,198.83
1992-08-25,198.57
1992-09-05,198.58
1992-09-15,198.93
1992-09-25,198.83
1992-10-05,198.98
1992-10-15,199.48
1992-10-25,199.38
1992-11-05,199.8
1992-11-15,199.78
1992-11-25,201.33
1992-12-05,200.83
1992-12-15,200.18
1992-12-25,199.58
1993-01-05,199.08
1993-01-15,199.08
1993-01-25,198.93
1993-02-05,198.98
1993-02-15,198.93
1993-02-25,198.68
1993-03-05,198.6
1993-04-05,198.53
1993-04-15,198.83
1993-04-25,198.78
1993-05-05,199.13
1993-05-15,198.98
1993-05-25,199.48
1993-06-05,199.18
1993-06-15,198.88
1993-06-25,198.93
1993-07-05,198.83
1993-07-15,199.33
1993-07-25,198.73
1993-08-05,198.48
1993-08-15,198.43
1993-08-25,198.43
1993-09-05,198.4
1993-09-15,198.56
1993-09-25,199.4
1993-10-05,199.78
1993-10-15,200.58
2007-09-07,199.02
2007-09-08,198.98
2007-09-09,198.97
2007-09-10,198.9
2007-09-11,199.0
2007-09-12,199.17
2007-09-13,199.23
2007-09-14,199.26
2007-09-15,199.24
2007-09-16,199.14
2007-09-17,198.94
2007-09-18,198.85
2007-09-19,198.89
2007-09-20,198.94
2007-09-21,198.93
2007-09-22,198.84
2007-09-23,198.8
2007-09-24,198.81
2007-09-25,198.77
2007-09-26,198.76
2007-09-27,198.83
2007-09-28,198.97
2007-09-29,199.64
2007-09-30,200.08
2007-10-01,199.94
2007-10-02,199.76
2007-10-03,199.57
2007-10-04,199.45
2007-10-05,199.37
2007-10-06,199.29
2007-10-07,199.22
2007-10-08,199.12
2007-10-09,199.01
2007-10-10,198.96
2007-10-11,198.96
2007-10-12,198.99
2007-10-13,198.98
2007-10-14,198.94
2007-10-15,198.83
2007-10-16,198.77
2007-10-17,198.75
2007-10-18,198.72
2007-10-19,198.71
2007-10-20,198.77
2007-10-21,198.76
2007-10-22,198.69
2007-10-23,198.66
2007-10-24,198.64
2007-10-25,198.65
2007-10-26,198.62
2007-10-27,198.6
2007-10-28,198.58
2007-10-29,198.57
2007-10-30,198.56
2007-10-31,198.55
2007-11-01,198.55
2007-11-02,198.53
2007-11-03,198.56
2007-11-04,198.54
2007-11-05,198.52
2007-11-06,198.51
2007-11-07,198.5
2007-11-08,198.53
2007-11-09,198.51
2007-11-10,198.54
2007-11-11,198.56
2007-11-12,198.57
2007-11-13,198.55
2007-11-14,198.54
2007-11-15,198.53
2007-11-16,198.59
2007-11-17,198.63
2007-11-18,198.58
2007-11-19,198.56
2007-11-20,198.53
2007-11-21,198.52
2007-11-22,198.53
2007-11-23,198.83
2007-11-24,199.21
2007-11-25,199.41
2007-11-26,199.44
2007-11-27,199.39
2007-11-28,199.29
2007-11-29,199.24
2007-11-30,199.22
2007-12-01,199.2
2007-12-02,199.15
2007-12-03,199.08
2007-12-04,199.09
2007-12-05,199.34
2007-12-06,199.36
2007-12-07,199.32
2007-12-08,199.32
2007-12-09,199.37
2007-12-10,199.46
2007-12-11,199.59
2007-12-12,199.78
2007-12-13,199.93
2007-12-14,199.89
2007-12-15,199.81
2007-12-16,199.66
2007-12-17,199.66
2007-12-18,199.56
2007-12-19,199.56
2007-12-20,199.5
2007-12-21,199.45
2007-12-22,199.43
2007-12-23,199.38
2007-12-24,199.28
2007-12-25,199.21
2007-12-26,199.15
2007-12-27,199.12
2007-12-28,199.09
2007-12-29,199.12
2007-12-30,199.1
2007-12-31,199.04
2008-01-01,198.99
2008-01-02,199.02
2008-01-03,199.02
2008-01-04,198.96
2008-01-05,199.11
2008-01-06,199.38
2008-01-07,199.7
2008-01-08,200.1
2008-01-09,200.19
2008-01-10,200.06
2008-01-11,200.12
2008-01-12,200.03
2008-01-13,200.16
2008-01-14,200.18
2008-01-15,200.06
2008-01-16,200.05
2008-01-17,200.05
2008-01-18,200.12
2008-01-19,200.07
2008-01-20,200.01
2008-01-21,199.91
2008-01-22,199.78
2008-01-23,199.8
2008-01-24,199.76
2008-01-25,199.73
2008-01-26,199.61
2008-01-27,199.58
2008-01-28,199.46
2008-01-29,199.36
2008-01-30,199.38
2008-01-31,199.41
2008-02-01,199.35
2008-02-02,199.39
2008-02-03,199.39
2008-02-04,199.37
2008-02-05,199.29
2008-02-06,199.37
2008-02-07,199.41
2008-02-08,199.35
2008-02-09,199.36
2008-02-10,199.31
2008-02-11,199.24
2008-02-12,199.18
2008-02-13,199.24
2008-02-14,199.27
2008-02-15,199.23
2008-02-16,199.25
2008-02-17,199.14
2008-02-18,199.1
2008-02-19,199.01
2008-02-20,198.97
2008-02-21,198.98
2008-02-22,199.0
2008-02-23,198.97
2008-02-24,199.0
2008-02-25,198.95
2008-02-26,198.88
2008-02-27,198.84
2008-02-28,198.87
2008-02-29,198.91
2008-03-01,198.87
2008-03-02,198.87
2008-03-03,198.86
2008-03-04,198.8
2008-03-05,198.79
2008-03-06,198.8
2008-03-07,198.82
2008-03-08,198.8
2008-03-09,198.79
2008-03-10,198.77
2008-03-11,198.75
2008-03-12,198.78
2008-03-13,198.96
2008-03-14,199.17
2008-03-15,199.21
2008-03-16,199.16
2008-03-17,199.17
2008-03-18,199.31
2008-03-19,199.42
2008-03-20,199.46
2008-03-21,199.42
2008-03-22,199.59
2008-03-23,200.15
2008-03-24,200.26
2008-03-25,200.11
2008-03-26,200.11
2008-03-27,200.13
2008-03-28,200.07
2008-03-29,200.01
2008-03-30,199.88
2008-03-31,199.79
2008-04-01,199.79
2008-04-02,199.78
2008-04-03,199.75
2008-04-04,199.78
2008-04-05,199.79
2008-04-06,199.74
2008-04-07,199.54
2008-04-08,199.49
2008-04-09,199.51
2008-04-10,199.53
2008-04-11,199.62
2008-04-12,199.77
2008-04-13,200.17
2008-04-14,200.15
2008-04-15,200.13
2008-04-16,200.06
2008-04-17,200.01
2008-04-18,200.01
2008-04-19,200.04
2008-04-20,200.15
2008-04-21,200.32
2008-04-22,200.26
2008-04-23,200.09
2008-04-24,199.97
2008-04-25,199.9
2008-04-26,199.79
2008-04-27,199.7
