,date,value
0,2003-12-09,83.95
1,2003-12-10,83.95
2,2003-12-11,83.94
3,2003-12-12,83.95
4,2003-12-13,83.94
5,2003-12-14,83.94
6,2003-12-15,83.94
7,2003-12-16,83.93
8,2003-12-17,83.93
9,2003-12-18,83.95
10,2003-12-19,83.95
11,2003-12-20,83.94
12,2003-12-21,83.95
13,2003-12-22,83.94
14,2003-12-23,83.93
15,2003-12-24,83.93
16,2003-12-25,83.93
17,2003-12-26,83.94
18,2003-12-27,83.99
19,2003-12-28,84.02
20,2003-12-29,84.01
21,2003-12-30,84.01
22,2003-12-31,83.96
23,2004-01-01,83.93
24,2004-01-02,84.01
25,2004-01-03,84.03
26,2004-01-04,84.05
27,2004-01-05,84.1
28,2004-01-06,84.18
29,2004-01-07,84.24
30,2004-01-08,84.32
31,2004-01-09,84.45
32,2004-01-10,84.44
33,2004-01-11,84.43
34,2004-01-12,84.51
35,2004-01-13,84.61
36,2004-01-14,84.71
37,2004-01-15,84.75
38,2004-01-16,84.78
39,2004-01-17,84.92
40,2004-01-18,84.99
41,2004-01-19,84.92
42,2004-01-20,84.95
43,2004-01-21,85.12
44,2004-01-22,85.17
45,2004-01-23,85.29
46,2004-01-24,85.4
47,2004-01-25,85.44
48,2004-01-26,85.57
49,2004-01-27,85.77
50,2004-01-28,85.75
51,2004-01-29,85.8
52,2004-01-30,85.82
53,2004-01-31,85.9
54,2004-02-01,85.99
55,2004-02-02,85.96
56,2004-02-03,85.98
57,2004-02-04,86.0
58,2004-02-05,86.08
59,2004-02-06,86.15
60,2004-02-07,86.27
61,2004-02-08,86.29
62,2004-02-09,86.3
63,2004-02-10,86.28
64,2004-02-11,86.34
65,2004-02-12,86.41
66,2004-02-13,86.42
67,2004-02-14,86.45
68,2004-02-15,86.53
69,2004-02-16,86.53
70,2004-02-17,86.53
71,2004-02-18,86.54
72,2004-02-19,86.58
73,2004-02-20,86.66
74,2004-02-21,86.7
75,2004-02-22,86.77
76,2004-02-23,86.73
77,2004-02-24,86.65
78,2004-02-25,86.65
79,2004-02-26,86.7
80,2004-02-27,86.74
81,2004-02-28,86.78
82,2004-02-29,86.73
83,2004-03-01,86.65
84,2004-03-02,86.58
85,2004-03-03,86.58
86,2004-03-04,86.62
87,2004-03-05,86.7
88,2004-03-06,86.73
89,2004-03-07,86.7
90,2004-03-08,86.67
91,2004-03-09,86.63
92,2004-03-10,86.65
93,2004-03-11,86.69
94,2004-03-12,86.75
95,2004-03-13,86.84
96,2004-03-14,86.75
97,2004-03-15,86.69
98,2004-03-16,86.63
99,2004-03-17,86.65
100,2004-03-18,86.66
101,2004-03-19,86.69
102,2004-03-20,86.7
103,2004-03-21,86.73
104,2004-03-22,86.74
105,2004-03-23,86.74
106,2004-03-24,86.71
107,2004-03-25,86.7
108,2004-03-26,86.7
109,2004-03-27,86.7
110,2004-03-28,86.73
111,2004-03-29,86.73
112,2004-03-30,86.74
113,2004-03-31,86.78
114,2004-04-01,86.8
115,2004-04-02,86.82
116,2004-04-03,86.78
117,2004-04-04,86.7
118,2004-04-05,86.69
119,2004-04-06,86.7
120,2004-04-07,86.74
121,2004-04-08,86.74
122,2004-04-09,86.71
123,2004-04-10,86.71
124,2004-04-11,86.7
125,2004-04-12,86.67
126,2004-04-13,86.66
127,2004-04-14,86.66
128,2004-04-15,86.67
129,2004-04-16,86.69
130,2004-04-17,86.7
131,2004-04-18,86.71
132,2004-04-19,86.79
133,2004-04-20,86.74
134,2004-04-21,86.65
135,2004-04-22,86.61
136,2004-04-23,86.55
137,2004-04-24,86.53
138,2004-04-25,86.53
139,2004-04-26,86.53
140,2004-04-27,86.57
141,2004-04-28,86.58
142,2004-04-29,86.59
143,2004-04-30,86.59
144,2004-05-01,86.58
145,2004-05-02,86.52
146,2004-05-03,86.49
147,2004-05-04,86.49
148,2004-05-05,86.55
149,2004-05-06,86.55
150,2004-05-07,86.48
151,2004-05-08,86.41
152,2004-05-09,86.38
153,2004-05-10,86.38
154,2004-05-11,86.37
155,2004-05-12,86.36
156,2004-05-13,86.34
157,2004-05-14,86.34
158,2004-05-15,86.33
159,2004-05-16,86.32
160,2004-05-17,86.33
161,2004-05-18,86.34
162,2004-05-19,86.33
163,2004-05-20,86.33
164,2004-05-21,86.36
165,2004-05-22,86.34
166,2004-05-23,86.3
167,2004-05-24,86.29
168,2004-05-25,86.3
169,2004-05-26,86.32
170,2004-05-27,86.32
171,2004-05-28,86.28
172,2004-05-29,86.28
173,2004-05-30,86.28
174,2004-05-31,86.27
175,2004-06-01,86.27
176,2004-06-02,86.25
177,2004-06-03,86.2
178,2004-06-04,86.2
179,2004-06-05,86.2
180,2004-06-06,86.2
181,2004-06-07,86.2
182,2004-06-08,86.2
183,2004-06-09,86.16
184,2004-06-10,86.16
185,2004-06-11,86.13
186,2004-06-12,86.12
187,2004-06-13,86.09
