date,value
1998-06-05,10.06
1998-09-15,9.56
1998-11-05,12.72
1999-03-03,9.86
1999-06-09,8.73
1999-09-02,8.42
1999-12-15,9.45
2000-03-09,10.24
2000-06-19,9.05
2000-09-14,8.95
2000-11-10,12.72
2001-03-15,10.67
2001-06-16,10.32
2001-09-11,9.21
2001-12-03,13.92
2002-02-26,9.41
2002-05-14,8.34
2002-08-21,8.99
2002-11-26,12.24
2003-03-12,9.56
2003-09-20,6.9
2003-11-24,7.58
2004-04-01,12.33
2004-05-26,9.96
2004-09-14,7.13
2004-12-21,12.28
2005-02-24,12.06
2005-06-09,8.61
2005-08-31,5.2
2005-11-17,10.49
2006-04-04,8.16
2006-06-07,8.12
2006-09-07,7.19
2006-12-06,8.93
2007-03-13,8.28
2007-06-15,9.84
2007-09-18,9.77
2007-12-06,10.08
2008-03-19,13.57
2008-06-17,12.77
2008-09-09,11.65
2008-12-05,13.89
2009-03-10,14.14
2009-06-12,14.22
2009-08-04,7.58
2009-08-05,8.03
2009-08-06,8.85
2009-08-07,8.58
2009-08-08,9.01
2009-08-09,8.01
2009-08-10,8.6
2009-08-11,8.96
2009-08-12,7.6
2009-08-13,8.81
2009-08-14,7.57
2009-08-15,8.81
2009-08-16,8.07
2009-08-17,8.79
2009-08-18,8.55
2009-08-19,8.84
2009-08-20,8.83
2009-08-21,8.56
2009-08-22,7.42
2009-08-23,8.53
2009-08-24,8.1
2009-08-25,8.71
2009-08-26,7.51
2009-08-27,7.63
2009-08-28,7.53
2009-08-29,7.6
2009-08-30,7.57
2009-08-31,7.82
2009-09-01,7.48
2009-09-02,8.49
2009-09-03,7.95
2009-09-04,8.04
2009-09-05,8.02
2009-09-06,7.05
2009-09-07,6.96
2009-09-08,7.78
2009-09-09,6.6
2009-09-10,7.53
2009-09-11,7.57
2009-09-12,7.5
2009-09-13,6.57
2009-09-14,6.81
2009-09-15,7.6
2009-09-16,6.16
2009-09-17,6.93
2009-09-18,7.62
2009-09-19,7.54
2009-09-20,7.25
2009-09-21,8.02
2009-09-22,6.68
2009-09-23,7.54
2009-09-24,6.65
2009-09-25,7.39
2009-09-26,7.8
2009-09-27,7.67
2009-09-28,7.57
2009-09-29,6.87
2009-09-30,7.8
2009-10-01,7.48
2009-10-02,7.63
2009-10-03,7.14
2009-10-04,7.76
2009-10-05,7.92
2009-10-06,9.39
2009-10-07,11.2
2009-10-08,10.06
2009-10-09,11.88
2009-10-10,11.77
2009-10-11,11.85
2009-10-12,10.54
2009-10-13,10.37
2009-10-14,8.12
2009-10-15,6.53
2009-10-16,7.29
2009-10-17,7.7
2009-10-18,8.45
2009-10-19,8.23
2009-10-20,7.99
2009-10-21,8.37
2009-10-22,7.6
2009-10-23,8.75
2009-10-24,7.44
2009-10-25,7.47
2009-10-26,9.01
2009-10-27,8.88
2009-10-28,8.8
2009-10-29,8.01
2009-10-30,8.83
2009-10-31,7.9
2009-11-01,8.44
2009-11-02,9.31
2009-11-03,7.99
2009-11-04,8.97
2009-11-05,7.79
2009-11-06,7.94
2009-11-07,7.11
2009-11-08,7.93
2009-11-09,8.87
2009-11-10,8.95
2009-11-11,8.55
2009-11-12,8.44
2009-11-13,8.6
2009-11-14,9.58
2009-11-15,8.76
