,date,value
0,2006-11-08,291.04
1,2006-11-09,291.04
2,2006-11-10,291.04
3,2006-11-11,291.04
4,2006-11-12,291.04
5,2006-11-13,291.03
6,2006-11-14,291.03
7,2006-11-15,291.03
8,2006-11-16,291.02
9,2006-11-17,291.02
10,2006-11-18,291.02
11,2006-11-19,291.01
12,2006-11-20,291.01
13,2006-11-21,291.01
14,2006-11-22,291.01
15,2006-11-23,291.01
16,2006-11-24,291.01
17,2006-11-25,291.01
18,2006-11-26,291.01
19,2006-11-27,291.01
20,2006-11-28,291.01
21,2006-11-29,291.01
22,2006-11-30,291.01
23,2006-12-01,291.01
24,2006-12-02,291.0
25,2006-12-03,291.0
26,2006-12-04,291.0
27,2006-12-05,291.0
28,2006-12-06,291.0
29,2006-12-07,291.0
30,2006-12-08,291.0
31,2006-12-09,291.0
32,2006-12-10,291.0
33,2006-12-11,291.0
34,2006-12-12,291.0
35,2006-12-13,291.0
36,2006-12-14,290.99
37,2006-12-15,290.99
38,2006-12-16,290.99
39,2006-12-17,290.99
40,2006-12-18,290.99
41,2006-12-19,290.99
42,2006-12-20,290.99
43,2006-12-21,290.99
44,2006-12-22,290.99
45,2006-12-23,290.99
46,2006-12-24,290.99
47,2006-12-25,290.99
48,2006-12-26,290.99
49,2006-12-27,290.99
50,2006-12-28,290.98
51,2006-12-29,290.98
52,2006-12-30,290.98
53,2006-12-31,290.98
54,2007-01-01,290.98
55,2007-01-02,290.97
56,2007-01-03,290.97
57,2007-01-04,290.97
58,2007-01-05,290.97
59,2007-01-06,290.97
60,2007-01-07,290.96
61,2007-01-08,290.96
62,2007-01-09,290.96
63,2007-01-10,290.96
64,2007-01-11,290.96
65,2007-01-12,290.96
66,2007-01-13,290.95
67,2007-01-14,290.95
68,2007-01-15,290.95
69,2007-01-16,290.95
70,2007-01-17,290.95
71,2007-01-18,290.95
72,2007-01-19,290.95
73,2007-01-20,290.95
74,2007-01-21,290.95
75,2007-01-22,290.95
76,2007-01-23,290.95
77,2007-01-24,290.95
78,2007-01-25,290.95
79,2007-01-26,290.95
80,2007-01-27,290.95
81,2007-01-28,290.95
82,2007-01-29,290.95
83,2007-01-30,290.95
84,2007-01-31,290.95
85,2007-02-01,290.95
86,2007-02-02,290.95
87,2007-02-03,290.95
88,2007-02-04,290.95
89,2007-02-05,290.96
90,2007-02-06,290.96
91,2007-02-07,290.96
92,2007-02-08,290.96
93,2007-02-09,290.97
94,2007-02-10,290.97
95,2007-02-11,290.97
96,2007-02-12,290.97
97,2007-02-13,290.98
98,2007-02-14,290.98
99,2007-02-15,290.98
100,2007-02-16,290.98
101,2007-02-17,290.98
102,2007-02-18,290.99
103,2007-02-19,290.99
104,2007-02-20,290.99
105,2007-02-21,291.0
106,2007-02-22,291.0
