,date,value
0,2003-12-16,55.7
1,2003-12-17,55.56
2,2003-12-18,55.41
3,2003-12-19,56.32
4,2003-12-20,56.67
5,2003-12-21,56.51
6,2003-12-22,56.26
7,2003-12-23,55.93
8,2003-12-24,55.6
9,2003-12-25,55.32
10,2003-12-26,55.14
11,2003-12-27,55.02
12,2003-12-28,54.92
13,2003-12-29,54.81
14,2003-12-30,54.71
15,2003-12-31,54.58
16,2004-01-01,54.38
17,2004-01-02,54.14
18,2004-01-03,53.84
19,2004-01-04,53.55
20,2004-01-05,53.3
21,2004-01-06,53.06
22,2004-01-07,52.85
23,2004-01-08,52.65
24,2004-01-09,52.46
25,2004-01-10,52.26
26,2004-01-11,52.08
27,2004-01-12,51.94
28,2004-01-13,51.81
29,2004-01-14,51.65
30,2004-01-15,51.48
31,2004-01-16,51.38
32,2004-01-17,51.29
33,2004-01-18,51.16
34,2004-01-19,51.02
35,2004-01-20,50.94
36,2004-01-21,50.83
37,2004-01-22,50.72
38,2004-01-23,50.65
39,2004-01-24,50.56
40,2004-01-25,50.49
41,2004-01-26,50.57
42,2004-01-27,50.74
43,2004-01-28,50.68
44,2004-01-29,50.58
45,2004-01-30,50.47
46,2004-01-31,50.39
47,2004-02-01,50.3
48,2004-02-02,50.22
49,2004-02-03,50.15
50,2004-02-04,50.07
51,2004-02-05,50.01
52,2004-02-06,49.96
53,2004-02-07,49.9
54,2004-02-08,49.82
55,2004-02-09,49.76
56,2004-02-10,49.7
57,2004-02-11,49.61
58,2004-02-12,49.5
59,2004-02-13,49.36
60,2004-02-14,49.24
61,2004-02-15,49.11
62,2004-02-16,48.97
63,2004-02-17,48.84
64,2004-02-18,48.76
65,2004-02-19,48.69
66,2004-02-20,48.56
67,2004-02-21,48.81
68,2004-02-22,50.15
69,2004-02-23,50.8
70,2004-02-24,50.52
71,2004-02-25,50.39
72,2004-02-26,50.32
73,2004-02-27,50.22
74,2004-02-28,50.09
75,2004-02-29,49.88
76,2004-03-01,49.66
77,2004-03-02,49.46
78,2004-03-03,49.31
79,2004-03-04,49.2
80,2004-03-05,49.1
81,2004-03-06,49.01
82,2004-03-07,49.01
83,2004-03-08,49.03
84,2004-03-09,49.02
85,2004-03-10,49.0
86,2004-03-11,48.94
87,2004-03-12,48.89
88,2004-03-13,48.83
89,2004-03-14,49.17
90,2004-03-15,49.68
91,2004-03-16,49.86
92,2004-03-17,49.9
93,2004-03-18,49.88
94,2004-03-19,49.8
95,2004-03-20,49.67
96,2004-03-21,49.57
97,2004-03-22,49.46
98,2004-03-23,49.37
99,2004-03-24,49.25
100,2004-03-25,49.12
101,2004-03-26,48.99
102,2004-03-27,48.86
103,2004-03-28,48.72
104,2004-03-29,48.62
105,2004-03-30,48.62
106,2004-03-31,52.67
107,2004-04-01,53.54
108,2004-04-02,53.83
109,2004-04-03,54.27
110,2004-04-04,54.2
111,2004-04-05,54.08
112,2004-04-06,53.86
113,2004-04-07,53.27
114,2004-04-08,52.42
115,2004-04-09,51.87
116,2004-04-10,51.43
117,2004-04-11,51.11
118,2004-04-12,50.87
119,2004-04-13,50.67
120,2004-04-14,50.51
121,2004-04-15,50.37
122,2004-04-16,50.34
123,2004-04-17,50.33
124,2004-04-18,50.25
125,2004-04-19,50.15
126,2004-04-20,50.05
127,2004-04-21,49.96
128,2004-04-22,49.9
129,2004-04-23,49.84
130,2004-04-24,49.78
131,2004-04-25,49.7
132,2004-04-26,49.64
133,2004-04-27,49.54
134,2004-04-28,49.53
135,2004-04-29,50.69
136,2004-04-30,54.15
137,2004-05-01,54.25
138,2004-05-02,54.3
139,2004-05-03,54.24
140,2004-05-04,54.02
141,2004-05-05,53.64
142,2004-05-06,52.86
143,2004-05-07,52.22
144,2004-05-08,51.79
145,2004-05-09,51.5
146,2004-05-10,51.26
147,2004-05-11,51.06
148,2004-05-12,50.92
149,2004-05-13,50.78
150,2004-05-14,50.63
151,2004-05-15,50.51
152,2004-05-16,50.44
153,2004-05-17,50.33
154,2004-05-18,50.23
155,2004-05-19,50.16
156,2004-05-20,50.1
157,2004-05-21,50.04
158,2004-05-22,49.97
159,2004-05-23,49.89
160,2004-05-24,49.81
161,2004-05-25,49.74
162,2004-05-26,49.66
163,2004-05-27,49.6
164,2004-05-28,49.45
165,2004-05-29,49.32
166,2004-05-30,49.17
167,2004-05-31,49.03
168,2004-06-01,48.87
169,2004-06-02,48.75
170,2004-06-03,48.6
171,2004-06-04,48.47
172,2004-06-05,48.34
173,2004-06-06,48.19
174,2004-06-07,48.01
175,2004-06-08,47.86
176,2004-06-09,47.72
177,2004-06-10,47.58
178,2004-06-11,47.46
179,2004-06-12,47.42
180,2004-06-13,47.3
181,2004-06-14,47.18
182,2004-06-15,47.05
183,2004-06-16,46.95
184,2004-06-17,46.82
185,2004-06-18,46.69
186,2004-06-19,46.54
187,2004-06-20,46.37
188,2004-06-21,46.18
189,2004-06-22,46.01
190,2004-06-23,45.86
191,2004-06-24,45.68
192,2004-06-25,45.5
193,2004-06-26,45.32
194,2004-06-27,45.15
195,2004-06-28,44.98
196,2004-06-29,44.82
197,2004-06-30,44.66
198,2004-07-01,44.49
199,2004-07-02,44.29
200,2004-07-03,44.1
201,2004-07-04,43.92
202,2004-07-05,43.75
203,2004-07-06,43.63
204,2004-07-07,43.56
205,2004-07-08,43.47
206,2004-07-09,43.34
207,2004-07-10,43.21
208,2004-07-11,43.09
209,2004-07-12,42.96
210,2004-07-13,42.83
211,2004-07-14,42.67
212,2004-07-15,42.49
213,2004-07-16,42.28
214,2004-07-17,42.05
215,2004-07-18,41.81
216,2004-07-19,41.58
217,2004-07-20,41.35
218,2004-07-21,41.1
219,2004-07-22,40.86
220,2004-07-23,40.63
221,2004-07-24,40.4
222,2004-07-25,40.17
223,2004-07-26,39.94
224,2004-07-27,39.72
225,2004-07-28,39.49
226,2004-07-29,39.26
227,2004-07-30,39.02
228,2004-07-31,38.79
229,2004-08-01,38.57
230,2004-08-02,38.35
231,2004-08-03,38.14
232,2004-08-04,37.94
233,2004-08-05,37.79
234,2004-08-06,37.67
235,2004-08-07,37.57
236,2004-08-08,37.49
237,2004-08-09,37.37
238,2004-08-10,37.37
239,2004-08-11,37.37
240,2004-08-12,37.37
241,2004-08-13,37.37
242,2004-08-14,37.37
243,2004-08-15,37.36
244,2004-10-15,38.86
245,2004-10-16,38.5
246,2004-10-17,38.5
247,2004-10-18,38.5
248,2004-10-19,38.5
249,2004-10-20,38.5
250,2004-10-21,38.56
251,2004-10-22,38.62
252,2004-10-23,38.66
253,2004-10-24,38.68
254,2004-10-25,38.68
255,2004-10-26,38.55
256,2004-10-27,38.33
257,2004-10-28,38.2
258,2004-10-29,38.13
259,2004-10-30,38.12
260,2004-10-31,37.93
261,2004-11-01,37.2
262,2004-11-02,36.94
263,2004-11-03,36.82
264,2004-11-04,36.63
265,2004-11-05,36.49
266,2004-11-06,36.41
267,2004-11-07,36.37
268,2004-11-08,36.35
269,2004-11-09,36.34
270,2004-11-10,36.35
271,2004-11-11,36.4
272,2004-11-12,36.53
273,2004-11-13,36.74
274,2004-11-14,36.99
275,2004-11-15,37.22
276,2004-11-16,37.43
277,2004-11-17,37.61
278,2004-11-18,37.74
279,2004-11-19,37.87
280,2004-11-20,38.03
281,2004-11-21,38.15
282,2004-11-22,38.27
283,2004-11-23,38.36
284,2004-11-24,38.45
285,2004-11-25,38.54
286,2004-11-26,38.59
287,2004-11-27,38.61
288,2004-11-28,38.61
289,2004-11-29,38.59
290,2004-11-30,38.58
291,2004-12-01,38.55
292,2004-12-02,38.45
293,2004-12-03,38.45
294,2004-12-04,38.41
295,2004-12-05,38.39
296,2004-12-06,38.39
297,2004-12-07,38.38
298,2004-12-08,37.33
299,2004-12-09,36.28
300,2004-12-10,36.04
301,2004-12-11,35.94
302,2004-12-12,35.87
303,2004-12-13,35.83
304,2004-12-14,35.81
305,2004-12-15,35.79
306,2004-12-16,35.78
307,2004-12-17,35.76
308,2004-12-18,35.88
309,2004-12-19,36.0
310,2004-12-20,36.23
311,2004-12-21,36.47
312,2004-12-22,36.68
313,2004-12-23,36.87
314,2004-12-24,37.02
315,2004-12-25,37.13
316,2004-12-26,37.26
317,2004-12-27,37.47
318,2004-12-28,37.62
319,2004-12-29,37.79
320,2004-12-30,37.94
321,2004-12-31,38.04
322,2005-01-01,38.15
323,2005-01-02,38.26
324,2005-01-03,38.38
325,2005-01-04,38.46
326,2005-01-05,38.54
327,2005-01-06,38.6
328,2005-01-07,38.66
329,2005-01-08,38.69
330,2005-01-09,38.72
331,2005-01-10,38.76
332,2005-01-11,38.45
333,2005-02-11,36.5
334,2005-02-12,36.54
335,2005-02-13,36.62
336,2005-02-14,36.75
337,2005-02-15,36.9
338,2005-02-16,37.09
339,2005-02-17,37.3
340,2005-02-18,37.48
341,2005-02-19,37.62
342,2005-02-20,37.75
343,2005-02-21,37.86
344,2005-02-22,37.97
345,2005-02-23,38.08
346,2005-02-24,38.17
347,2005-02-25,38.24
348,2005-02-26,38.3
349,2005-02-27,38.34
350,2005-02-28,38.39
351,2005-03-01,38.42
352,2005-03-02,38.43
353,2005-03-03,38.42
354,2005-03-04,38.39
355,2005-03-05,38.38
356,2005-03-06,38.36
357,2005-03-07,38.31
358,2005-03-08,38.27
359,2005-03-09,38.25
360,2005-03-10,38.23
361,2005-03-11,38.21
362,2005-03-12,38.19
363,2005-03-13,38.18
364,2005-03-14,38.13
365,2005-03-15,38.08
366,2005-03-16,38.03
367,2005-03-17,38.01
368,2005-03-18,38.0
369,2005-03-19,38.0
370,2005-03-20,37.99
371,2005-03-21,37.97
372,2005-03-22,37.96
373,2005-03-23,37.96
374,2005-03-24,37.96
375,2005-03-25,37.95
376,2005-03-26,37.95
377,2005-03-27,37.93
378,2005-03-28,37.9
379,2005-03-29,37.9
380,2005-03-30,37.89
381,2005-03-31,37.86
382,2005-04-01,37.82
383,2005-04-02,37.78
384,2005-04-03,37.75
385,2005-04-04,37.71
386,2005-04-05,37.68
387,2005-04-06,37.67
388,2005-04-07,37.65
389,2005-04-08,37.62
390,2005-04-09,37.59
391,2005-04-10,37.56
392,2005-04-11,37.53
393,2005-04-12,37.5
394,2005-04-13,37.49
395,2005-04-14,37.49
396,2005-04-15,37.49
397,2005-04-16,37.48
398,2005-04-17,37.45
399,2005-04-18,37.43
400,2005-04-19,37.38
401,2005-04-20,37.34
402,2005-04-21,37.3
403,2005-04-22,37.28
404,2005-04-23,37.26
405,2005-04-24,37.25
406,2005-04-25,37.24
407,2005-04-26,37.19
408,2005-04-27,37.16
409,2005-04-28,37.14
410,2005-04-29,37.12
411,2005-04-30,37.11
412,2005-05-01,37.1
413,2005-05-02,37.1
414,2005-05-03,37.09
415,2005-05-04,37.08
416,2005-05-05,37.07
417,2005-05-06,37.06
418,2005-05-07,37.05
419,2005-05-08,37.04
420,2005-05-09,37.03
421,2005-05-10,37.02
422,2005-05-11,37.01
423,2005-05-12,37.01
424,2005-05-13,37.0
425,2005-05-14,36.97
426,2005-05-15,36.95
427,2005-05-16,36.93
428,2005-05-17,36.9
429,2005-05-18,36.88
430,2005-05-19,36.85
431,2005-05-20,36.82
432,2005-05-21,36.78
433,2005-05-22,36.75
434,2005-05-23,36.7
435,2005-05-24,36.66
436,2005-05-25,36.63
437,2005-05-26,36.59
438,2005-05-27,36.56
439,2005-05-28,36.5
440,2005-05-29,36.47
441,2005-05-30,36.42
442,2005-05-31,36.39
443,2005-06-01,36.36
444,2005-06-02,36.32
445,2005-06-03,36.28
446,2005-06-04,36.24
447,2005-06-05,36.17
448,2005-06-06,36.12
449,2005-06-07,36.08
450,2005-06-08,36.02
451,2005-06-09,35.98
452,2005-06-10,35.94
453,2005-06-11,35.92
454,2005-06-12,35.88
455,2005-06-13,35.84
456,2005-06-14,35.81
457,2005-06-15,35.78
458,2005-06-16,35.73
459,2005-06-17,35.68
460,2005-06-18,35.66
461,2005-06-19,35.64
462,2005-06-20,35.61
463,2005-06-21,35.58
464,2005-06-22,35.54
465,2005-06-23,35.49
466,2005-06-24,35.46
467,2005-06-25,35.42
468,2005-06-26,35.37
469,2005-06-27,35.33
470,2005-06-28,35.31
471,2005-06-29,35.28
472,2005-06-30,35.23
473,2005-07-01,35.18
474,2005-07-02,35.14
475,2005-07-03,35.12
476,2005-07-04,35.08
477,2005-07-05,35.04
478,2005-07-06,34.99
479,2005-07-07,34.98
480,2005-07-08,34.98
481,2005-07-09,34.97
482,2005-07-10,34.92
483,2005-07-11,34.89
484,2005-07-12,34.87
485,2005-07-13,34.85
486,2005-07-14,34.78
487,2005-07-15,34.74
488,2005-07-16,34.7
489,2005-07-17,34.67
490,2005-07-18,34.62
491,2005-07-19,34.58
492,2005-07-20,34.52
493,2005-07-21,34.49
494,2005-07-22,34.46
495,2005-07-23,34.42
496,2005-07-24,34.37
497,2005-07-25,34.33
498,2005-07-26,34.27
499,2005-07-27,34.21
500,2005-07-28,34.15
501,2005-07-29,34.1
502,2005-07-30,34.07
503,2005-07-31,34.0
504,2005-08-01,33.93
505,2005-08-02,33.89
506,2005-08-03,33.85
507,2005-08-04,33.79
508,2005-08-05,33.77
509,2005-08-06,33.73
510,2005-08-07,33.69
511,2005-08-08,33.65
512,2005-08-09,33.61
513,2005-08-10,33.58
514,2005-09-23,36.53
515,2005-12-16,42.46
516,2005-12-17,42.37
517,2005-12-18,42.16
518,2005-12-19,41.97
519,2005-12-20,41.79
520,2005-12-21,41.62
521,2005-12-22,41.46
522,2005-12-23,41.33
523,2005-12-24,41.18
524,2005-12-25,41.06
525,2005-12-26,40.95
526,2005-12-27,40.85
527,2005-12-28,40.68
528,2005-12-29,40.53
529,2005-12-30,40.33
530,2005-12-31,40.21
531,2006-01-01,40.1
532,2006-01-02,39.94
533,2006-01-03,39.78
534,2006-01-04,39.67
535,2006-01-05,39.58
536,2006-01-06,39.61
537,2006-01-07,40.52
538,2006-01-08,41.53
539,2006-01-09,41.96
540,2006-01-10,42.18
541,2006-01-11,42.3
542,2006-01-12,42.39
543,2006-01-13,42.46
544,2006-01-14,42.51
545,2006-01-15,42.49
546,2006-01-16,46.46
547,2006-01-17,51.07
548,2006-01-18,51.57
549,2006-01-19,51.2
550,2006-01-20,49.91
551,2006-01-21,49.17
552,2006-01-22,48.77
553,2006-01-23,48.57
554,2006-01-24,48.43
555,2006-01-25,48.37
556,2006-01-26,48.34
557,2006-01-27,48.22
558,2006-01-28,52.81
559,2006-01-29,57.08
560,2006-01-30,56.62
561,2006-01-31,55.71
562,2006-02-01,55.33
563,2006-02-02,55.17
564,2006-02-03,55.17
565,2006-02-04,54.91
566,2006-02-05,54.74
567,2006-02-06,54.52
568,2006-02-07,54.24
569,2006-02-08,54.1
570,2006-02-09,53.83
571,2006-02-10,53.51
572,2006-02-11,53.17
573,2006-02-12,52.86
574,2006-02-13,52.58
575,2006-02-14,52.31
576,2006-02-15,52.09
577,2006-02-16,51.94
578,2006-02-17,51.73
579,2006-02-18,51.55
580,2006-02-19,51.42
581,2006-02-20,51.22
582,2006-02-21,51.07
583,2006-02-22,50.93
584,2006-02-23,50.83
585,2006-02-24,50.76
586,2006-02-25,50.66
587,2006-02-26,50.57
588,2006-02-27,50.48
589,2006-02-28,50.39
590,2006-03-01,50.33
591,2006-03-02,50.25
592,2006-03-03,50.19
593,2006-03-04,50.15
594,2006-03-05,50.07
595,2006-03-06,49.94
596,2006-03-07,49.82
597,2006-03-08,49.74
598,2006-03-09,49.63
599,2006-03-10,49.51
600,2006-03-11,49.41
601,2006-03-12,49.28
602,2006-03-13,49.13
603,2006-03-14,48.98
604,2006-03-15,48.86
605,2006-03-16,48.73
606,2006-03-17,48.61
607,2006-03-18,48.5
608,2006-03-19,48.38
609,2006-03-20,48.25
610,2006-03-21,48.14
611,2006-03-22,48.0
612,2006-03-23,47.85
613,2006-03-24,47.76
614,2006-03-25,47.52
615,2006-03-26,47.37
616,2006-03-27,47.25
617,2006-03-28,47.12
618,2006-03-29,46.95
619,2006-03-30,46.8
620,2006-03-31,46.65
621,2006-04-01,46.5
622,2006-04-02,46.34
623,2006-04-03,46.17
624,2006-04-04,46.05
625,2006-04-05,45.93
626,2006-04-06,45.76
627,2006-04-07,45.58
628,2006-04-08,45.41
629,2006-04-09,45.19
630,2006-04-10,45.02
631,2006-04-11,44.84
632,2006-04-12,44.69
633,2006-04-13,44.5
634,2006-04-14,44.35
635,2006-04-15,44.21
636,2006-04-16,44.1
637,2006-04-17,44.02
638,2006-04-18,43.93
639,2006-04-19,43.8
640,2006-04-20,43.67
641,2006-04-21,43.54
642,2006-04-22,43.41
643,2006-04-23,43.3
644,2006-04-24,43.18
645,2006-04-25,43.06
646,2006-04-26,42.94
647,2006-04-27,42.83
648,2006-04-28,42.72
649,2006-04-29,42.61
650,2006-04-30,42.49
651,2006-05-01,42.36
652,2006-05-02,42.23
653,2006-05-03,42.12
654,2006-05-04,42.0
655,2006-05-05,41.89
656,2006-05-06,41.77
657,2006-05-07,41.68
658,2006-05-08,41.58
659,2006-05-09,41.5
660,2006-05-10,41.39
661,2006-05-11,41.29
662,2006-05-12,41.17
663,2006-05-13,41.07
664,2006-05-14,40.99
665,2006-05-15,40.89
666,2006-05-16,40.8
667,2006-05-17,40.71
668,2006-05-18,40.62
669,2006-05-19,40.54
670,2006-05-20,40.47
671,2006-05-21,40.38
672,2006-05-22,40.28
673,2006-05-23,40.16
674,2006-05-24,40.05
675,2006-05-25,39.96
676,2006-05-26,39.86
677,2006-05-27,39.77
678,2006-05-28,39.7
679,2006-05-29,39.62
680,2006-05-30,39.55
681,2006-05-31,39.43
682,2006-06-01,39.33
683,2006-06-02,39.24
684,2006-06-03,39.17
685,2006-06-04,39.1
686,2006-06-05,39.02
687,2006-06-06,38.93
688,2006-06-07,38.85
689,2006-06-08,38.77
690,2006-06-09,38.7
691,2006-06-10,38.62
692,2006-06-11,38.55
693,2006-06-12,38.45
694,2006-06-13,38.4
695,2006-06-14,38.33
696,2006-06-15,38.26
697,2006-06-16,38.18
698,2006-06-17,38.12
699,2006-06-18,38.04
700,2006-06-19,37.96
701,2006-06-20,37.69
702,2006-06-21,37.63
703,2006-06-22,37.58
704,2006-06-23,37.55
705,2006-06-24,37.5
706,2006-06-25,37.41
707,2006-06-26,37.4
708,2006-06-27,37.38
709,2006-06-28,37.42
710,2006-06-29,37.53
711,2006-06-30,37.64
712,2006-07-01,37.58
713,2006-07-02,37.9
714,2006-07-03,38.01
715,2006-07-04,38.15
716,2006-07-05,38.29
717,2006-07-06,38.33
718,2006-07-07,38.39
719,2006-07-08,38.41
720,2006-07-09,38.42
721,2006-07-10,38.48
722,2006-07-11,38.51
723,2006-07-12,38.54
724,2006-07-13,38.55
725,2006-07-14,38.53
726,2006-07-15,38.52
727,2006-07-16,38.49
728,2006-07-17,38.48
729,2006-07-18,38.46
730,2006-07-19,38.44
731,2006-07-20,38.41
732,2006-07-21,38.4
733,2006-07-22,38.36
734,2006-07-23,38.24
735,2006-07-24,38.11
736,2006-07-25,37.96
737,2006-07-26,37.79
738,2006-07-27,37.56
739,2006-07-28,37.37
740,2006-07-29,37.14
741,2006-07-30,36.81
742,2006-07-31,36.49
743,2006-08-01,36.13
744,2006-08-02,35.75
745,2006-08-03,35.4
746,2006-08-04,35.06
747,2006-08-05,34.73
748,2006-08-06,34.41
749,2006-08-07,34.07
750,2006-08-08,33.71
751,2006-08-09,33.26
752,2006-08-10,32.84
753,2006-08-11,32.44
754,2006-08-12,32.09
755,2006-08-13,31.86
756,2006-08-14,31.7
757,2006-08-15,31.59
758,2006-08-16,31.56
759,2006-08-17,31.49
760,2006-08-18,31.43
761,2006-08-19,31.46
762,2006-08-20,31.5
763,2006-08-21,31.54
764,2006-08-22,31.56
765,2006-08-23,31.61
766,2006-08-24,31.63
767,2006-08-25,31.66
768,2006-08-26,31.68
769,2006-08-27,31.69
770,2006-08-28,31.69
771,2006-08-29,31.68
772,2006-08-30,31.69
773,2006-08-31,31.7
774,2006-09-01,31.71
775,2006-09-02,31.71
776,2006-09-03,31.71
777,2006-09-04,31.7
778,2006-09-05,31.71
779,2006-09-06,31.7
780,2006-09-07,31.7
781,2006-09-08,31.7
782,2006-09-09,31.67
783,2006-09-10,31.65
784,2006-09-11,31.65
785,2006-09-12,31.64
786,2006-09-13,31.66
787,2006-09-14,37.57
788,2006-09-15,39.66
789,2006-09-16,39.9
790,2006-09-17,38.89
791,2006-09-18,37.45
792,2006-09-19,36.21
793,2006-09-20,35.42
794,2006-09-21,35.02
795,2006-09-22,34.84
796,2006-09-23,34.72
797,2006-09-24,35.63
798,2006-09-25,44.54
799,2006-09-26,45.53
800,2006-09-27,44.64
801,2006-09-28,44.42
802,2006-09-29,43.95
803,2006-09-30,43.68
804,2006-10-01,44.01
805,2006-10-02,43.54
806,2006-10-03,43.03
807,2006-10-04,42.45
808,2006-10-05,41.86
809,2006-10-06,41.36
810,2006-10-07,40.85
811,2006-10-08,40.34
812,2006-10-09,39.97
813,2006-10-10,39.69
814,2006-10-11,39.5
815,2006-10-12,42.83
816,2006-10-13,47.23
817,2006-10-14,47.11
818,2006-10-15,46.85
819,2006-10-16,46.73
