,date,value
0,1990-01-18,55.43
1,1990-03-13,55.73
2,1990-05-22,54.43
3,1990-07-11,53.7
4,1990-09-18,52.66
5,1990-11-25,51.8
6,1991-01-15,53.02
7,1991-01-29,53.25
8,1991-02-05,53.16
9,1991-02-19,53.07
10,1991-04-03,52.96
11,1991-04-15,52.86
12,1991-05-23,52.68
13,1991-06-17,51.86
14,1991-07-09,52.36
15,1991-07-27,52.25
16,1991-08-06,52.16
17,1991-08-15,52.07
18,1991-10-01,51.59
19,1991-10-18,51.45
20,1991-10-30,51.36
21,1991-11-07,51.34
22,1992-01-07,51.12
23,1992-01-19,53.16
24,1992-01-29,53.25
25,1992-02-05,53.16
26,1992-02-19,53.07
27,1992-03-18,50.73
28,1992-04-03,52.96
29,1992-04-15,52.86
30,1992-05-21,50.55
31,1992-06-07,52.55
32,1992-06-27,51.77
33,1992-07-09,52.36
34,1992-07-23,50.46
35,1992-08-06,52.16
36,1992-08-15,52.07
37,1992-09-16,50.39
38,1992-10-01,51.59
39,1992-10-06,51.55
40,1992-10-18,51.45
41,1992-10-30,51.36
42,1992-11-07,51.34
43,1992-12-15,53.52
44,1993-02-16,55.55
45,1993-04-20,55.98
46,1993-04-24,55.98
47,1993-04-28,56.0
48,1993-05-02,56.05
49,1993-05-06,56.05
50,1993-05-09,56.07
51,1993-05-15,56.05
52,1993-05-23,56.11
53,1993-06-15,56.09
54,1993-06-30,56.02
55,1993-07-03,55.95
56,1993-07-23,55.89
57,1993-08-03,55.82
58,1993-08-17,55.75
59,1993-08-31,55.71
60,1993-09-02,55.71
61,1993-09-10,55.7
62,1993-09-12,55.68
63,1993-09-15,55.68
64,1993-09-17,55.66
65,1993-09-19,55.61
66,1993-09-24,55.61
67,1993-09-25,55.59
68,1993-09-29,55.59
69,1993-10-02,55.59
70,1993-10-05,55.57
71,1993-10-07,55.55
72,1993-10-11,55.55
73,1993-10-21,55.95
74,1993-10-27,55.98
75,1993-11-01,55.98
76,1993-11-06,55.98
77,1993-11-10,55.93
78,1993-11-15,55.86
79,1993-11-20,55.82
80,1993-11-26,55.73
81,1993-11-30,55.71
82,1993-12-07,55.62
83,1994-01-01,57.66
84,1994-01-03,57.86
85,1994-01-06,58.05
86,1994-01-09,58.25
87,1994-01-14,58.39
88,1994-02-16,59.18
89,1994-02-20,59.25
90,1994-02-25,59.36
91,1994-03-01,59.41
92,1994-03-06,59.45
93,1994-03-10,59.52
94,1994-03-13,59.57
95,1994-03-18,59.61
96,1994-03-20,59.62
97,1994-03-22,59.64
98,1994-03-24,59.66
99,1994-03-26,59.68
100,1994-03-27,59.68
101,1994-04-13,60.0
102,1994-04-18,60.25
103,1994-04-23,60.45
104,1994-04-29,60.55
105,1994-05-02,60.66
106,1994-05-07,60.77
107,1994-05-14,60.93
108,1994-05-17,60.98
109,1994-05-20,61.05
110,1994-05-23,61.05
111,1994-06-14,61.36
112,1994-06-16,61.37
113,1994-06-19,61.41
114,1994-06-24,61.45
115,1994-06-25,61.48
116,1994-07-02,61.5
117,1994-07-14,61.5
118,1994-07-22,61.5
119,1994-08-23,61.45
120,1994-08-28,61.48
121,1994-09-03,61.41
122,1994-09-13,61.37
123,1994-09-16,61.32
124,1994-09-18,61.3
125,1994-09-20,61.32
126,1994-09-25,61.27
