,date,value
0,1999-08-04,79.88
1,2000-05-16,80.96
2,2001-04-05,82.61
3,2001-10-05,79.81
4,2004-01-12,78.47
5,2004-02-23,80.82
6,2004-03-29,80.5
7,2004-04-19,80.28
8,2004-05-03,80.5
9,2004-06-02,80.87
10,2004-07-05,80.46
11,2004-08-03,79.83
12,2004-09-08,79.0
13,2004-10-05,78.44
14,2004-11-03,78.09
15,2004-12-13,77.98
16,2005-01-10,78.15
17,2005-02-07,78.6
18,2005-03-16,79.0
19,2005-04-11,79.05
20,2005-05-12,79.52
21,2005-06-07,79.81
22,2005-07-06,79.61
23,2005-08-11,79.02
24,2005-09-16,78.38
25,2005-10-07,78.1
26,2005-11-04,77.71
27,2005-12-07,77.54
28,2006-01-17,78.33
29,2006-02-20,78.9
30,2006-03-23,79.96
31,2006-04-24,80.54
32,2006-05-23,80.52
33,2006-06-14,80.34
34,2006-07-04,80.2
35,2006-08-08,79.95
36,2006-09-04,79.59
37,2006-10-02,79.38
38,2006-11-03,79.29
39,2006-12-05,79.14
40,2007-12-19,77.77
41,2007-12-20,77.78
42,2007-12-21,77.78
43,2007-12-22,77.77
44,2007-12-23,77.77
45,2007-12-24,77.77
46,2007-12-25,77.78
47,2007-12-26,77.77
48,2007-12-27,77.77
49,2007-12-28,77.77
50,2007-12-29,77.78
51,2007-12-30,77.77
52,2007-12-31,77.78
53,2008-01-01,77.78
54,2008-01-02,77.8
55,2008-01-03,77.81
56,2008-01-04,77.8
57,2008-01-05,77.8
58,2008-01-06,77.8
59,2008-01-07,77.83
60,2008-01-08,77.84
61,2008-01-09,77.86
62,2008-01-10,77.86
63,2008-01-11,77.87
64,2008-01-12,77.88
65,2008-01-14,77.89
66,2008-01-15,77.9
67,2008-01-16,77.9
68,2008-01-17,77.91
69,2008-01-18,77.92
70,2008-01-19,77.95
71,2008-01-20,77.97
72,2008-01-21,77.99
73,2008-01-22,78.01
74,2008-01-23,78.03
75,2008-01-24,78.05
76,2008-01-25,78.06
77,2008-01-26,78.1
78,2008-01-27,78.13
79,2008-01-28,78.16
80,2008-01-29,78.19
81,2008-01-30,78.22
82,2008-01-31,78.26
83,2008-02-01,78.29
84,2008-02-02,78.3
85,2008-02-03,78.33
86,2008-02-04,78.36
87,2008-02-05,78.38
88,2008-02-06,78.42
89,2008-02-07,78.44
90,2008-02-11,78.53
91,2008-02-12,78.54
92,2008-02-14,78.58
93,2008-02-15,78.59
94,2008-02-20,78.65
95,2008-02-21,78.65
96,2008-02-23,78.67
97,2008-02-24,78.68
98,2008-02-25,78.69
99,2008-02-26,78.7
100,2008-02-27,78.7
101,2008-02-28,78.7
102,2008-02-29,78.7
103,2008-03-01,78.71
104,2008-03-02,78.71
105,2008-03-03,78.72
106,2008-03-04,78.71
107,2008-03-08,78.72
108,2008-03-09,78.73
109,2008-03-10,78.72
110,2008-03-12,78.72
111,2008-03-13,78.72
112,2008-03-14,78.73
113,2008-03-15,78.74
114,2008-03-16,78.73
115,2008-03-17,78.73
116,2008-03-18,78.74
117,2008-03-19,78.74
118,2008-03-20,78.74
119,2008-03-21,78.75
120,2008-03-22,78.76
121,2008-03-23,78.76
122,2008-03-24,78.76
123,2008-03-25,78.76
124,2008-03-26,78.77
125,2008-03-27,78.77
126,2008-03-28,78.78
127,2008-03-29,78.78
128,2008-03-30,78.79
129,2008-03-31,78.8
130,2008-04-01,78.8
131,2008-04-02,78.81
132,2008-04-03,78.82
133,2008-04-04,78.82
134,2008-04-05,78.84
135,2008-04-06,78.84
136,2008-04-07,78.87
137,2008-04-08,78.88
138,2008-04-09,78.89
139,2008-04-10,78.9
140,2008-04-11,78.9
141,2008-04-12,78.92
142,2008-04-13,78.94
143,2008-04-14,78.96
144,2008-04-15,78.97
145,2008-04-16,79.0
146,2008-04-17,79.01
147,2008-04-18,79.04
148,2008-04-19,79.06
149,2008-04-20,79.08
150,2008-04-21,79.09
151,2008-04-22,79.1
152,2008-04-23,79.12
153,2008-04-24,79.14
154,2008-04-25,79.16
155,2008-04-26,79.18
156,2008-04-27,79.19
157,2008-04-28,79.22
