,date,value
0,1994-02-15,10.56
1,1995-11-29,9.91
2,1996-03-28,9.82
3,1996-07-09,9.02
4,1996-10-09,9.42
5,1996-12-12,9.69
6,1997-04-24,9.15
7,1997-06-12,9.33
8,1997-12-22,8.88
9,1998-03-30,8.68
10,1998-08-04,7.44
11,1998-12-12,8.96
12,1999-03-25,8.66
13,1999-12-16,8.68
14,2000-03-16,8.25
15,2000-06-21,8.32
16,2000-10-21,7.84
17,2001-04-13,8.05
18,2001-07-18,7.89
19,2001-10-04,7.9
20,2002-08-01,6.8
21,2002-08-27,7.41
22,2002-09-19,7.79
23,2002-10-24,7.63
24,2002-11-15,7.2
25,2002-12-10,7.19
26,2003-01-21,7.72
27,2003-02-18,7.62
28,2003-03-19,7.55
29,2003-04-17,7.56
30,2003-05-19,7.48
31,2003-06-17,7.14
32,2003-07-22,6.14
33,2003-08-28,6.6
34,2003-09-18,6.87
35,2003-10-08,7.07
36,2003-11-21,7.35
37,2003-12-16,7.48
38,2004-01-16,7.85
39,2004-02-19,7.67
40,2004-03-16,7.43
41,2004-04-28,7.33
42,2004-05-13,7.28
43,2004-06-11,7.31
44,2004-07-28,6.46
45,2004-08-27,6.77
46,2004-09-16,6.88
47,2004-10-18,7.03
48,2004-11-25,7.11
49,2004-12-15,7.08
50,2005-01-14,7.38
51,2005-02-21,7.42
52,2005-03-25,7.21
53,2005-04-27,7.2
54,2005-05-20,7.04
55,2005-07-02,5.13
56,2005-09-02,5.51
57,2005-09-23,6.39
58,2005-11-04,6.62
59,2005-11-22,6.79
60,2005-12-16,6.97
61,2006-01-19,6.93
62,2006-02-14,6.8
63,2006-03-14,6.9
64,2006-04-13,6.67
65,2006-05-12,6.56
66,2006-06-30,5.0
67,2006-07-17,5.58
68,2006-08-01,4.98
69,2006-08-30,5.53
70,2006-09-22,5.99
71,2006-10-27,6.15
72,2006-11-28,6.32
73,2006-12-14,6.12
74,2007-03-29,6.46
75,2007-06-26,6.91
76,2007-09-11,7.68
77,2007-12-14,7.51
78,2008-03-27,8.27
79,2008-06-18,8.59
80,2008-09-18,9.06
81,2008-12-22,9.19
82,2009-03-16,9.5
83,2009-03-25,9.67
84,2009-04-22,9.67
85,2009-04-23,9.64
86,2009-04-24,9.66
87,2009-04-25,9.65
88,2009-04-26,9.67
89,2009-04-27,9.67
90,2009-04-28,9.67
91,2009-04-29,9.66
92,2009-04-30,9.65
93,2009-05-01,9.63
94,2009-05-02,9.61
95,2009-05-03,9.61
96,2009-05-04,9.6
97,2009-05-05,9.58
98,2009-05-06,9.6
99,2009-05-07,9.63
100,2009-05-08,9.64
101,2009-05-09,9.62
102,2009-05-10,9.64
103,2009-05-11,9.64
104,2009-05-12,9.65
105,2009-05-13,9.66
106,2009-05-14,9.67
107,2009-05-15,9.66
108,2009-05-16,9.65
109,2009-05-17,9.63
110,2009-05-18,9.6
111,2009-05-19,9.59
112,2009-05-20,9.58
113,2009-05-21,9.58
114,2009-05-22,9.58
115,2009-05-23,9.58
116,2009-05-24,9.57
117,2009-05-25,9.57
118,2009-05-26,9.55
119,2009-05-27,9.53
120,2009-05-28,9.53
121,2009-05-29,9.56
122,2009-05-30,9.57
123,2009-05-31,9.58
124,2009-06-01,9.57
125,2009-06-02,9.58
