,date,value
0,2010-06-17,146.23
1,2010-06-18,146.23
2,2010-06-19,146.22
3,2010-06-20,146.19
4,2010-06-21,146.19
5,2010-06-22,146.18
6,2010-06-23,146.15
7,2010-06-24,146.15
8,2010-06-25,146.14
9,2010-06-26,146.14
10,2010-06-27,146.13
11,2010-06-28,146.11
12,2010-06-29,146.1
13,2010-06-30,146.09
14,2010-07-01,146.09
15,2010-07-02,146.07
16,2010-07-03,146.06
17,2010-07-04,146.05
18,2010-07-05,146.03
19,2010-07-06,146.02
20,2010-07-07,146.01
21,2010-07-08,146.01
22,2010-07-09,145.99
23,2010-07-10,145.98
24,2010-07-11,145.98
25,2010-07-12,145.97
26,2010-07-13,145.95
27,2010-07-14,145.94
28,2010-07-15,145.94
29,2010-07-16,145.91
30,2010-07-17,145.89
31,2010-07-18,145.89
32,2010-07-19,145.88
33,2010-07-20,145.88
34,2010-07-21,145.86
35,2010-07-22,145.85
36,2010-07-23,145.84
37,2010-07-24,145.81
38,2010-07-25,145.81
39,2010-07-26,145.81
40,2010-07-27,145.78
41,2010-07-28,145.77
42,2010-07-29,145.77
43,2010-07-30,145.76
44,2010-07-31,145.74
45,2010-08-01,145.73
46,2010-08-02,145.73
47,2010-08-03,145.7
48,2010-08-04,145.7
49,2010-08-05,145.69
50,2010-08-06,145.68
51,2010-08-07,145.66
52,2010-08-08,145.65
53,2010-08-09,145.64
54,2010-08-10,145.64
55,2010-08-11,145.63
56,2010-08-12,145.61
57,2010-08-13,145.6
58,2010-08-14,145.6
59,2010-08-15,145.59
60,2010-08-16,145.57
61,2010-08-17,145.56
62,2010-08-18,145.56
63,2010-08-19,145.55
64,2010-08-20,145.53
65,2010-08-21,145.52
66,2010-08-22,145.52
67,2010-08-23,145.52
68,2010-08-24,145.49
69,2010-08-25,145.48
70,2010-08-26,145.48
71,2010-08-27,145.48
72,2010-08-28,145.45
73,2010-08-29,145.44
74,2010-08-30,145.44
75,2010-08-31,145.41
76,2010-09-01,145.41
77,2010-09-02,145.4
78,2010-09-03,145.39
79,2010-09-04,145.39
80,2010-09-05,145.38
81,2010-09-06,145.36
82,2010-09-07,145.36
83,2010-09-08,145.35
84,2010-09-09,145.34
85,2010-09-10,145.32
86,2010-09-11,145.31
87,2010-09-12,145.31
88,2010-09-13,145.3
89,2010-09-14,145.28
90,2010-09-15,145.28
91,2010-09-16,145.27
92,2010-09-17,145.27
93,2010-09-18,145.26
94,2010-09-19,145.24
95,2010-09-20,145.23
96,2010-09-21,145.23
97,2010-09-22,145.22
98,2010-09-23,145.22
99,2010-09-24,145.2
100,2010-09-25,145.19
101,2010-09-26,145.19
102,2010-09-27,145.18
103,2010-09-28,145.16
104,2010-09-29,145.15
105,2010-09-30,145.15
106,2010-10-01,145.14
107,2010-10-02,145.14
108,2010-10-03,145.15
109,2010-10-04,145.14
110,2010-10-05,145.15
111,2010-10-06,145.15
112,2010-10-07,145.14
113,2010-10-08,145.14
114,2010-10-09,145.14
115,2010-10-10,145.14
116,2010-10-11,145.13
117,2010-10-12,145.11
118,2010-10-13,145.1
119,2010-10-14,145.1
120,2010-10-15,145.09
121,2010-10-16,145.07
122,2010-10-17,145.06
123,2010-10-18,145.06
124,2010-10-19,145.06
125,2010-10-20,145.05
126,2010-10-21,145.03
127,2010-10-22,145.02
128,2010-10-23,145.02
129,2010-10-24,145.02
130,2010-10-25,145.01
131,2010-10-26,144.99
132,2010-10-27,144.98
133,2010-10-28,144.98
134,2010-10-29,144.98
135,2010-10-30,144.98
136,2010-10-31,144.97
137,2010-11-01,144.95
138,2010-11-02,144.94
139,2010-11-03,144.94
140,2010-11-04,144.93
141,2010-11-05,144.91
142,2010-11-06,144.91
143,2010-11-07,144.91
144,2010-11-08,144.91
145,2010-11-09,144.93
146,2010-11-10,144.9
147,2010-11-11,144.89
148,2010-11-12,144.9
149,2010-11-13,144.89
150,2010-11-14,144.94
151,2010-11-15,144.97
152,2010-11-16,144.98
153,2010-11-17,144.98
154,2010-11-18,144.99
155,2010-11-19,144.98
156,2010-11-20,144.98
157,2010-11-21,144.98
158,2010-11-22,144.98
159,2010-11-23,144.98
160,2010-11-24,144.97
161,2010-11-25,144.97
162,2010-11-26,144.97
163,2010-11-27,144.97
164,2010-11-28,144.95
165,2010-11-29,144.94
166,2010-11-30,144.94
167,2010-12-01,144.94
168,2010-12-02,144.94
169,2010-12-03,144.93
170,2010-12-04,144.91
171,2010-12-05,144.91
172,2010-12-06,144.91
173,2010-12-07,144.91
174,2010-12-08,144.91
175,2010-12-09,144.9
176,2010-12-10,144.91
177,2010-12-11,144.91
178,2010-12-12,144.94
179,2010-12-13,144.94
180,2010-12-14,144.94
181,2010-12-15,144.94
182,2010-12-16,144.94
183,2010-12-17,144.95
184,2010-12-18,144.95
185,2010-12-19,144.95
186,2010-12-20,144.98
187,2010-12-21,145.02
188,2010-12-22,145.06
189,2010-12-23,145.09
190,2010-12-24,145.1
191,2010-12-25,145.11
192,2010-12-26,145.13
193,2010-12-27,145.14
194,2010-12-28,145.15
195,2010-12-29,145.16
196,2010-12-30,145.18
197,2010-12-31,145.19
198,2011-01-01,145.19
199,2011-01-02,145.19
200,2011-01-03,145.19
201,2011-01-04,145.2
202,2011-01-05,145.22
