date,value
1999-03-16,289.46
1999-03-19,289.44
1999-03-21,289.47
1999-03-23,289.47
1999-03-26,289.51
1999-03-27,289.52
1999-03-28,289.8
1999-03-29,289.95
1999-03-30,289.93
1999-03-31,289.84
1999-04-03,289.76
1999-04-06,289.76
1999-04-07,289.79
1999-04-10,289.77
1999-04-12,289.78
1999-04-13,289.81
1999-04-14,289.78
1999-04-15,289.78
1999-04-16,290.1
1999-04-17,290.11
1999-04-19,290.07
1999-04-20,290.03
1999-04-21,290.02
1999-04-22,290.16
1999-04-23,290.26
1999-04-24,290.41
1999-04-26,290.25
1999-04-28,290.18
1999-04-29,290.2
1999-04-30,290.14
1999-05-01,290.13
1999-05-05,290.14
1999-05-06,290.11
1999-05-17,290.11
1999-05-19,290.08
1999-05-20,290.1
1999-05-23,290.08
1999-05-27,290.1
1999-06-06,290.09
1999-06-07,290.24
1999-06-08,290.17
1999-06-10,290.14
1999-06-16,290.19
1999-06-20,290.19
1999-06-24,290.15
1999-06-29,290.13
1999-06-30,290.08
1999-07-01,290.14
1999-07-08,290.09
1999-07-09,290.1
1999-07-10,290.06
1999-07-11,290.1
1999-07-16,290.06
1999-07-19,290.05
1999-07-21,290.01
1999-07-23,290.02
1999-07-27,290.0
1999-08-06,289.91
1999-08-08,289.93
1999-08-11,289.86
1999-08-14,289.86
1999-08-28,289.76
1999-08-29,289.77
1999-08-31,289.74
1999-09-02,289.77
1999-09-04,289.72
1999-09-06,289.74
1999-09-10,289.68
1999-09-12,289.66
1999-09-14,289.65
1999-09-19,289.66
1999-09-24,289.57
1999-09-25,289.58
1999-09-26,289.73
1999-09-28,289.74
1999-09-29,289.69
1999-09-30,289.69
1999-10-01,289.93
1999-10-02,289.86
1999-10-03,289.78
1999-10-04,289.96
1999-10-05,290.02
1999-10-06,289.9
1999-10-08,289.83
1999-10-09,289.82
1999-10-12,289.85
1999-10-14,289.86
1999-10-19,289.88
1999-10-21,289.94
1999-10-22,290.41
1999-10-23,290.52
1999-10-24,290.63
1999-10-26,290.88
1999-10-27,290.93
1999-10-28,290.93
1999-10-29,290.74
1999-11-01,290.61
1999-11-03,290.6
1999-11-05,291.09
1999-11-06,290.98
1999-11-07,291.15
1999-11-08,291.2
1999-11-09,291.15
1999-11-10,291.06
1999-11-12,290.97
1999-11-13,290.98
1999-11-18,290.99
1999-11-19,291.22
1999-11-20,291.07
1999-11-22,291.4
1999-11-24,291.26
1999-11-25,291.22
1999-11-29,291.23
1999-12-02,291.2
1999-12-04,291.22
1999-12-08,291.19
1999-12-09,291.21
1999-12-12,291.15
1999-12-14,291.16
1999-12-19,291.38
1999-12-22,291.17
1999-12-23,291.43
1999-12-24,291.23
1999-12-29,291.16
2000-01-01,291.17
2000-01-02,291.18
2000-01-04,291.16
2000-01-09,291.18
2000-02-04,291.27
2000-02-10,291.37
2000-05-09,290.67
2000-05-12,290.55
2000-05-31,290.37
2000-06-02,290.37
2000-06-03,290.34
2000-06-07,290.31
2000-06-08,290.28
2000-06-10,290.28
2000-06-13,290.22
2000-06-17,290.21
2000-06-18,290.17
2000-06-20,290.16
2000-06-21,290.18
2000-06-24,290.13
2000-06-26,290.13
2000-06-27,290.12
2000-06-28,290.11
2000-06-30,290.09
2000-07-01,290.08
2000-07-02,290.06
2000-07-03,290.05
2000-07-04,290.04
2000-07-06,290.02
2000-07-07,290.02
2000-07-08,290.0
2000-07-10,289.99
2000-07-12,289.96
2000-07-13,289.95
2000-07-16,289.93
2000-07-17,289.91
2000-07-18,289.9
2000-07-19,289.88
2000-07-22,289.85
2000-07-23,289.85
2000-07-24,289.83
2000-07-25,289.82
2000-07-27,289.79
2000-07-28,289.77
2000-07-30,289.76
2000-07-31,289.75
2000-08-01,289.73
2000-08-02,289.72
2000-08-03,289.71
2000-08-05,289.7
2000-08-06,289.68
2000-08-08,289.66
2000-08-10,289.64
2000-08-11,289.62
2000-08-13,289.61
2000-08-14,289.59
2000-08-16,289.58
2000-08-17,289.56
2000-08-18,289.55
2000-08-19,289.54
2000-08-20,289.53
2000-08-21,289.5
2000-08-22,289.49
2000-08-24,289.47
2000-08-25,289.45
2000-08-26,289.44
2000-08-27,289.43
2000-08-28,289.42
2000-08-29,289.4
2000-08-31,289.4
2000-09-01,289.37
2000-09-02,289.36
2000-09-03,289.35
2000-09-04,289.34
2000-09-05,289.33
2000-09-06,289.32
2000-09-07,289.31
2000-09-08,289.29
2000-09-10,289.27
2000-09-11,289.26
2000-09-12,289.25
2000-09-13,289.24
2000-09-14,289.23
2000-09-15,289.21
2000-09-17,289.2
2000-09-19,289.19
2000-09-20,289.17
2000-09-22,289.14
2000-09-23,289.13
2000-09-24,289.12
2000-09-25,289.1
2000-09-26,289.1
2000-09-29,289.08
2000-10-06,288.98
2000-10-11,288.95
2000-10-12,288.92
2000-10-13,288.93
2000-10-14,289.33
2000-10-15,289.6
2000-10-17,289.55
2000-10-18,289.38
2000-10-19,289.22
2000-10-21,289.13
2000-10-22,289.1
2000-10-23,289.1
2000-10-26,289.04
2000-10-28,289.01
2000-10-29,288.99
2000-10-30,288.98
2000-10-31,288.95
2000-11-01,288.94
2000-11-04,288.92
2000-11-05,288.95
2000-11-06,288.97
2000-11-07,289.23
2000-11-08,289.1
2000-11-09,289.01
2000-11-10,288.98
2000-11-12,288.99
2000-11-14,288.98
2000-11-15,289.4
2000-11-16,289.6
2000-11-17,289.46
2000-11-18,289.32
2000-11-19,289.25
2000-11-21,289.16
2000-11-22,289.14
2000-11-23,289.11
2000-11-24,289.25
2000-11-25,289.57
2000-11-27,289.73
2000-11-28,289.66
2000-11-29,289.48
2000-11-30,289.42
2000-12-01,289.35
2000-12-02,289.31
2000-12-03,289.28
2000-12-04,289.39
2000-12-06,289.32
2000-12-07,289.31
2000-12-08,289.28
2000-12-09,289.43
2000-12-10,289.9
2000-12-11,290.01
2000-12-14,290.13
2000-12-17,290.18
2000-12-21,290.22
2000-12-25,290.26
2001-01-04,290.29
2001-01-18,290.08
2001-01-19,290.05
2001-01-20,290.34
2001-01-21,290.36
2001-01-22,290.27
2001-01-23,290.15
2001-01-24,290.15
2001-01-25,290.43
2001-01-26,290.56
2001-01-27,290.59
2001-01-28,290.63
2001-01-29,290.4
2001-02-01,290.26
2001-02-06,290.2
2001-02-08,290.2
2001-02-10,290.14
2001-02-13,290.13
2001-02-17,290.09
2001-02-21,290.01
2001-02-23,290.01
2001-02-26,289.96
2001-02-27,289.97
2001-02-28,289.94
2001-03-02,289.93
2001-03-03,289.94
2001-03-05,289.87
2001-03-07,289.88
2001-03-08,289.89
2001-03-09,290.12
2001-03-10,290.34
2001-03-11,290.46
2001-03-12,290.58
2001-03-13,290.67
2001-03-14,290.77
2001-03-15,290.87
2001-03-16,290.9
2001-03-17,290.78
2001-03-18,290.85
2001-03-19,290.91
2001-03-20,290.96
2001-03-22,290.97
2001-03-23,291.05
2001-03-24,291.04
2001-03-25,290.83
2001-03-27,290.69
2001-03-28,290.62
2001-03-30,290.58
2001-03-31,290.54
2001-04-01,290.53
2001-04-04,290.55
2001-04-06,290.56
2001-04-07,290.59
2001-04-08,290.86
2001-04-09,290.79
2001-04-10,290.77
2001-04-11,290.75
2001-04-12,290.92
2001-04-13,290.92
2001-04-14,290.89
2001-04-15,290.86
2001-04-16,290.87
2001-04-17,290.85
2001-04-18,290.87
2001-04-20,290.88
2001-04-22,290.88
2001-04-23,290.89
2001-04-24,290.88
2001-04-25,290.86
2001-04-26,291.13
2001-04-27,291.11
2001-04-28,291.06
2001-04-29,291.04
2001-04-30,291.02
2001-05-01,290.98
2001-05-02,290.98
2001-05-03,291.11
2001-05-04,291.33
2001-05-05,291.55
2001-05-06,291.64
2001-05-07,291.72
2001-05-08,291.75
2001-05-09,291.64
2001-05-10,291.5
2001-05-11,291.43
2001-05-12,291.36
2001-05-14,291.33
2001-05-16,291.29
2001-05-18,291.26
2001-05-20,291.27
2001-05-21,291.28
2001-05-23,291.28
2001-05-24,291.27
2001-05-25,291.3
2001-05-26,291.3
2001-05-27,291.3
2001-05-28,291.29
2001-05-29,291.31
2001-05-30,291.33
2001-05-31,291.32
2001-06-02,291.31
2001-06-04,291.29
2001-06-05,291.3
2001-06-07,291.29
2001-06-09,291.27
2001-06-10,291.26
2001-06-12,291.24
2001-06-14,291.23
2001-06-15,291.24
2001-06-17,291.21
2001-06-18,291.19
2001-06-22,291.18
2001-06-24,291.16
2001-06-26,291.14
2001-06-27,291.13
2001-06-28,291.11
2001-06-30,291.09
2001-07-01,291.07
2001-07-03,291.06
2001-07-04,291.05
2001-07-06,291.02
2001-07-08,290.98
2001-07-09,290.97
2001-07-10,290.96
2001-07-12,290.93
2001-07-13,290.92
2001-07-15,290.89
2001-07-17,290.87
2001-07-19,290.85
2001-07-20,290.82
2001-07-22,290.8
2001-07-23,290.79
2001-07-25,290.77
2001-07-26,290.76
2001-07-27,290.75
2001-07-29,290.72
2001-07-31,290.69
2001-08-01,290.68
2001-08-02,290.67
2001-08-04,290.63
2001-08-06,290.62
2001-08-08,290.6
2001-08-09,290.58
2001-08-12,290.54
2001-08-13,290.53
2001-08-15,290.51
2001-08-17,290.49
2001-08-19,290.47
2001-08-21,290.43
2001-08-23,290.41
2001-08-25,290.39
2001-08-27,290.36
2001-08-29,290.34
2001-08-31,290.32
2001-09-01,290.31
2001-09-02,290.29
2001-09-03,290.28
2001-09-04,290.27
2001-09-06,290.23
2001-09-08,290.21
2001-09-10,290.18
2001-09-12,290.16
2001-09-14,290.15
2001-09-15,290.13
2001-09-16,290.12
2001-09-18,290.1
2001-09-19,290.07
2001-09-20,290.06
2001-09-22,290.05
2001-09-24,290.03
2001-09-25,290.02
2001-09-27,289.99
2001-09-28,289.98
2001-09-30,289.96
2001-10-02,289.94
2001-10-04,289.93
2001-10-07,289.91
2001-10-08,290.09
2001-10-09,290.05
2001-10-10,290.0
2001-10-11,289.98
2001-10-12,289.97
2001-10-14,289.96
2001-10-15,289.95
2001-10-17,289.94
2001-10-18,289.93
2001-10-20,289.91
2001-10-21,289.89
2001-10-22,289.87
2001-10-23,289.85
2001-10-24,289.83
2001-10-26,289.82
2001-10-27,289.81
2001-10-28,289.79
2001-10-29,289.78
2001-10-30,289.77
2001-10-31,289.76
2001-11-01,289.74
2001-11-02,289.73
2001-11-04,289.72
2001-11-05,289.71
2001-11-06,289.7
2001-11-07,289.68
2001-11-08,289.69
2001-11-09,289.67
2001-11-10,289.64
2001-11-13,289.63
2001-11-14,289.6
2001-11-15,289.59
2001-11-16,289.58
2001-11-17,289.57
2001-11-18,289.56
2001-11-19,289.54
2001-11-20,289.52
2001-11-21,289.51
2001-11-22,289.5
2001-11-23,289.49
2001-11-24,289.47
2001-11-26,289.46
2001-11-28,289.41
