date,value
1994-10-25,82.27
1994-10-26,82.25
1994-10-28,82.23
1994-10-29,82.24
1994-10-30,81.95
1994-10-31,82.25
1994-11-01,82.18
1994-11-02,82.21
1994-11-03,82.22
1994-11-04,82.27
1994-11-05,82.26
1994-11-06,82.24
1994-11-07,82.09
1994-11-08,82.04
1994-11-09,82.04
1994-11-10,82.0
1994-11-11,82.14
1994-11-13,81.88
1994-11-14,82.18
1994-11-15,82.16
1994-11-16,82.19
1994-11-17,82.2
1994-11-18,82.22
1994-11-20,81.99
1994-11-21,82.23
1994-11-22,82.22
1994-11-24,82.21
1994-11-25,82.2
1994-11-26,82.22
1994-11-27,81.97
1994-11-28,82.24
1994-11-29,82.21
1994-11-30,82.23
1994-12-01,82.24
1994-12-02,82.26
1994-12-03,82.27
1994-12-04,82.07
1994-12-05,82.32
1994-12-06,82.27
1994-12-07,82.3
1994-12-08,82.34
1994-12-09,82.37
1994-12-10,82.36
1994-12-11,82.12
1994-12-12,82.35
1994-12-13,82.34
1994-12-15,82.35
1994-12-17,82.37
1994-12-18,82.18
1994-12-19,82.39
1994-12-20,82.37
1994-12-21,82.39
1994-12-22,82.37
1994-12-23,82.38
1994-12-25,82.2
1994-12-26,82.45
1994-12-27,82.43
1994-12-28,82.44
1994-12-29,82.45
1994-12-30,82.49
1994-12-31,82.49
1995-01-01,82.24
1995-01-02,82.44
1995-01-03,82.41
1995-01-04,82.42
1995-01-05,82.46
1995-01-06,82.45
1995-01-07,82.44
1995-01-08,82.23
1995-01-09,82.48
1995-01-10,82.5
1995-01-11,82.49
1995-01-12,82.45
1995-01-14,82.48
1995-01-15,82.25
1995-01-16,82.52
1995-01-17,82.55
1995-01-18,82.54
1995-01-19,82.56
1995-01-20,82.55
1995-01-21,82.57
1995-01-22,82.42
1995-01-23,82.64
1995-01-24,82.67
1995-01-25,82.7
1995-01-27,82.72
1995-01-28,82.73
1995-01-29,82.5
1995-01-30,82.7
1995-01-31,82.67
1995-02-01,82.69
1995-02-02,82.61
1995-02-03,82.64
1995-02-04,82.65
1995-02-05,82.44
1995-02-06,82.67
1995-02-07,82.66
1995-02-08,82.7
1995-02-11,82.71
1995-02-12,82.45
1995-02-13,82.73
1995-02-14,82.71
1995-02-15,82.72
