,date,value
0,2004-03-14,9.22
1,2004-03-15,9.21
2,2004-03-16,9.2
3,2004-03-17,9.18
4,2004-03-18,9.16
5,2004-03-19,9.14
6,2004-03-20,9.12
7,2004-03-21,9.1
8,2004-03-22,9.08
9,2004-03-23,9.06
10,2004-03-24,9.03
11,2004-03-25,9.0
12,2004-03-26,8.98
13,2004-03-27,8.95
14,2004-03-28,8.93
15,2004-03-29,8.91
16,2004-03-30,8.9
17,2004-03-31,8.88
18,2004-04-01,8.87
19,2004-04-02,8.86
20,2004-04-03,8.85
21,2004-04-04,8.85
22,2004-04-05,8.84
23,2004-04-06,8.83
24,2004-04-07,8.82
25,2004-04-08,8.87
26,2004-04-09,8.96
27,2004-04-10,8.96
28,2004-04-11,9.01
29,2004-04-12,9.05
30,2004-04-13,9.09
31,2004-04-14,9.12
32,2004-04-15,9.16
33,2004-04-16,9.22
34,2004-04-17,9.26
35,2004-04-18,9.3
36,2004-04-19,9.33
37,2004-04-20,9.35
38,2004-04-21,9.37
39,2004-04-22,9.39
40,2004-04-23,9.4
41,2004-04-24,9.41
42,2004-04-25,9.41
43,2004-04-26,9.42
44,2004-04-27,9.43
45,2004-04-28,9.44
46,2004-04-29,9.5
47,2004-04-30,9.54
48,2004-05-01,9.53
49,2004-05-02,9.52
50,2004-05-03,9.55
51,2004-05-04,9.57
52,2004-05-05,9.59
53,2004-05-06,9.57
54,2004-05-07,9.56
55,2004-05-08,9.56
56,2004-05-09,9.57
57,2004-05-10,9.56
58,2004-05-11,9.55
59,2004-05-12,9.55
60,2004-05-13,9.53
61,2004-05-14,9.5
62,2004-05-15,9.48
63,2004-05-16,9.47
64,2004-05-17,9.44
65,2004-05-18,9.44
66,2004-05-19,9.46
67,2004-05-20,9.49
68,2004-05-21,9.51
69,2004-05-22,9.52
70,2004-05-23,9.51
71,2004-05-24,9.5
72,2004-05-25,9.49
73,2004-05-26,9.47
74,2004-05-27,9.46
75,2004-05-28,9.44
76,2004-05-29,9.42
77,2004-05-30,9.41
78,2004-05-31,9.4
79,2004-06-01,9.39
80,2004-06-02,9.38
81,2004-06-03,9.41
82,2004-06-04,9.44
83,2004-06-05,9.45
84,2004-06-06,9.44
85,2004-06-07,9.43
86,2004-06-08,9.42
87,2004-06-09,9.42
88,2004-06-10,9.43
89,2004-06-11,9.45
90,2004-06-12,9.46
91,2004-06-13,9.46
92,2004-06-14,9.47
93,2004-06-15,9.48
94,2004-06-16,9.47
95,2004-06-17,9.44
96,2004-06-18,9.41
97,2004-06-19,9.4
98,2004-06-20,9.37
99,2004-06-21,9.34
100,2004-06-22,9.33
101,2004-06-23,9.31
102,2004-06-24,9.29
103,2004-06-25,9.26
104,2004-06-26,9.24
105,2004-06-27,9.22
106,2004-06-28,9.2
107,2004-06-29,9.17
108,2004-06-30,9.14
109,2004-07-01,9.12
110,2004-07-02,9.09
111,2004-07-03,9.07
112,2004-07-04,9.05
113,2004-07-05,9.04
114,2004-07-06,9.04
115,2004-07-07,9.02
116,2004-07-08,8.99
117,2004-07-09,8.96
118,2004-07-10,8.94
119,2004-07-11,8.92
120,2004-07-12,8.9
121,2004-07-13,8.88
122,2004-07-14,8.86
123,2004-07-15,8.84
124,2004-07-16,8.83
125,2004-07-17,8.81
126,2004-07-18,8.8
127,2004-07-19,8.79
128,2004-07-20,8.78
129,2004-07-21,8.77
130,2004-07-22,8.77
131,2004-07-23,8.77
132,2004-07-24,8.78
133,2004-07-25,8.78
134,2004-07-26,8.77
135,2004-07-27,8.76
136,2004-07-28,8.75
137,2004-07-29,8.74
138,2004-07-30,8.73
139,2004-07-31,8.71
140,2004-08-01,8.7
141,2004-08-02,8.68
142,2004-08-03,8.67
143,2004-08-04,8.66
144,2004-08-05,8.65
145,2004-08-06,8.64
146,2004-08-07,8.63
147,2004-08-08,8.61
148,2004-08-09,8.6
149,2004-08-10,8.6
150,2004-08-11,8.6
151,2004-08-12,8.62
152,2004-08-13,8.63
153,2004-08-14,8.64
154,2004-08-15,8.65
155,2004-08-16,8.66
156,2004-08-17,8.68
157,2004-08-18,8.73
158,2004-08-19,8.78
159,2004-08-20,8.81
160,2004-08-21,8.82
161,2004-08-22,8.82
162,2004-08-23,8.81
163,2004-08-24,8.8
164,2004-08-25,8.78
165,2004-08-26,8.77
166,2004-08-27,8.77
167,2004-08-28,8.77
168,2004-08-29,8.77
169,2004-08-30,8.76
170,2004-08-31,8.76
171,2004-09-01,8.74
172,2004-09-02,8.73
173,2004-09-03,8.71
174,2004-09-04,8.7
175,2004-09-05,8.68
176,2004-09-06,8.66
177,2004-09-07,8.64
178,2004-09-08,8.62
179,2004-09-09,8.6
180,2004-09-10,8.59
181,2004-09-11,8.58
182,2004-09-12,8.6
183,2004-09-13,8.57
184,2004-09-14,8.57
185,2004-09-15,8.56
186,2004-09-16,8.55
187,2004-09-17,8.53
188,2004-09-18,8.53
189,2004-09-19,8.52
190,2004-09-20,8.5
191,2004-09-21,8.49
192,2004-09-22,8.48
193,2004-09-23,8.47
194,2004-09-24,8.46
195,2004-09-25,8.45
196,2004-09-26,8.44
197,2004-09-27,8.43
198,2004-09-28,8.42
199,2004-09-29,8.41
200,2004-09-30,8.41
201,2004-10-01,8.45
202,2004-10-02,8.47
203,2004-10-03,8.45
204,2004-10-04,8.42
205,2004-10-05,8.4
206,2004-10-06,8.39
207,2004-10-07,8.38
208,2004-10-08,8.36
209,2004-10-09,8.35
210,2004-10-10,8.34
211,2004-10-11,8.32
212,2004-10-12,8.31
213,2004-10-13,8.3
214,2004-10-14,8.26
215,2004-10-15,8.29
216,2004-10-16,8.28
217,2004-10-17,8.28
218,2004-10-18,8.29
219,2004-10-19,8.29
220,2004-10-20,8.29
221,2004-10-21,8.29
222,2004-10-22,8.29
223,2004-10-23,8.29
224,2004-10-24,8.29
