,date,value
0,1990-01-30,80.92
1,1990-03-06,81.6
2,1990-04-26,81.27
3,1990-05-30,81.1
4,1990-06-29,81.03
5,1990-07-18,81.02
6,1990-08-29,80.87
7,1990-09-27,80.89
8,1990-10-30,81.04
9,1990-11-28,81.35
10,1990-12-21,81.27
11,1991-01-29,81.55
12,1991-02-27,81.33
13,1991-03-27,81.51
14,1991-04-24,81.32
15,1991-05-29,81.15
16,1991-06-27,81.21
17,1991-07-31,81.05
18,1991-08-29,80.9
19,1991-09-26,80.87
20,1991-10-29,81.02
21,1991-11-27,81.17
22,1991-12-30,81.22
23,1995-01-11,81.55
24,1995-01-25,81.87
25,1995-02-09,82.3
26,1995-02-23,82.07
27,1995-03-09,81.99
28,1995-03-23,82.47
29,1995-03-30,82.35
30,1995-04-13,82.02
31,1995-04-27,82.1
32,1995-05-11,82.22
33,1995-05-24,81.98
34,1995-05-30,81.9
35,1995-06-15,81.75
36,1995-06-28,81.67
37,1995-07-12,81.64
38,1995-07-27,81.63
39,1995-08-10,81.47
40,1995-08-24,81.37
41,1995-08-30,81.34
42,1995-09-14,81.32
43,1995-10-12,81.37
44,1995-10-27,81.3
45,1995-11-09,81.27
46,1995-11-23,81.32
47,1995-11-29,81.31
48,1995-12-14,81.27
49,1995-12-28,81.42
50,1996-01-11,81.47
51,1996-01-25,81.4
52,1996-02-08,81.33
53,1996-02-22,81.49
54,1996-03-07,81.51
55,1996-03-21,81.44
56,1996-04-04,81.4
57,1996-04-18,81.37
58,1996-05-02,81.35
59,1996-05-14,81.3
60,1996-05-30,81.27
61,1996-06-13,81.22
62,1996-06-25,81.16
63,1996-07-11,81.12
64,1996-07-25,81.01
65,1996-08-08,80.92
66,1996-08-22,81.04
67,1996-09-19,81.09
68,1996-10-03,81.13
69,1996-10-17,81.15
70,1996-10-30,81.17
71,1996-11-14,81.37
72,1996-11-28,81.73
73,1996-12-12,82.14
74,1996-12-26,81.73
75,1997-01-08,81.57
76,1997-01-23,81.54
77,1997-02-06,81.54
78,1997-03-06,81.51
79,1997-03-19,81.84
80,1997-04-03,82.09
81,1997-04-17,81.61
82,1997-04-30,81.54
83,1997-05-15,81.51
84,1997-05-29,81.45
85,1997-06-11,81.4
86,1997-06-27,81.43
87,1997-07-10,81.47
88,1997-07-24,81.37
89,1997-08-07,81.32
90,1997-09-04,81.24
91,1997-09-17,81.23
92,1997-10-01,81.2
93,1997-10-16,81.27
94,1997-10-29,81.34
95,1997-11-12,81.37
96,1997-11-26,81.53
97,1997-12-10,81.62
98,1997-12-23,81.92
99,1998-01-07,81.82
100,1998-01-21,81.92
101,1998-02-06,81.77
102,1998-02-18,81.65
103,1998-03-03,81.49
104,1998-03-18,81.57
105,1998-04-01,81.52
106,1998-04-16,81.78
107,1998-04-29,82.12
108,1998-05-13,81.92
109,1998-05-26,81.67
110,1998-06-10,81.5
111,1998-06-24,81.38
112,1998-07-08,81.32
113,1998-07-22,81.25
114,1998-08-05,81.55
115,1998-09-03,81.07
116,1998-09-16,81.15
117,1998-10-01,81.14
118,1998-10-14,81.14
119,1998-10-29,81.39
120,1998-11-13,81.89
121,1998-11-24,81.61
122,1998-12-10,81.57
123,1998-12-23,81.67
124,1999-01-07,81.59
125,1999-01-20,81.81
126,1999-02-03,81.95
127,1999-02-18,81.82
128,1999-03-04,82.37
129,1999-03-19,82.82
130,1999-03-31,83.13
131,1999-04-15,82.02
132,1999-04-28,81.95
133,1999-05-11,81.75
134,1999-05-26,81.7
135,1999-06-10,81.57
136,1999-06-24,81.5
137,1999-07-08,81.43
138,1999-08-05,81.24
139,1999-08-19,81.22
140,1999-09-15,81.16
141,1999-09-29,81.22
142,1999-10-14,81.32
143,1999-10-27,81.32
144,1999-11-10,81.4
145,1999-11-24,81.32
146,1999-12-09,81.6
147,1999-12-22,82.25
148,2000-01-01,81.41
149,2000-01-02,81.45
150,2000-01-03,81.45
151,2000-01-04,81.35
152,2000-01-05,82.77
153,2000-01-06,81.33
154,2000-01-07,81.33
155,2000-01-08,81.29
156,2000-01-09,81.33
157,2000-01-10,81.24
158,2000-01-11,81.16
159,2000-01-12,81.21
160,2000-01-13,81.3
161,2000-01-14,81.29
162,2000-01-15,81.16
163,2000-01-16,81.12
164,2000-01-17,81.05
165,2000-01-18,82.17
166,2000-01-19,81.19
167,2000-01-20,81.32
168,2000-01-21,81.36
169,2000-01-22,81.34
170,2000-01-23,81.24
171,2000-01-24,81.19
172,2000-01-25,81.21
173,2000-01-26,81.23
174,2000-01-27,81.28
175,2000-01-28,81.26
176,2000-01-29,81.25
177,2000-01-30,81.21
178,2000-01-31,81.12
179,2000-02-01,81.24
180,2000-02-02,81.92
181,2000-02-03,81.32
182,2000-02-04,81.32
183,2000-02-05,81.27
184,2000-02-06,81.21
185,2000-02-07,81.21
186,2000-02-08,81.17
187,2000-02-09,81.12
188,2000-02-10,81.11
189,2000-02-11,81.1
190,2000-02-12,81.14
191,2000-02-13,81.15
192,2000-02-14,81.15
193,2000-02-15,81.13
194,2000-02-16,81.16
195,2000-02-17,82.25
196,2000-02-18,81.08
197,2000-02-19,81.06
198,2000-02-20,81.04
199,2000-02-21,81.05
200,2000-02-22,81.16
201,2000-02-23,81.16
202,2000-02-24,81.13
203,2000-02-25,81.09
204,2000-02-26,81.11
205,2000-02-27,81.14
206,2000-02-28,81.13
207,2000-02-29,81.11
208,2000-03-01,81.16
209,2000-03-02,82.32
210,2000-03-03,81.14
211,2000-03-04,81.12
212,2000-03-05,81.1
213,2000-03-06,81.03
214,2000-03-07,80.97
215,2000-03-08,80.82
216,2000-03-09,80.87
217,2000-03-10,81.01
218,2000-03-11,81.06
219,2000-03-12,81.06
220,2000-03-13,81.12
221,2000-03-14,81.14
222,2000-03-15,82.12
223,2000-03-16,81.06
224,2000-03-17,80.97
225,2000-03-18,80.94
226,2000-03-19,80.91
227,2000-03-20,80.85
228,2000-03-21,80.95
229,2000-03-22,80.95
230,2000-03-23,80.9
231,2000-03-24,80.81
232,2000-03-25,80.74
233,2000-03-26,80.82
234,2000-03-27,80.87
235,2000-03-28,80.9
236,2000-03-29,81.92
237,2000-03-30,81.03
238,2000-03-31,81.08
239,2000-04-01,81.09
240,2000-04-02,81.1
241,2000-04-03,81.14
242,2000-04-04,81.17
243,2000-04-05,81.16
244,2000-04-06,81.12
245,2000-04-07,81.12
246,2000-04-08,81.11
247,2000-04-09,81.04
248,2000-04-10,81.0
249,2000-04-11,81.08
250,2000-04-12,82.12
251,2000-04-13,81.08
252,2000-04-14,81.02
253,2000-04-15,80.99
254,2000-04-16,81.01
255,2000-04-17,81.02
256,2000-04-18,81.01
257,2000-04-19,80.97
258,2000-04-20,80.9
259,2000-04-26,81.91
260,2000-05-10,81.79
261,2000-05-24,81.72
262,2000-06-07,81.82
263,2000-06-20,81.68
264,2000-07-05,81.51
265,2000-07-19,81.65
266,2000-08-02,81.72
267,2000-10-10,81.62
268,2000-10-24,81.74
269,2000-11-09,81.77
270,2000-11-23,81.93
271,2000-12-07,82.72
272,2001-01-03,82.01
273,2001-01-31,82.12
274,2001-02-14,82.15
275,2001-02-28,81.87
276,2001-03-15,82.41
277,2001-03-29,82.89
278,2001-04-11,83.41
279,2001-04-25,82.89
280,2001-05-10,82.93
281,2001-05-23,82.24
282,2001-06-08,81.97
283,2001-06-20,81.89
284,2001-07-05,81.73
285,2001-07-19,81.86
286,2001-08-02,81.72
287,2001-08-16,81.64
288,2001-08-30,81.53
289,2001-09-13,81.51
290,2001-09-28,81.87
291,2001-10-09,81.87
292,2001-10-23,81.8
293,2001-11-07,81.77
294,2001-11-22,81.77
295,2001-12-06,82.57
296,2001-12-19,81.87
297,2002-04-29,81.39
298,2002-04-30,81.4
299,2002-05-01,81.31
300,2002-05-02,81.3
301,2002-05-03,81.36
302,2002-05-04,81.38
303,2002-05-05,81.4
304,2002-05-06,81.42
305,2002-05-07,81.41
306,2002-05-08,81.33
307,2002-05-09,81.27
308,2002-05-10,81.26
309,2002-05-11,81.28
310,2002-05-12,81.32
311,2002-05-13,81.36
312,2002-05-14,81.35
313,2002-05-15,81.43
314,2002-05-16,81.39
315,2002-05-17,81.28
316,2002-05-18,81.27
317,2002-05-19,81.35
318,2002-05-20,81.3
319,2002-05-21,81.18
320,2002-05-22,81.09
321,2002-05-23,81.12
322,2002-05-24,81.21
323,2002-05-25,81.21
324,2002-05-26,81.19
325,2002-05-27,81.15
326,2002-05-28,81.16
327,2002-05-29,81.21
328,2002-05-30,81.28
329,2002-05-31,81.29
330,2002-06-01,81.26
331,2002-06-02,81.2
332,2002-06-03,81.11
333,2002-06-04,81.09
334,2002-06-05,80.89
335,2002-06-06,81.0
336,2002-06-07,81.06
337,2002-06-08,81.07
338,2002-06-09,81.11
339,2002-06-10,81.12
340,2002-06-11,81.15
341,2002-06-12,81.16
342,2002-06-13,81.17
343,2002-06-14,81.17
344,2002-06-15,81.11
345,2002-06-16,81.13
346,2002-06-17,81.1
347,2002-06-18,81.07
348,2002-06-19,81.14
349,2002-06-20,81.02
350,2002-06-21,81.09
351,2002-06-22,81.11
352,2002-06-23,81.09
353,2002-06-24,81.12
354,2002-06-25,81.17
355,2002-06-26,81.13
356,2002-06-27,81.06
357,2002-06-28,81.05
358,2002-06-29,81.09
359,2002-06-30,81.05
360,2002-07-01,80.98
361,2002-07-02,80.88
362,2002-07-03,80.87
363,2002-07-04,80.97
364,2002-07-05,80.98
365,2002-07-06,80.95
366,2002-07-07,81.02
367,2002-07-08,80.98
368,2002-07-09,80.92
369,2002-07-10,80.87
370,2002-07-11,80.98
371,2002-07-12,81.01
372,2002-07-13,80.95
373,2002-07-14,81.02
374,2002-07-15,81.01
375,2002-07-16,80.97
376,2002-07-17,80.97
377,2002-07-18,80.98
378,2002-07-19,80.98
379,2002-07-20,80.97
380,2002-07-21,80.93
381,2002-07-22,81.01
382,2002-07-23,80.96
383,2002-07-24,80.92
384,2002-07-25,80.93
