departement_code,id,bss_code,name,critical-water-level,drought-decrees-sou,drought-decrees-sup,dryness-agricultural,dryness-groundwater,dryness-groundwater-deep,dryness-meteo,dryness-resources,dryness-small-stream,dryness-stream-flow,heatwave-agricultural,heatwave-meteo,heatwave-resources,quality
85,3104,,WS 3104,0,0,0,1,0,0,1,1,0,0,1,1,1,0
85,3133,,WS 3133,0,0,0,1,0,0,1,1,0,0,1,1,1,0
85,3105,,WS 3105,0,0,0,1,0,0,1,1,0,0,1,1,1,0
85,3170,,WS 3170,0,0,0,1,0,0,1,1,0,0,1,1,1,0
85,3137,,WS 3137,0,0,0,1,0,0,1,1,0,0,1,1,1,0
85,3171,,WS 3171,0,0,0,1,0,0,1,1,0,0,1,1,1,0
85,3172,,WS 3172,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3056,,WS 3056,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3151,,WS 3151,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3089,,WS 3089,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3088,,WS 3088,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3086,,WS 3086,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3119,,WS 3119,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3120,,WS 3120,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3152,,WS 3152,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3054,,WS 3054,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3085,,WS 3085,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3087,,WS 3087,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3055,,WS 3055,0,0,0,1,0,0,1,1,0,0,1,1,1,0
86,3118,,WS 3118,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,2994,,WS 2994,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,2960,,WS 2960,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,2992,,WS 2992,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,3058,,WS 3058,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,2991,,WS 2991,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,3024,,WS 3024,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,3025,,WS 3025,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,2993,,WS 2993,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,3057,,WS 3057,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,2995,,WS 2995,0,0,0,1,0,0,1,1,0,0,1,1,1,0
87,3026,,WS 3026,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3351,,WS 3351,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3398,,WS 3398,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3352,,WS 3352,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3400,,WS 3400,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3401,,WS 3401,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3402,,WS 3402,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3399,,WS 3399,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3403,,WS 3403,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3353,,WS 3353,0,0,0,1,0,0,1,1,0,0,1,1,1,0
88,3350,,WS 3350,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3238,,WS 3238,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3323,,WS 3323,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3322,,WS 3322,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3276,,WS 3276,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3278,,WS 3278,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3277,,WS 3277,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3294,,WS 3294,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3371,,WS 3371,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3249,,WS 3249,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3295,,WS 3295,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3236,,WS 3236,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3279,,WS 3279,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3370,,WS 3370,0,0,0,1,0,0,1,1,0,0,1,1,1,0
89,3324,,WS 3324,0,0,0,1,0,0,1,1,0,0,1,1,1,0
90,3261,,WS 3261,0,0,0,1,0,0,1,1,0,0,1,1,1,0
91,3414,,WS 3414,0,0,0,1,0,0,1,1,0,0,1,1,1,0
91,3415,,WS 3415,0,0,0,1,0,0,1,1,0,0,1,1,1,0
91,3466,,WS 3466,0,0,0,1,0,0,1,1,0,0,1,1,1,0
91,3416,,WS 3416,0,0,0,1,0,0,1,1,0,0,1,1,1,0
94,3467,,WS 3467,0,0,0,1,0,0,1,1,0,0,1,1,1,0
95,3507,,WS 3507,0,0,0,1,0,0,1,1,0,0,1,1,1,0
95,3508,,WS 3508,0,0,0,1,0,0,1,1,0,0,1,1,1,0
