departement_code,id,bss_code,name,critical-water-level,drought-decrees-sou,drought-decrees-sup,dryness-agricultural,dryness-groundwater,dryness-groundwater-deep,dryness-meteo,dryness-resources,dryness-small-stream,dryness-stream-flow,heatwave-agricultural,heatwave-meteo,heatwave-resources,quality
59,495,00291X0031/P1,Puits de Rombies,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,490,00207X0133/F1,Forage de Roost-Warendin - 59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,7481,00035X0210/PZO1,FORAGE DE LA CHAPELLE STE PHILOMÈNE (ST GEORGES SUR L'AA) - 59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,539,00203A0359/PZ2,Forage de Seclin  - 59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,2196,00124X0023/F1,Forage de la brasserie Watteuw (Steenbecque) - 59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,1880,00383X0229/PZSP6,Forage des Catiaux (Taisnières en Thiérache) - 59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,538,00286X0405/PZST2,Puits de l'ancienne station SNCF de Villers en Cauchies - 59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,2038,01028X0018/S1,PIEZOMETRE DE AUTEUIL - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,942,01024X0058/S1,PIEZOMETRE DE BEAUVAIS - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,936,01046X0010/S1,PIEZOMETRE DE BLINCOURT - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,513,00801X0005/S1,PIEZOMETRE DE BONNEUIL-LES-EAUX - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,2131,00821X0035/S1,PIEZOMETRE DE CAMPAGNE - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,940,00807X0015/S1,PIEZOMETRE DE CATILLON-FUMECHON - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,1335,00825X0240/P,Chiry-Ourscamp - 00825X0240/P,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,507,00794X0021/S1,PIEZOMETRE DE CREVECOEUR-LE-GRAND - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,2133,00817X0145/PZ_SN,PIEZOMETRE DE CUVILLY - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,2132,01042X0049/S1,PIEZOMETRE DE ESTREES-SAINT-DENIS - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,935,00792X0010/S1,PIEZOMETRE DE FONTAINE-LAVAGANNE - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,5656,01287X0017/S1,PIEZOMETRE DE FRESNOY-LE-LUAT - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,1726,01022X0073/P,PIEZOMETRE DE HODENC-EN-BRAY - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,1321,01543X0028/S1,PIEZOMETRE DE LAGNY-LE-SEC - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,2130,01034X0014/S1,PIEZOMETRE DE LIEUVILLERS - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,2470,01553X1015/S1,PIEZOMETRE DE MAREUIL-SUR-OURCQ - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,1323,01053X0058/S1,PIEZOMETRE DE MOULIN-SOUS-TOUVENT - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,1757,01272X0086/S1,PIEZOMETRE DE NEUILLY-EN-THELLE - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,937,00805X0002/S1,PIEZOMETRE DE NOIREMONT - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,941,00791X0017/S1,PIEZOMETRE DE OMECOURT - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,1750,01277X0192/S1,PIEZOMETRE DE PRECY-SUR-OISE - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,1343,00615X0019/P,Romescamps - 00615X0019/P,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,939,01045X0015/S1,PIEZOMETRE DE SACY-LE-GRAND - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,944,01045X0106/PZ_CR,Sacy-le-Grand - 01045X0106/PZ_CR,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,8170,01045X0105/PZ_AL,Sacy-le-Grand - 01045X0105/PZ_AL,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,573,00815X0067/P,Tricot - 00815X0067/P,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,1755,01261X0044/S1,PIEZOMETRE DE VILLERS-SUR-TRIE - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,2022,00827X0164/P,PIEZOMETRE DE VARESNES - (60),0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,2014,01264X0029/S1,PIEZOMETRE DE VILLENEUVE-LES-SABLONS - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
60,5662,01282X0041/P,PIEZOMETRE DE VILLERS-SAINT-FRAMBOURG (ANCIEN AEP) - 60,0,1,1,0,1,0,0,0,0,0,0,0,0,0
61,1699,02531X0001/F,Puits de la Marchandière (Longny au Perche) - 61,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,1277,02144X0005/S1,Puits du Château du Souchey (l'Aigle) - 61,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,1221,01776X0023/P,Puits de l'ancienne école (Ommeel) - 61,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,1695,02523X0002/S2,Forage du verger (Villiers sous Mortagne) - 61,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,501,00263X0006/P1,Puits d'Ablain St Nazaire,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,527,00127X0873/PZ1,Sondage des Patures d'Aire (Aire sur la Lys) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,2371,00067X0183/PZ1,Piézomètre d'Audrehem - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,2347,00103X0322/F,Forage près du hameau de Cour Colette (Baincthun) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,497,00365X0003/P1,Puits intercommunal de Barastre - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,488,00276X0030/F1,Sondage du Marais (Bellonne) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,577,00122X0462/PZ,Blendecques - 00122X0462/PZ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,10151,BSS003RMMC/X,Bruay-la-Buissière - BSS003RMMC/X,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,496,00241X0012/P1,Puits de Buire le Sec - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,506,00125X0010/S1,Cléty - 00125X0010/S1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,7487,00113X0002/P1,Puits communal de Coulomby - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,545,00068X0147/PZ5,Forage d'Eperlecques - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,7482,00182X0010/P1,Puits du château de Fontaines les Boulans - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,500,00275X0005/P1,Puits de Guemappe - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,502,00107X0006/P1,Puits du hameau de Niembourg (Halinghen) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,2394,00065X0148/P,Hardinghen - 00065X0148/P,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,503,00367X0026/P1,Puits du service d'eau d'Havrincourt - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,558,00182X0031/P,Puits communal de Laires - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,499,00198X0123/P1,Puits de Lens - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,528,00253X0044/PZ1,PUITS DU HAMEAU DE TACHINCOURT (MAISNIL) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,2369,00172X0037/P1,Puits communal de Manginhem au Mont - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,542,00263X0129/PZASA4,Forage de la Chaussée Brunehaut (Maroeuil) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,536,00197X0049/F2,Forage de Mazingarbe - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,544,00068X0010/F295,Forage anglais de Nort-Leulinghem - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,537,00271X0002/P2,Puits communal d'Oppy - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,530,00061X0117/PZ1,Piézomètre d'Alenthun (Pihen les guines) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,494,00115X0011/P1,Puits du hameau de La Roque (Preures) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,511,00178X0003/S1,Puits communal de Ruisseauville - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,493,00167X0001/P1,Forage du Syndicat Intercommunal (Saint-Aubin) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,7485,00171X0051/P1,Puits de Sempy - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,498,00117X0023/P1,Puits communal du hameau d'Ecuires (Thiembronne) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,531,00254X0037/PZ1,Forage du chemin rural de Tincques - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,546,00173X0083/PZ13A,Forage du Val de Frene (Verchocq) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,7491,00104X0054/P1,Puits de la Ferme Delattre (Wirwignes) - 62,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,648,07172X0116/PZ,Aydat - 07172X0116/PZ,0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,2368,07421X0080/P1,Puits P1du Broc (Le Broc - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,640,06935X0014/F1,Puits F1 (Ceyssat - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,637,06932X0178/P10,Puits P10 du bassin de Volvic (Charbonnières-les-Varennes - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,638,06932X0179/P11,Puits P11 du bassin de Volvic (Charbonnières-les-Varennes - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,641,06932X0170/P1,Puits P1 du bassin de Volvic (Charbonnières-les-Varennes - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,642,06931X0054/P14,Puits P14 du bassin de Volvic (Charbonnières-les-Varennes - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,643,06932X0174/P5,Puits P5 du bassin de Volvic (Charbonnières-les-Varennes - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,646,06696X0024/FORAGE,Puit du Maar de Beaunit (Charbonnières-les-Varennes - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,2379,06942X0163/P40-09,Puits des Chalards (Culhat - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,1797,07184X0001/P,Puits de la Fraisse (Domaize - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,1864,07415X0025/ESPINC,Puits de la Chaux d'Espinchal (Espinchal - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,647,06923X0004/CALV,Goutelle - 06923X0004/CALV,0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,2377,06941X0248/P40-07,Puits P40-07 de la Garenne (Joze - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,2378,06941X0249/P40-08,Puits P40-08 de la Garenne (Joze - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,1865,07167X0089/ESP,Tour-d'Auvergne - 07167X0089/ESP,0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,2374,07174X0179/P2,Puits P2 de la Vaure (Les Martres-de-Veyre - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,1455,07164X0043/ROC,Puits du Roc (Orcival - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,639,06935X0057/C1,Puits C1 du Puy de Côme (Saint-Ours - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,644,06931X0052/N27,Puits N27 du Col de la Nugère (Saint-Ours - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,8361,06455X0041/PUITS,Servant - 06455X0041/PUITS,0,0,1,0,1,0,0,0,0,0,0,0,0,0
63,645,06932X0180/LATIA,Puits du Bois Lathia (Volvic - 63),0,0,1,0,1,0,0,0,0,0,0,0,0,0
64,905,10305X0083/S1,Forage ASSAT (Assat - 64),0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,26645,10035X0009/F2__,Forage F2 (Auterrive - 64),1,0,0,0,1,0,0,0,0,0,0,0,0,0
64,26646,10305X0232/F__,Forage BALIROS (Baliros - 64),1,0,0,0,1,0,0,0,0,0,0,0,0,0
64,26651,10033X0067/F__,Forage F2 Massicam (Bérenx - 64),1,0,0,0,1,0,0,0,0,0,0,0,0,1
64,26647,10306X0254/P__,Beuste LASSALE,1,0,0,0,1,0,0,0,0,0,0,0,0,1
64,26648,10522X0030/ERH__,Puits de Coarraze (Coarraze - 64),1,0,0,0,1,0,0,0,0,0,0,0,0,0
64,26649,10292X0110/P__,Puits  Lapabe-Carrere (labastide-Cezeracq - 64),1,0,0,0,1,0,0,0,0,0,0,0,0,0
64,712,10052X0037/F,LASSEPPE (LALONGUE - 64),0,0,0,0,1,1,0,0,0,0,0,0,0,0
64,26650,BSS002JZNS__,Pz4 (Moumour - 64),1,0,0,0,1,0,0,0,0,0,0,0,0,0
64,697,10057X0001/LEE1,LEMBEYE 1 (SIMACOURBE - 64),0,0,0,0,1,1,0,0,0,0,0,0,0,0
64,728,10293X0154/PZ,Tarsacq - 10293X0154/PZ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,26652,10305X0234/PZ__,Uzos - 10305X0234/PZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65,1795,10065X0042/F,LAFITOLE,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,1794,10315X0112/F,PEYTA,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,8070,10546X0026/F,ST PAUL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,700,10312X0001/F,SENAC,0,0,0,0,1,1,0,0,0,0,0,0,0,0
66,1649,10972X0003/ALENYA,ALENYA,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,8200,10904X0104/PIEZO,BAIXAS,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,7856,10912X0134/BARQUA,BARQUA,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,7670,10915X0255/F2N3,BOMPAS F2N3,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,2341,10976X0058/RIMBAU,Collioure - 10976X0058/RIMBAU,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,7735,10971X0155/PD5,CORNEILLA,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,8175,10903X0034/PZSTGL,ESTAGEL,0,0,1,0,1,0,0,0,0,0,0,0,0,0
66,7441,10944X0025/F1,MATEMALE / Font Animals,0,0,1,0,1,0,0,0,0,0,0,0,0,0
66,7392,10906X0039/C2-1,MILLAS C2-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,7560,10906X0038/C2-2,MILLAS C2-2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,2181,10947X0084/F,FONT ROMEU,0,0,1,0,1,0,0,0,0,0,0,0,0,0
66,8295,10971X0198/LAFAR,Ortaffa - 10971X0198/LAFAR,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,2504,10915X0316/F3,PIA,0,1,1,0,1,1,0,0,0,0,0,0,0,0
66,2301,10953X0022/GORNER,Ria-Sirach - 10953X0022/GORNER,0,0,1,0,1,0,0,0,0,0,0,0,0,0
66,7892,10963X0090/CARRIE,Sainte-Colombe-de-la-Commanderie - 10963X0090/CARRIE,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,8193,10975X0032/SABIRO,SABIROU,0,1,1,0,1,1,0,0,0,0,0,0,0,0
66,7611,10911X0219/HIPPO2,HIPPO2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
66,1640,10911X0137/F2,EX-OPOUL - FORAGE MAS NOU,0,1,0,0,1,1,0,0,0,0,0,0,0,0
66,7773,10795X0068/S107,P107 - Combe Léon,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66,7867,10795X0070/PZCOMB,COMBE FRANCAISE,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66,7901,10795X0028/CARSTE,P102 FONTDAME,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66,8179,10904X0105/ROBOUL,ROBOUL,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66,1867,10897X0010/F3,SOURNIA (LA FOUX),0,0,1,0,1,0,0,0,0,0,0,0,0,0
66,1869,10898X0039/P5,Sournia - 10898X0039/P5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
66,1525,11001X0005/CECILE,SOURCE SAINTE CECILE (AVAL),0,0,1,0,1,0,0,0,0,0,0,0,0,0
66,2185,10988X0001/FAITOU,Valcebollère - 10988X0001/FAITOU,0,0,1,0,1,0,0,0,0,0,0,0,0,0
67,8147,02726X0016/236F,Forage de LD FISCHGIESSEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,1771,02713X0105/PZ1,CHAMP DE FRACTURES DE SAVERNE À GRESSWILLER (PZ1),0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,1776,02713X0132/PZ-8,CHAMP DE FRACTURES DE SAVERNE À GRESSWILLER (PZ8),0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,7468,02718X0005/G1,ABA - FORAGE GRIESHEIM 1 (S351),0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,2343,01995X0103/338B1,Forage la nappe d'Alsace à Haguenau,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,7794,03085X0208/PZ7,Forage de GROSSMUTTERWINK,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,1762,02346X0139/313A,La nappe d'Alsace à Lampertheim,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,1566,02726X0029/238,La nappe d'Alsace à Lipsheim,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,7812,03081X0038/269,Forage de LD SPITZMATT (PRES DU STADE),0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,7808,03078X0333/PZ8,Forage de HART,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,8155,02726X0008/235G,Forage de ERDBEERRAIN (HANAU),0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,2286,02347X0022/314,La nappe d'Alsace à Reichstett,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,1546,03081X0025/223,La nappe d'Alsace à Rossfeld,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,7872,03423X0017/209C,Forage de VERS MUHLBACH MUHLBRUCHMATTEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,8148,03077X0238/209F,Forage de GIESSENWALD,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,1590,01995X0012/342B,PZ 342B la nappe d'Alsace à Sessenheim,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,1638,02343X0003/561,La nappe d'Alsace à Weitbruch,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,7942,01695X0131/F,La nappe d'Alsace à Wissembourg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7828,04133X0029/32A,Forage de MAISON FORESTIERE DE BATTENHEIM,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,1406,04124X0105/P16,La nappe d'Alsace à Cernay,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7839,04134X0133/37A,Forage de VILLAGE (PRES D52),0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7864,03782X0080/84B,Puits de LD WOLFLOCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7647,04137X0051/S23,Forage de LAYON FORESTIER N 217,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7861,04132X0190/41B,Forage de PRES CES,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7869,04132X0193/41C,Forage de FERME SAINT GEORGES (IM SPICHER),0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,1557,04137X0018/15,La nappe d'Alsace à Habsheim,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,14297,BSS004AXXS/X,Habsheim - BSS004AXXS/X,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,1550,04458X0023/S3,La nappe d'Alsace à Hésingue,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7825,03787X0071/121A,Forage de FESSENHEIMER (ROUTE D3 BIS),0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,1543,03427X0027/92,La nappe d'Alsace à Holtzwihr,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7833,03423X0064/94A,Forage de EILACHE,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7640,04454X0011/13,Puits de ROUTE DE SERVICE EDF,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7840,04454X0013/8A,Forage de KROMMACKER,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,2019,04761X0021/F1,Cailloutis Pliocène du Sundgau à MOOSLARGUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,2126,04457X0046/S,Muespach-le-Haut - 04457X0046/S,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7387,03786X0074/130,Forage de LD WIDEN (ROUFFACHERWEG),0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7824,03787X0109/60A,Forage de BEIM ROTEN STEIN,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7838,03787X0088/65A,Forage de OBERE HART,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7871,03782X0113/65C,Forage de ENTENTRANK,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7733,03422X0029/95,Forage de RUE BRULING,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7826,03786X0075/51A,Forage de OUEST REGUISHEIM,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7829,03787X0070/42A,Forage de LD HUNDSRUECKEN,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7842,03787X0072/59A,Forage de LD DIE HOELLE,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7830,03783X0091/72A,Forage de BORD DINTZENWALD,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,7810,04454X0019/S19,Forage de FORET DOMANIALE DE LA HARDT SUD,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,2029,03426X0226/PZ3,La nappe d'Alsace à Wintzenheim,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,1407,04132X0086/PP6,La nappe d'Alsace à Wittenheim,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68,8283,04132X0413/VN5P,Wittenheim - 04132X0413/VN5P,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,2396,07225X0023/S,Millery - 07225X0023/S,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,8189,06741X0046/F1PLIO,Piezometre - Bord de Saone (St-Georges-de-Reneins - BRGM 69),0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,1526,06505X0093/PZ10,Piezometre - Pied du mur (Taponas - BRGM 69),0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,7877,06505X0080/FORC,Piezometre - Champs (Taponas - BRGM 69),0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,2477,06987A0186/S,Villeurbanne - 06987A0186/S,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,2395,07221D0023/S,Vourles - 07221D0023/S,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,2021,06988C0281/F,Forage - Centre Sportif (Chassieu - BRGM 69),0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,2171,07223C0113/S,Corbas - 07223C0113/S,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,1943,06995C0208/S1,Piezometre - Champs des Bouvarets (Genas  - BRGM 69),0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,1947,06995C0271/S,Genas - 06995C0271/S,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,2023,07224X0102/S,Genas - 07224X0102/S,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,2455,06988X0246/WL03,Piezometre - Champs du parc (Miribel-Jonage - BRGM 69),0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,2172,07224X0106/S,Saint-Priest - 07224X0106/S,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,2117,04111X0023/F,AMONT-ET-EFFRENEY (Amont-et-Effreney-70),0,1,1,0,1,0,0,0,0,0,0,0,0,0
70,1769,05012X0024/F1,PESMES (Pesmes-70),0,1,1,0,1,0,0,0,0,0,0,0,0,0
70,2017,04408X0054/P,AUTET (Autet-70),0,1,1,0,1,0,0,0,0,0,0,0,0,0
70,2016,04713X0137/F.REC,GRAY (Gray-70),0,1,1,0,1,0,0,0,0,0,0,0,0,0
70,1768,04728X0050/F1,SORANS-LES-BREUREY (Sorans-Les-Breurey-70),0,1,1,0,1,0,0,0,0,0,0,0,0,0
70,1447,04438X0018/S,Tavey - 04438X0018/S,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,5601,04103X0022/FC,BREUCHES (Breuches - 70),0,1,1,0,1,0,0,0,0,0,0,0,0,0
70,1859,04714X0033/FORAGE,IGNY (Igny-70),0,1,1,0,1,0,0,0,0,0,0,0,0,0
70,2402,04103X0065/S9,LUXEUIL-LES-BAINS (Luxeuil-Les-Bains-70),0,1,1,0,1,0,0,0,0,0,0,0,0,0
70,2400,03756X0018/P2,MAGNONCOURT 2 (Magnoncourt-70),0,1,1,0,1,0,0,0,0,0,0,0,0,0
71,7820,06024X0045/PZ9,Forage privé (Abergement-De-Cuisery-71),0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,8259,06241X0016/P,Puits communal (Beaubery-71),0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,8276,06234X0098/P,Changy - 06234X0098/P,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,8279,06231X0139/P,Hôpital-le-Mercier - 06231X0139/P,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,1212,05794X0021/PZ1,Forage BRGM (Lans-71),0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,7548,06252X0063/PZ1,Forage BRGM (Sennece-Les-Macon-71),0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,2314,05772X0037/P,Montmort - 05772X0037/P,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,8274,06003X0088/P,Oudry - 06003X0088/P,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,1213,05277X1008/PZ1,Forage BRGM (Pourlans-71),0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,1116,05797X0145/FPZ,Saint-Cyr - 05797X0145/FPZ,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,1523,05245X0047/PZ1,Forage BRGM (Saint-Prix-71),0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,1201,05765X0013/SONDAG,Forage privé (Vitry-Sur-Loire-71),0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,3686,03586X0145/P2,LA HARDANGERE,0,0,0,0,1,0,0,0,0,0,0,0,0,0
